step,mic0,mic1,mic2,mic3,
0,7,7,7,7,
1,6,4,7,6,
2,7,7,6,7,
3,7,4,7,7,
4,7,7,7,7,
5,4,5,4,4,
6,8,6,9,8,
7,7,7,8,8,
8,4,5,5,4,
9,4,6,6,5,
10,6,4,6,6,
11,4,5,4,4,
12,6,6,7,6,
13,6,5,7,6,
14,4,5,5,4,
15,6,6,7,7,
16,7,5,7,7,
17,7,4,8,7,
18,6,6,6,5,
19,7,6,8,7,
20,4,4,4,3,
21,4,4,4,3,
22,10,10,11,9,
23,6,7,6,5,
24,10,11,10,9,
25,8,6,9,8,
26,8,8,7,8,
27,7,7,8,7,
28,7,5,8,8,
29,4,4,4,3,
30,8,8,8,8,
31,8,7,8,8,
32,6,7,6,6,
33,13,13,13,12,
34,9,9,9,8,
35,7,8,6,6,
36,8,8,9,8,
37,6,6,7,7,
38,5,6,5,5,
39,5,6,6,6,
40,6,2,7,6,
41,6,7,7,5,
42,6,7,7,7,
43,6,1,6,6,
44,6,7,7,6,
45,187,223,306,222,
46,166,204,292,207,
47,160,199,290,207,
48,156,191,284,200,
49,163,201,294,208,
50,161,199,294,208,
51,158,195,292,207,
52,164,204,296,212,
53,163,202,295,211,
54,160,198,292,207,
55,164,201,298,211,
56,162,199,296,209,
57,159,195,293,207,
58,162,198,296,209,
59,163,201,298,211,
60,158,195,292,206,
61,160,198,296,208,
62,163,200,297,210,
63,157,195,294,206,
64,159,198,295,208,
65,162,202,300,211,
66,157,195,292,205,
67,161,198,296,209,
68,163,201,299,211,
69,159,196,294,207,
70,162,200,297,209,
71,159,198,294,208,
72,160,198,294,207,
73,163,202,297,211,
74,160,198,294,207,
75,162,200,297,210,
76,163,202,298,211,
77,161,199,296,210,
78,161,200,295,209,
79,163,201,297,211,
80,161,198,295,208,
81,160,199,295,208,
82,163,200,297,212,
83,161,197,295,209,
84,162,200,296,210,
85,165,202,299,212,
86,163,199,296,210,
87,160,198,296,209,
88,163,199,298,211,
89,161,197,295,209,
90,161,196,296,209,
91,164,202,300,214,
92,162,199,299,212,
93,161,198,296,209,
94,165,203,298,212,
95,15,18,23,15,
96,9,5,14,11,
97,11,13,17,14,
98,6,9,10,8,
99,6,5,8,7,
100,7,8,9,7,
101,6,6,6,5,
102,7,5,6,6,
103,7,8,7,5,
104,6,7,5,5,
105,6,3,6,5,
106,5,6,5,4,
107,6,6,6,4,
108,6,3,6,6,
109,5,6,5,5,
110,5,5,6,5,
111,6,2,7,6,
112,4,5,5,4,
113,6,5,6,5,
114,6,1,6,6,
115,4,6,5,5,
116,5,6,5,5,
117,5,2,6,6,
118,8,8,7,7,
119,8,10,7,7,
120,6,3,8,6,
121,6,5,6,5,
122,5,6,6,6,
123,6,2,7,6,
124,6,5,5,5,
125,5,5,5,4,
126,6,2,6,6,
127,4,5,5,5,
128,5,5,5,5,
129,5,1,5,5,
130,4,4,4,4,
131,5,5,5,4,
132,5,1,6,5,
133,5,4,5,5,
134,5,6,6,5,
135,5,1,6,5,
136,4,4,5,4,
137,5,7,6,4,
138,5,2,6,5,
139,5,5,5,5,
140,5,6,5,6,
141,5,6,5,5,
142,5,1,5,4,
143,4,4,5,4,
144,4,1,5,5,
145,5,1,5,4,
146,5,4,4,5,
147,4,4,4,4,
148,4,4,5,4,
149,5,4,4,4,
150,5,5,6,4,
151,5,3,5,5,
152,4,5,4,4,
153,5,6,6,4,
154,5,2,6,5,
155,5,4,5,5,
156,5,6,6,5,
157,4,2,6,4,
158,4,3,5,5,
159,4,5,5,4,
160,5,3,6,5,
161,4,2,4,4,
162,4,4,4,4,
163,4,2,5,5,
164,4,3,5,4,
165,4,5,5,4,
166,4,4,4,4,
167,4,3,6,4,
168,4,4,4,3,
169,5,4,6,5,
170,5,3,6,5,
171,4,4,4,3,
172,5,3,5,5,
173,4,2,4,4,
174,3,3,3,3,
175,4,3,4,4,
176,4,1,4,4,
177,3,5,5,3,
178,4,4,5,4,
179,5,2,5,5,
180,3,4,3,4,
181,4,3,4,4,
182,4,2,5,4,
183,4,5,4,4,
184,4,4,6,4,
185,4,2,4,3,
186,4,5,4,4,
187,4,4,4,4,
188,4,1,4,4,
189,3,4,3,3,
190,5,5,4,4,
191,5,2,5,5,
192,4,5,4,4,
193,4,4,5,4,
194,5,2,5,4,
195,3,3,3,2,
196,4,3,4,4,
197,4,2,5,4,
198,3,4,4,3,
199,4,4,5,4,
