step,mic0,mic1,mic2,mic3,
0,7,8,8,8,
1,8,3,8,8,
2,9,10,10,9,
3,10,12,11,11,
4,8,2,8,7,
5,7,6,8,8,
6,8,9,8,9,
7,8,5,9,8,
8,10,10,10,9,
9,10,11,11,9,
10,9,7,9,9,
11,7,6,8,7,
12,9,11,10,9,
13,9,7,10,9,
14,11,13,12,12,
15,8,7,10,9,
16,8,8,9,9,
17,8,4,8,8,
18,9,10,10,10,
19,7,3,8,7,
20,7,5,8,7,
21,7,8,7,7,
22,8,7,9,8,
23,8,6,9,8,
24,10,11,10,10,
25,7,5,6,7,
26,8,3,8,7,
27,12,14,13,11,
28,13,14,12,14,
29,11,9,11,9,
30,8,10,9,8,
31,8,8,9,8,
32,7,4,8,8,
33,7,7,8,8,
34,6,3,6,6,
35,8,10,8,8,
36,6,6,7,6,
37,7,2,7,7,
38,4,5,5,4,
39,6,5,6,6,
40,6,2,7,7,
41,7,8,7,6,
42,6,5,7,7,
43,7,3,7,7,
44,5,6,6,5,
45,172,211,290,212,
46,161,197,288,204,
47,160,200,292,207,
48,162,200,290,206,
49,161,198,293,207,
50,159,196,292,206,
51,162,200,296,208,
52,160,198,293,207,
53,163,200,297,210,
54,165,204,301,212,
55,160,198,295,208,
56,161,199,297,209,
57,163,200,299,210,
58,159,197,295,207,
59,161,198,297,208,
60,165,203,301,213,
61,165,203,297,210,
62,162,199,295,207,
63,169,209,305,216,
64,161,199,295,206,
65,164,202,299,210,
66,166,205,301,212,
67,163,199,298,207,
68,160,199,296,207,
69,159,197,295,206,
70,159,197,295,206,
71,166,206,302,212,
72,163,201,298,209,
73,165,204,299,211,
74,162,202,298,209,
75,160,198,295,207,
76,160,198,295,207,
77,160,197,293,206,
78,163,202,299,211,
79,163,201,297,209,
80,161,199,296,208,
81,166,205,301,213,
82,164,201,296,208,
83,165,202,301,212,
84,163,202,300,212,
85,165,204,301,212,
86,160,197,295,207,
87,159,197,293,205,
88,159,196,293,205,
89,157,195,292,204,
90,164,203,297,209,
91,158,197,294,207,
92,160,197,296,206,
93,159,196,294,205,
94,160,200,298,209,
95,12,12,18,15,
96,8,8,11,8,
97,7,8,11,7,
98,6,6,7,7,
99,6,7,7,4,
100,6,6,7,6,
101,6,5,6,7,
102,5,6,5,4,
103,4,3,6,5,
104,7,6,6,6,
105,3,4,3,3,
106,6,6,5,5,
107,7,6,7,7,
108,7,8,6,8,
109,4,2,5,5,
110,5,2,5,4,
111,3,4,4,3,
112,6,6,6,6,
113,6,3,6,5,
114,7,9,9,8,
115,5,4,5,6,
116,6,5,6,6,
117,2,3,2,3,
118,6,6,6,5,
119,5,3,6,5,
120,2,3,3,2,
121,5,4,5,5,
122,6,2,7,6,
123,7,9,9,7,
124,3,2,4,3,
125,5,2,5,5,
126,8,9,8,8,
127,6,5,6,5,
128,4,3,5,4,
129,2,2,2,2,
130,6,7,6,6,
131,5,3,6,5,
132,2,2,2,2,
133,6,7,7,6,
134,6,5,7,6,
135,5,6,6,5,
136,3,1,4,3,
137,5,2,5,4,
138,6,7,7,7,
139,3,3,4,3,
140,4,3,4,4,
141,2,2,2,2,
142,5,6,6,5,
143,5,3,5,5,
144,2,2,2,2,
145,5,5,5,5,
146,5,2,6,5,
147,2,3,2,2,
148,3,3,2,2,
149,6,4,6,6,
150,4,6,4,4,
151,2,2,3,2,
152,5,4,5,5,
153,4,4,4,4,
154,3,3,4,3,
155,4,2,4,4,
156,3,2,4,3,
157,4,5,6,4,
158,5,4,6,5,
159,2,2,2,2,
160,5,6,5,5,
161,7,5,7,6,
162,5,6,5,5,
163,6,6,6,6,
164,6,4,6,6,
165,4,6,5,5,
166,2,1,1,1,
167,5,3,5,5,
168,5,5,5,4,
169,3,4,4,3,
170,3,2,4,3,
171,3,3,4,3,
172,6,6,6,5,
173,4,2,4,4,
174,2,2,3,2,
175,4,5,5,4,
176,3,1,3,2,
177,3,4,4,3,
178,2,3,2,2,
179,4,3,4,4,
180,4,4,4,4,
181,3,4,4,3,
182,2,3,3,2,
183,2,1,3,2,
184,7,9,7,7,
185,3,2,4,4,
186,2,2,2,3,
187,3,3,4,3,
188,5,4,5,5,
189,3,3,4,3,
190,3,3,3,2,
191,3,3,4,4,
192,4,6,5,5,
193,6,8,7,7,
194,3,1,3,3,
195,3,3,3,3,
196,4,5,5,5,
197,4,3,5,4,
198,4,4,4,4,
199,1,2,1,2,
