step,mic0,mic1,mic2,mic3,
0,4,3,4,4,
1,3,3,3,2,
2,4,4,4,3,
3,3,2,3,3,
4,3,4,4,4,
5,3,4,3,3,
6,4,4,4,4,
7,4,5,4,4,
8,4,5,4,4,
9,4,2,4,4,
10,3,4,3,3,
11,4,5,4,3,
12,4,3,4,3,
13,3,4,2,3,
14,5,5,4,4,
15,4,4,4,4,
16,4,4,4,4,
17,5,4,4,4,
18,3,3,4,3,
19,4,4,3,3,
20,4,5,4,3,
21,4,3,4,3,
22,4,5,4,4,
23,3,5,5,4,
24,4,5,4,3,
25,4,6,4,4,
26,4,4,4,3,
27,4,2,4,4,
28,4,5,4,4,
29,3,3,3,3,
30,4,2,4,3,
31,3,3,3,2,
32,3,3,3,3,
33,3,1,3,3,
34,2,3,3,2,
35,2,3,3,3,
36,4,2,4,4,
37,7,8,7,7,
38,5,6,5,5,
39,4,3,5,5,
40,4,5,4,4,
41,5,6,5,5,
42,4,2,4,4,
43,189,306,258,173,
44,180,299,252,165,
45,179,293,247,166,
46,179,291,249,167,
47,178,288,246,163,
48,177,287,244,163,
49,179,289,245,166,
50,179,284,244,169,
51,182,288,246,172,
52,183,289,248,175,
53,183,286,245,175,
54,186,289,248,177,
55,188,291,252,177,
56,184,291,250,171,
57,184,294,253,171,
58,183,296,254,169,
59,180,294,251,166,
60,182,295,254,170,
61,182,297,253,170,
62,179,293,252,168,
63,180,293,252,170,
64,181,293,252,170,
65,178,290,249,166,
66,177,290,250,166,
67,179,293,250,168,
68,179,291,249,169,
69,180,293,248,170,
70,180,291,247,170,
71,184,292,249,173,
72,186,294,251,176,
73,182,290,248,170,
74,182,293,250,170,
75,182,293,251,170,
76,177,289,247,167,
77,180,290,248,170,
78,181,290,249,171,
79,179,286,246,169,
80,181,288,248,171,
81,182,290,250,172,
82,181,287,246,170,
83,183,291,250,173,
84,185,290,251,172,
85,182,286,248,170,
86,182,289,251,170,
87,181,289,249,170,
88,179,288,247,167,
89,178,288,246,166,
90,176,288,244,166,
91,175,286,242,166,
92,178,288,244,169,
93,18,41,25,22,
94,9,16,13,11,
95,11,9,10,10,
96,10,12,10,10,
97,6,6,7,7,
98,8,5,8,9,
99,7,8,8,7,
100,5,3,5,4,
101,6,6,8,7,
102,5,6,6,6,
103,6,4,6,6,
104,6,5,7,7,
105,7,7,7,7,
106,5,3,6,5,
107,6,5,6,6,
108,6,7,6,6,
109,5,4,6,5,
110,6,3,6,5,
111,5,7,6,4,
112,5,3,5,6,
113,6,3,6,5,
114,6,6,5,5,
115,5,3,6,5,
116,6,4,6,5,
117,5,6,6,6,
118,4,4,5,4,
119,5,3,6,6,
120,6,6,6,5,
121,6,4,6,5,
122,5,3,6,5,
123,5,6,5,4,
124,5,3,5,6,
125,6,3,6,6,
126,4,5,5,5,
127,5,5,6,5,
128,6,4,6,7,
129,3,4,3,3,
130,4,4,5,5,
131,6,4,7,6,
132,5,6,5,5,
133,6,7,7,6,
134,7,3,7,7,
135,5,6,5,4,
136,6,4,6,5,
137,6,1,6,6,
138,6,6,6,6,
139,5,4,6,5,
140,6,3,6,6,
141,4,4,5,4,
142,6,5,6,5,
143,7,3,7,7,
144,5,7,6,6,
145,6,5,6,5,
146,6,3,7,6,
147,5,7,5,5,
148,6,5,6,5,
149,6,1,6,5,
150,5,5,5,5,
151,6,6,6,6,
152,9,5,9,9,
153,8,9,8,8,
154,6,6,7,6,
155,10,6,10,8,
156,8,9,8,7,
157,7,8,7,6,
158,8,4,8,8,
159,6,7,7,6,
160,8,9,9,9,
161,11,12,12,11,
162,9,9,10,9,
163,6,7,6,6,
164,9,4,8,7,
165,7,7,7,6,
166,6,7,7,6,
167,7,2,7,6,
168,6,5,6,6,
169,6,7,7,7,
170,7,3,8,7,
171,6,7,7,7,
172,7,8,7,7,
173,7,3,8,7,
174,7,8,8,7,
175,7,8,8,7,
176,8,6,8,8,
177,9,10,9,9,
178,7,8,7,6,
179,8,4,8,8,
180,7,6,7,6,
181,7,8,9,8,
182,6,2,7,6,
183,6,6,7,6,
184,6,7,6,6,
185,7,4,8,7,
186,6,6,7,6,
187,5,7,6,6,
188,8,4,8,7,
189,7,8,8,8,
190,9,10,10,9,
191,7,3,8,7,
192,7,6,7,7,
193,7,8,8,6,
194,7,4,8,7,
195,6,6,8,7,
196,7,9,7,7,
197,6,3,7,6,
198,7,4,7,6,
199,7,8,7,6,
