step,mic0,mic1,mic2,mic3,
0,2,3,2,2,
1,3,3,3,3,
2,3,1,3,3,
3,2,2,2,2,
4,3,4,3,3,
5,3,2,3,3,
6,2,2,2,2,
7,2,3,2,2,
8,3,1,3,2,
9,2,2,2,2,
10,2,3,3,2,
11,3,2,3,2,
12,2,2,2,2,
13,2,4,3,2,
14,3,1,3,3,
15,3,3,3,2,
16,3,2,2,2,
17,3,1,3,3,
18,2,3,2,2,
19,2,3,3,2,
20,3,1,3,3,
21,2,3,2,2,
22,2,2,2,2,
23,4,2,4,3,
24,1,2,2,2,
25,2,3,3,2,
26,2,1,2,2,
27,2,2,2,2,
28,2,3,2,3,
29,2,1,3,2,
30,1,1,1,1,
31,2,3,2,2,
32,2,1,2,2,
33,1,2,2,1,
34,2,2,2,2,
35,2,1,3,2,
36,2,2,2,1,
37,2,3,2,2,
38,2,1,2,2,
39,2,1,2,2,
40,2,1,2,2,
41,2,2,2,3,
42,2,3,2,3,
43,2,2,3,2,
44,2,1,2,1,
45,2,2,2,2,
46,156,144,115,130,
47,138,126,105,118,
48,138,127,96,118,
49,143,129,96,123,
50,140,128,97,119,
51,136,125,97,117,
52,136,123,95,116,
53,137,125,98,117,
54,138,128,99,120,
55,138,127,99,119,
56,139,128,100,119,
57,138,127,101,119,
58,137,126,99,116,
59,138,127,100,117,
60,138,127,101,117,
61,134,125,99,114,
62,136,126,101,115,
63,134,125,101,114,
64,133,126,101,115,
65,134,127,102,115,
66,133,126,100,114,
67,134,126,101,115,
68,134,127,101,116,
69,134,126,99,115,
70,135,126,99,116,
71,135,127,99,116,
72,135,127,99,115,
73,136,128,99,115,
74,137,129,98,116,
75,136,127,97,115,
76,135,126,97,115,
77,137,128,98,117,
78,137,127,98,117,
79,136,127,98,118,
80,137,127,98,118,
81,136,126,96,118,
82,137,127,97,118,
83,138,127,98,118,
84,137,125,96,116,
85,137,125,96,116,
86,138,127,96,117,
87,137,126,95,114,
88,137,127,97,115,
89,137,128,97,114,
90,134,125,97,113,
91,136,126,97,115,
92,135,126,97,115,
93,134,123,95,113,
94,136,125,97,116,
95,137,125,96,118,
96,13,11,14,11,
97,7,7,10,8,
98,6,7,5,6,
99,6,5,6,6,
100,5,5,3,5,
101,3,6,4,5,
102,3,4,4,4,
103,3,4,3,2,
104,4,4,4,4,
105,3,1,3,3,
106,3,3,4,3,
107,3,4,4,2,
108,3,2,4,3,
109,3,3,3,3,
110,3,3,3,3,
111,3,1,3,3,
112,3,2,4,3,
113,2,2,3,3,
114,3,2,4,3,
115,3,3,3,2,
116,3,3,4,3,
117,3,2,4,3,
118,3,4,3,2,
119,2,2,2,2,
120,2,4,3,4,
121,2,2,3,3,
122,3,5,4,3,
123,3,1,3,3,
124,3,1,3,3,
125,2,2,2,3,
126,2,1,4,3,
127,3,2,3,3,
128,4,5,4,4,
129,3,2,4,3,
130,3,3,4,3,
131,3,3,4,2,
132,4,2,4,4,
133,4,3,4,4,
134,4,4,4,4,
135,4,5,4,4,
136,4,2,4,3,
137,4,5,4,4,
138,4,1,4,4,
139,3,3,3,2,
140,3,4,3,3,
141,3,2,4,4,
142,4,3,4,4,
143,4,5,5,4,
144,4,3,4,4,
145,5,5,4,5,
146,3,4,3,4,
147,4,3,4,4,
148,4,3,4,4,
149,3,4,3,3,
150,4,3,4,4,
151,4,3,4,4,
152,4,5,4,4,
153,4,2,4,3,
154,3,2,4,3,
155,4,5,5,4,
156,4,3,5,4,
157,4,3,4,5,
158,4,4,3,4,
159,4,1,4,3,
160,3,2,3,3,
161,5,5,5,4,
162,4,2,4,3,
163,4,2,4,4,
164,4,4,4,4,
165,4,2,4,4,
166,4,1,4,4,
167,8,10,8,7,
168,16,18,17,15,
169,17,23,22,14,
170,14,16,18,14,
171,12,13,15,16,
172,16,20,19,15,
173,14,15,14,14,
174,12,11,15,13,
175,12,14,12,10,
176,10,11,12,10,
177,8,9,10,8,
178,8,8,6,8,
179,7,9,8,7,
180,7,7,7,5,
181,6,7,7,6,
182,7,7,6,6,
183,5,7,5,5,
184,9,9,9,8,
185,9,10,11,11,
186,6,7,6,7,
187,5,4,5,5,
188,5,6,5,5,
189,5,5,5,5,
190,6,5,7,6,
191,6,7,7,7,
192,6,6,7,6,
193,5,3,5,5,
194,5,6,5,5,
195,5,4,5,5,
196,5,3,5,5,
197,4,5,4,3,
198,5,5,5,5,
199,5,3,5,5,
