step,mic0,mic1,mic2,mic3,
0,5,5,5,4,
1,4,3,5,5,
2,5,3,5,4,
3,4,6,6,4,
4,5,2,6,5,
5,4,3,5,4,
6,3,4,4,4,
7,5,2,6,5,
8,5,4,5,6,
9,5,6,5,5,
10,6,4,6,6,
11,5,4,6,6,
12,4,6,5,5,
13,6,2,5,5,
14,5,4,5,6,
15,4,5,4,4,
16,5,3,5,5,
17,6,4,6,6,
18,4,5,5,4,
19,5,3,6,5,
20,5,3,6,5,
21,5,6,5,5,
22,5,4,6,5,
23,4,3,5,5,
24,5,5,5,4,
25,6,4,6,6,
26,6,3,6,6,
27,4,5,4,4,
28,5,4,6,6,
29,6,3,6,5,
30,5,6,5,5,
31,6,5,6,6,
32,6,2,6,5,
33,6,7,7,6,
34,6,5,7,6,
35,6,4,6,7,
36,5,6,6,4,
37,6,2,6,6,
38,6,2,7,6,
39,6,7,7,6,
40,6,1,6,6,
41,5,7,6,6,
42,6,5,6,6,
43,7,2,7,6,
44,6,7,7,6,
45,198,318,268,183,
46,184,301,253,169,
47,182,296,253,169,
48,181,291,251,172,
49,179,289,249,169,
50,183,293,253,172,
51,182,293,253,171,
52,183,290,250,171,
53,186,295,255,175,
54,184,293,254,174,
55,183,292,252,174,
56,187,296,256,177,
57,186,294,256,175,
58,183,292,252,173,
59,187,296,257,177,
60,186,294,255,175,
61,187,294,257,177,
62,187,296,255,177,
63,183,292,253,173,
64,187,296,255,176,
65,187,295,255,175,
66,182,291,251,171,
67,188,295,258,177,
68,185,294,255,175,
69,183,292,252,172,
70,185,294,255,175,
71,187,296,257,177,
72,182,290,251,172,
73,187,296,255,177,
74,186,295,255,177,
75,183,291,251,172,
76,187,297,257,177,
77,187,297,256,174,
78,182,291,251,172,
79,188,298,256,177,
80,186,296,256,176,
81,183,293,253,172,
82,187,297,257,177,
83,183,292,254,173,
84,187,296,257,176,
85,188,297,257,178,
86,184,292,252,173,
87,188,299,256,178,
88,188,298,256,177,
89,185,294,253,174,
90,186,297,255,174,
91,188,300,258,179,
92,182,292,251,171,
93,186,296,255,176,
94,188,299,258,179,
95,15,27,18,18,
96,10,18,10,15,
97,16,11,13,17,
98,12,14,14,12,
99,9,6,10,9,
100,10,10,9,10,
101,10,7,10,10,
102,8,3,8,9,
103,7,7,7,7,
104,7,9,7,8,
105,7,5,8,7,
106,8,7,9,8,
107,8,3,9,8,
108,7,7,8,7,
109,7,6,7,7,
110,8,9,9,8,
111,7,5,8,7,
112,7,8,9,7,
113,7,2,8,7,
114,7,4,8,7,
115,8,6,8,8,
116,8,3,8,8,
117,8,4,8,8,
118,8,5,10,8,
119,8,5,9,8,
120,7,5,8,7,
121,7,9,8,8,
122,8,9,9,8,
123,8,5,8,8,
124,6,7,7,6,
125,6,7,6,5,
126,8,6,10,8,
127,8,6,9,8,
128,7,8,8,8,
129,9,7,9,9,
130,8,5,9,7,
131,8,9,9,8,
132,8,4,9,8,
133,23,28,28,22,
134,17,20,17,15,
135,14,17,17,14,
136,13,15,16,12,
137,12,14,13,13,
138,9,8,9,9,
139,9,5,10,9,
140,7,9,8,8,
141,9,7,9,9,
142,8,3,7,7,
143,6,6,6,5,
144,9,6,10,8,
145,8,4,8,8,
146,6,8,7,6,
147,8,8,9,8,
148,9,4,9,8,
149,5,8,6,7,
150,8,8,8,8,
151,8,2,8,8,
152,8,9,9,8,
153,7,8,8,7,
154,8,3,9,8,
155,6,7,6,6,
156,8,7,8,8,
157,8,2,9,8,
158,7,7,7,7,
159,7,8,7,7,
160,8,2,8,7,
161,7,7,7,6,
162,8,10,9,9,
163,8,2,8,8,
164,6,7,7,6,
165,7,7,8,7,
166,9,4,9,8,
167,9,11,9,9,
168,7,9,8,8,
169,11,7,12,10,
170,7,8,7,7,
171,8,10,9,9,
172,9,2,9,9,
173,7,8,8,7,
174,8,5,9,8,
175,9,11,9,9,
176,7,8,7,6,
177,8,2,9,8,
178,8,7,8,8,
179,8,7,8,7,
180,9,3,10,9,
181,8,8,8,7,
182,11,13,12,10,
183,11,13,11,10,
184,10,5,10,10,
185,8,8,9,7,
186,10,7,11,10,
187,12,13,12,12,
188,7,9,8,7,
189,10,7,11,10,
190,8,8,9,8,
191,10,12,12,10,
192,10,5,10,10,
193,9,8,9,9,
194,8,9,8,8,
195,9,4,10,10,
196,9,8,9,9,
197,10,11,11,10,
198,10,8,12,10,
199,10,11,11,10,
