step,mic0,mic1,mic2,mic3,
0,3,4,3,4,
1,4,4,4,3,
2,4,4,4,4,
3,4,4,4,4,
4,4,4,4,4,
5,1,1,2,2,
6,2,2,2,2,
7,2,2,2,2,
8,2,2,2,1,
9,1,1,1,1,
10,1,2,1,2,
11,1,1,1,1,
12,1,1,1,1,
13,4,3,4,4,
14,1,2,2,1,
15,4,3,3,2,
16,1,1,1,2,
17,3,3,3,4,
18,1,1,1,1,
19,2,2,2,2,
20,1,2,1,1,
21,1,1,1,0,
22,0,1,1,1,
23,1,2,2,2,
24,2,2,3,2,
25,1,2,1,1,
26,1,1,1,1,
27,2,0,2,2,
28,1,1,1,1,
29,0,1,0,1,
30,1,1,1,1,
31,1,1,0,0,
32,1,2,2,2,
33,1,1,1,0,
34,1,1,1,1,
35,2,1,2,2,
36,1,1,2,1,
37,1,1,1,2,
38,2,1,2,2,
39,3,4,3,3,
40,2,2,2,2,
41,2,1,1,2,
42,3,3,3,3,
43,1,2,2,1,
44,142,124,116,154,
45,132,113,102,145,
46,134,101,91,147,
47,139,106,94,151,
48,140,108,94,151,
49,143,106,94,155,
50,142,105,95,155,
51,142,107,95,155,
52,143,106,94,156,
53,142,104,93,156,
54,142,105,94,156,
55,142,105,93,155,
56,141,104,93,154,
57,140,104,93,153,
58,142,106,93,154,
59,140,104,93,152,
60,140,105,93,153,
61,141,105,94,153,
62,141,106,94,153,
63,140,106,95,153,
64,140,105,94,153,
65,140,105,94,152,
66,141,105,94,153,
67,141,106,94,153,
68,141,105,94,153,
69,141,106,94,154,
70,141,105,94,154,
71,141,106,95,154,
72,141,105,94,154,
73,141,105,94,154,
74,141,106,94,154,
75,141,105,94,154,
76,141,105,95,154,
77,141,106,94,154,
78,143,108,96,156,
79,141,106,95,154,
80,141,106,94,153,
81,141,106,95,154,
82,142,106,95,154,
83,141,106,95,155,
84,142,106,95,155,
85,141,106,94,155,
86,141,106,94,155,
87,142,106,94,155,
88,142,107,95,155,
89,142,107,94,154,
90,141,107,94,156,
91,141,106,95,155,
92,141,106,94,154,
93,141,107,96,155,
94,27,22,18,29,
95,19,16,10,21,
96,10,12,7,13,
97,8,13,11,11,
98,9,11,9,9,
99,8,6,3,9,
100,4,4,5,6,
101,3,4,4,4,
102,4,3,3,5,
103,4,4,4,5,
104,3,3,3,3,
105,2,3,2,2,
106,2,3,2,3,
107,2,3,3,4,
108,2,3,3,3,
109,2,2,1,2,
110,2,2,1,2,
111,3,3,2,2,
112,2,2,2,2,
113,2,2,2,1,
114,2,2,2,2,
115,2,2,2,2,
116,1,0,0,1,
117,1,1,0,0,
118,1,1,1,1,
119,0,1,1,0,
120,1,1,1,1,
121,0,0,0,0,
122,1,0,1,1,
123,0,0,1,0,
124,1,1,1,1,
125,1,0,0,1,
126,1,0,0,0,
127,0,1,0,1,
128,1,1,1,0,
129,0,0,0,0,
130,1,1,1,0,
131,0,1,1,1,
132,1,1,1,1,
133,1,2,1,1,
134,1,1,0,1,
135,0,0,1,0,
136,1,1,1,1,
137,0,1,0,0,
138,0,0,0,1,
139,1,1,1,1,
140,1,1,1,0,
141,1,1,1,0,
142,2,1,1,1,
143,2,1,2,2,
144,1,0,1,1,
145,1,1,1,1,
146,1,1,1,1,
147,2,2,2,1,
148,2,2,2,2,
149,0,1,1,0,
150,1,1,1,1,
151,1,1,1,1,
152,1,0,0,0,
153,1,1,0,1,
154,1,1,1,1,
155,1,1,1,1,
156,0,1,1,1,
157,0,0,0,0,
158,0,0,0,1,
159,0,0,0,0,
160,1,1,1,1,
161,1,1,1,1,
162,1,1,1,1,
163,1,1,1,1,
164,1,1,1,1,
165,1,2,2,1,
166,1,2,1,1,
167,1,2,2,2,
168,1,2,2,2,
169,1,1,1,1,
170,1,1,1,1,
171,1,1,1,1,
172,1,0,0,0,
173,1,1,1,1,
174,0,1,0,0,
175,1,1,2,1,
176,1,1,1,0,
177,1,1,0,1,
178,1,1,1,1,
179,0,1,1,1,
180,0,1,1,1,
181,1,1,1,1,
182,0,1,0,1,
183,1,2,1,1,
184,1,1,1,1,
185,0,0,1,1,
186,1,1,1,1,
187,1,1,1,1,
188,0,1,0,1,
189,1,1,1,0,
190,1,1,1,1,
191,1,1,1,1,
192,1,1,1,1,
193,0,0,0,0,
194,1,2,1,1,
195,1,1,1,1,
196,0,1,1,1,
197,1,1,1,1,
198,1,1,1,1,
199,0,0,0,0,
