step,mic0,mic1,mic2,mic3,
0,2,1,2,2,
1,3,2,3,3,
2,2,2,2,2,
3,3,2,2,3,
4,2,1,2,3,
5,3,3,3,3,
6,3,2,3,2,
7,3,2,3,2,
8,2,2,2,1,
9,3,2,3,2,
10,2,1,2,2,
11,2,3,3,1,
12,2,2,3,2,
13,2,2,2,2,
14,1,1,1,1,
15,2,1,2,2,
16,2,1,2,2,
17,1,1,1,1,
18,2,2,2,2,
19,2,2,3,2,
20,2,2,2,2,
21,2,2,2,2,
22,2,1,2,2,
23,2,1,1,1,
24,2,2,2,2,
25,2,2,2,3,
26,1,1,1,1,
27,2,2,2,2,
28,2,1,3,2,
29,2,2,2,1,
30,2,1,2,1,
31,2,1,2,2,
32,1,1,1,1,
33,1,1,2,2,
34,2,1,2,2,
35,1,1,1,2,
36,2,1,2,2,
37,2,2,2,2,
38,2,3,2,2,
39,3,2,3,2,
40,2,2,3,2,
41,2,3,3,3,
42,3,3,2,2,
43,2,2,3,2,
44,306,255,188,225,
45,289,243,179,211,
46,294,250,171,212,
47,295,250,169,213,
48,292,247,171,213,
49,290,244,167,211,
50,290,246,170,214,
51,289,246,173,213,
52,288,246,172,212,
53,289,245,172,211,
54,288,244,168,210,
55,290,245,171,212,
56,290,244,169,211,
57,288,243,168,210,
58,290,246,170,211,
59,289,245,170,211,
60,286,243,167,210,
61,288,245,170,211,
62,290,245,170,213,
63,290,245,170,212,
64,288,243,168,210,
65,287,244,169,211,
66,289,246,171,212,
67,288,243,168,210,
68,287,243,168,210,
69,287,243,167,210,
70,288,244,169,212,
71,287,243,168,210,
72,286,242,167,210,
73,286,242,167,210,
74,287,243,168,210,
75,288,244,169,211,
76,288,245,169,212,
77,286,242,167,209,
78,286,243,169,211,
79,287,243,167,210,
80,287,242,168,210,
81,290,246,171,212,
82,290,247,172,214,
83,288,245,169,211,
84,289,245,169,212,
85,289,245,170,212,
86,287,244,169,211,
87,288,244,169,211,
88,287,243,169,210,
89,288,245,170,211,
90,288,244,169,211,
91,289,245,169,212,
92,287,244,168,211,
93,286,242,167,209,
94,9,8,11,7,
95,11,8,7,7,
96,11,8,7,10,
97,5,2,3,6,
98,5,2,3,5,
99,5,5,5,6,
100,3,4,6,5,
101,3,6,5,4,
102,3,4,4,3,
103,2,1,3,2,
104,4,2,2,2,
105,2,1,2,1,
106,2,2,2,2,
107,3,2,3,2,
108,2,1,2,2,
109,3,3,3,3,
110,3,3,3,3,
111,2,1,3,2,
112,3,3,3,2,
113,2,2,2,2,
114,2,1,2,2,
115,3,4,4,3,
116,3,3,3,4,
117,2,2,3,3,
118,2,2,2,3,
119,3,3,3,3,
120,2,2,3,3,
121,3,3,3,3,
122,1,2,2,1,
123,2,2,2,2,
124,4,3,4,3,
125,2,2,2,1,
126,2,2,2,2,
127,4,3,3,3,
128,2,2,2,2,
129,2,3,2,2,
130,3,3,3,4,
131,1,2,1,2,
132,3,3,3,3,
133,3,2,3,3,
134,1,2,1,1,
135,3,3,3,3,
136,4,2,3,3,
137,2,2,2,1,
138,3,3,3,3,
139,3,1,3,2,
140,2,2,2,1,
141,3,3,3,2,
142,3,1,4,3,
143,3,4,4,4,
144,4,3,4,3,
145,4,3,4,4,
146,3,3,3,3,
147,3,4,4,3,
148,4,1,4,4,
149,3,1,4,4,
150,3,4,4,4,
151,4,1,4,3,
152,2,3,3,2,
153,3,3,3,2,
154,3,1,4,3,
155,3,3,3,2,
156,3,3,3,3,
157,3,4,3,4,
158,3,3,4,3,
159,3,3,3,3,
160,2,4,3,3,
161,4,1,4,3,
162,4,4,4,4,
163,4,3,4,4,
164,4,2,4,4,
165,3,4,4,3,
166,4,5,5,4,
167,5,3,6,5,
168,3,3,3,3,
169,3,4,3,2,
170,4,2,5,4,
171,3,2,3,3,
172,3,4,3,3,
173,4,2,4,4,
174,5,4,5,4,
175,5,5,5,5,
176,4,2,5,4,
177,4,4,4,4,
178,4,5,5,4,
179,4,1,4,4,
180,4,3,4,4,
181,4,5,4,4,
182,4,2,4,4,
183,4,5,4,4,
184,3,3,3,3,
185,3,1,3,3,
186,3,3,3,4,
187,2,3,3,3,
188,3,2,4,4,
189,3,3,4,3,
190,3,4,3,3,
191,3,3,4,4,
192,4,1,4,2,
193,4,4,4,3,
194,4,4,4,4,
195,4,3,4,4,
196,4,5,5,5,
197,5,3,5,4,
198,4,4,5,4,
199,3,3,3,3,
