step,mic0,mic1,mic2,mic3,
0,1,1,0,0,
1,0,1,0,1,
2,0,0,0,0,
3,1,0,0,0,
4,0,0,0,0,
5,0,0,0,0,
6,0,0,0,0,
7,0,0,1,0,
8,1,0,1,0,
9,0,0,1,0,
10,0,0,0,0,
11,0,0,0,0,
12,0,0,0,0,
13,0,0,1,1,
14,0,1,0,0,
15,1,0,0,0,
16,0,1,1,1,
17,0,0,0,0,
18,0,0,0,0,
19,0,0,0,0,
20,0,0,0,0,
21,0,0,1,0,
22,0,0,0,0,
23,0,0,0,0,
24,0,0,1,0,
25,0,0,1,0,
26,0,0,0,0,
27,1,1,0,1,
28,0,0,0,0,
29,0,0,0,0,
30,0,0,0,0,
31,0,0,1,1,
32,0,0,0,0,
33,0,0,0,0,
34,0,0,1,0,
35,0,0,0,0,
36,0,0,0,0,
37,0,0,0,0,
38,0,0,0,0,
39,0,0,0,0,
40,1,1,0,0,
41,0,0,0,0,
42,0,0,0,1,
43,0,1,0,0,
44,0,0,1,0,
45,0,1,0,0,
46,0,0,1,0,
47,1,0,1,1,
48,1,1,1,0,
49,0,0,1,0,
50,146,137,112,116,
51,154,138,101,112,
52,156,136,99,109,
53,152,137,97,103,
54,151,137,102,104,
55,155,138,102,105,
56,155,135,102,102,
57,155,134,99,101,
58,153,133,101,100,
59,153,134,101,100,
60,154,134,100,100,
61,155,134,99,101,
62,154,133,98,100,
63,154,133,98,100,
64,154,133,98,100,
65,154,133,97,101,
66,154,133,97,101,
67,154,134,97,102,
68,156,133,96,102,
69,155,134,97,102,
70,155,133,97,102,
71,154,133,98,101,
72,154,133,98,101,
73,154,133,98,101,
74,154,133,98,101,
75,154,133,98,101,
76,153,133,97,100,
77,153,133,97,100,
78,153,133,98,100,
79,153,133,98,100,
80,153,133,98,100,
81,154,133,97,100,
82,153,133,97,100,
83,154,133,97,101,
84,154,134,98,101,
85,154,134,97,101,
86,154,134,98,101,
87,153,133,98,100,
88,152,132,98,99,
89,151,132,99,98,
90,151,132,99,98,
91,150,132,100,98,
92,149,132,99,97,
93,149,131,99,97,
94,148,131,99,97,
95,148,131,99,97,
96,148,131,100,96,
97,148,132,100,96,
98,148,132,100,96,
99,24,16,18,22,
100,13,4,7,13,
101,11,4,6,10,
102,7,5,7,8,
103,8,8,7,10,
104,7,6,5,7,
105,3,3,4,4,
106,1,2,3,2,
107,1,2,4,3,
108,1,2,4,2,
109,2,1,3,1,
110,2,1,3,1,
111,2,1,2,1,
112,1,1,2,1,
113,0,0,2,1,
114,1,0,1,1,
115,0,0,1,0,
116,0,0,1,1,
117,0,0,1,1,
118,1,1,0,1,
119,1,1,1,0,
120,0,0,1,1,
121,1,1,1,0,
122,1,0,0,0,
123,0,0,0,1,
124,0,0,0,0,
125,0,1,0,0,
126,0,0,1,0,
127,0,1,1,1,
128,0,1,0,0,
129,0,0,0,0,
130,0,1,0,0,
131,0,0,0,0,
132,0,0,0,0,
133,0,0,0,0,
134,0,1,1,0,
135,0,1,1,0,
136,0,0,1,0,
137,0,0,1,1,
138,0,1,1,1,
139,0,1,1,0,
140,0,1,1,1,
141,1,1,1,0,
142,0,0,0,1,
143,0,0,0,0,
144,0,0,0,0,
145,0,0,0,0,
146,0,0,0,0,
147,1,0,1,0,
148,0,0,0,0,
149,0,0,0,0,
150,1,1,1,0,
151,0,0,0,0,
152,0,0,0,0,
153,0,1,0,0,
154,0,0,1,0,
155,0,1,0,0,
156,1,0,0,1,
157,0,0,1,1,
158,0,1,1,1,
159,0,0,0,0,
160,1,1,0,0,
161,0,0,0,0,
162,0,1,1,0,
163,0,0,1,1,
164,0,0,0,0,
165,1,1,0,0,
166,0,0,0,0,
167,0,0,0,0,
168,0,0,0,0,
169,0,0,0,0,
170,0,0,0,0,
171,0,0,1,0,
172,0,0,0,0,
173,0,0,0,0,
174,0,0,0,0,
175,0,1,1,1,
176,0,0,0,1,
177,0,0,1,1,
178,0,1,0,0,
179,1,1,1,0,
180,0,1,0,0,
181,0,0,0,0,
182,0,1,0,1,
183,1,1,0,0,
184,0,0,0,0,
185,0,1,1,0,
186,0,0,1,0,
187,0,0,0,0,
188,0,0,0,1,
189,1,1,0,0,
190,0,0,1,1,
191,0,1,0,0,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,0,1,
195,0,0,0,0,
196,0,1,0,1,
197,0,0,0,0,
198,0,0,0,0,
199,0,1,0,0,
