step,mic0,mic1,mic2,mic3,
0,1,1,1,0,
1,1,0,1,1,
2,0,1,1,0,
3,0,1,0,0,
4,1,1,1,0,
5,1,1,1,1,
6,0,0,0,0,
7,0,0,0,0,
8,0,0,0,1,
9,1,2,2,1,
10,2,2,2,2,
11,1,2,2,2,
12,1,1,1,1,
13,1,2,1,1,
14,1,1,1,1,
15,1,1,1,1,
16,1,1,1,1,
17,1,1,1,1,
18,1,1,1,1,
19,0,0,0,0,
20,0,1,0,0,
21,0,1,0,0,
22,0,1,0,0,
23,0,0,0,0,
24,0,0,0,0,
25,0,0,1,0,
26,0,0,0,0,
27,0,0,0,0,
28,0,1,0,0,
29,0,0,0,0,
30,0,0,1,0,
31,0,0,1,1,
32,0,0,0,1,
33,0,0,0,0,
34,0,0,0,0,
35,0,0,0,0,
36,0,0,0,0,
37,0,0,0,0,
38,0,1,0,0,
39,0,0,0,0,
40,0,1,1,0,
41,0,1,1,0,
42,0,0,0,0,
43,0,0,0,0,
44,0,0,1,0,
45,96,104,81,80,
46,97,102,71,76,
47,96,101,67,75,
48,99,104,69,78,
49,100,104,66,76,
50,99,102,66,76,
51,96,100,66,75,
52,98,102,68,77,
53,98,102,67,77,
54,98,103,68,77,
55,97,102,67,76,
56,97,103,67,76,
57,97,103,66,76,
58,97,104,66,77,
59,97,102,66,76,
60,97,103,66,76,
61,97,103,66,77,
62,97,103,66,77,
63,97,103,66,76,
64,98,104,66,77,
65,98,103,66,77,
66,98,103,66,77,
67,98,103,66,77,
68,97,104,65,77,
69,98,104,65,77,
70,98,103,65,77,
71,98,104,65,77,
72,98,104,65,78,
73,98,104,65,77,
74,98,104,66,77,
75,98,104,65,77,
76,98,104,65,77,
77,98,104,66,77,
78,98,104,66,77,
79,98,104,65,77,
80,98,104,65,78,
81,98,104,66,77,
82,98,105,66,77,
83,98,104,65,77,
84,98,104,66,77,
85,98,105,66,77,
86,99,105,66,78,
87,99,105,66,77,
88,98,105,66,78,
89,98,104,66,77,
90,98,104,66,77,
91,98,104,66,77,
92,98,105,67,78,
93,98,104,67,77,
94,98,105,67,77,
95,13,14,16,7,
96,3,4,7,5,
97,2,3,5,4,
98,3,2,4,2,
99,3,4,3,4,
100,1,3,3,3,
101,1,4,3,2,
102,2,2,3,1,
103,1,2,2,1,
104,1,1,1,1,
105,2,2,1,2,
106,1,1,1,1,
107,1,1,1,1,
108,1,2,0,1,
109,2,1,1,2,
110,1,1,1,1,
111,1,1,1,1,
112,1,0,1,1,
113,1,0,1,1,
114,0,0,0,0,
115,1,1,1,1,
116,2,2,2,2,
117,0,1,0,1,
118,1,1,1,1,
119,0,1,0,0,
120,1,1,1,0,
121,1,1,1,1,
122,1,1,1,1,
123,1,1,1,0,
124,1,0,0,0,
125,0,1,1,0,
126,0,1,1,0,
127,0,0,0,0,
128,0,0,0,0,
129,1,0,1,0,
130,0,1,1,1,
131,0,0,1,0,
132,0,0,0,0,
133,0,0,0,0,
134,0,0,0,0,
135,0,0,0,0,
136,0,0,0,1,
137,0,0,0,0,
138,1,1,0,0,
139,1,1,0,0,
140,0,1,1,1,
141,0,0,0,1,
142,1,1,1,1,
143,0,0,0,0,
144,0,0,1,1,
145,0,0,0,0,
146,0,1,0,0,
147,0,0,0,0,
148,0,0,0,0,
149,0,0,1,1,
150,0,1,0,0,
151,0,0,1,0,
152,1,1,1,0,
153,1,0,1,1,
154,0,0,0,0,
155,1,1,1,1,
156,0,1,1,0,
157,1,0,1,0,
158,1,0,0,0,
159,1,1,0,1,
160,0,0,0,1,
161,0,0,0,0,
162,0,1,0,0,
163,1,1,0,1,
164,1,1,0,1,
165,1,1,1,0,
166,1,1,1,1,
167,0,0,0,0,
168,0,0,0,0,
169,0,0,0,0,
170,1,1,0,1,
171,1,1,1,0,
172,1,1,1,0,
173,1,1,0,0,
174,1,0,1,1,
175,0,0,0,0,
176,0,0,0,0,
177,0,0,0,1,
178,0,1,0,0,
179,0,0,0,0,
180,0,0,0,0,
181,0,0,0,0,
182,0,1,1,0,
183,0,0,1,0,
184,0,0,0,0,
185,0,0,0,0,
186,0,0,0,0,
187,0,1,1,1,
188,0,0,0,0,
189,0,0,0,0,
190,0,0,1,0,
191,0,0,0,1,
192,0,0,0,0,
193,0,0,1,0,
194,1,1,1,0,
195,0,1,0,1,
196,0,0,0,0,
197,0,0,0,1,
198,0,0,0,0,
199,0,0,0,0,
