step,mic0,mic1,mic2,mic3,
0,1,1,1,0,
1,1,1,0,0,
2,1,1,1,1,
3,1,2,2,1,
4,0,0,1,1,
5,1,0,0,0,
6,0,0,0,0,
7,0,1,1,0,
8,0,0,0,0,
9,1,0,0,0,
10,1,0,0,1,
11,0,0,0,0,
12,0,1,0,1,
13,0,1,0,0,
14,1,1,1,1,
15,0,1,1,0,
16,0,1,1,0,
17,1,0,0,0,
18,0,1,1,0,
19,0,1,1,0,
20,1,1,1,1,
21,1,0,1,1,
22,1,0,1,0,
23,0,0,1,0,
24,0,0,0,1,
25,1,0,0,0,
26,1,0,1,1,
27,1,2,1,1,
28,0,0,0,0,
29,0,1,1,1,
30,4,5,5,4,
31,3,3,3,3,
32,2,3,3,3,
33,2,3,3,2,
34,1,2,2,1,
35,1,1,2,1,
36,1,1,1,1,
37,1,1,1,1,
38,1,1,1,1,
39,1,1,1,1,
40,0,0,1,0,
41,0,0,0,1,
42,0,1,0,0,
43,1,1,1,1,
44,0,0,0,0,
45,0,0,0,0,
46,1,0,0,0,
47,119,121,132,149,
48,101,108,125,134,
49,105,113,130,129,
50,104,113,128,126,
51,107,115,129,127,
52,109,116,130,129,
53,110,117,130,129,
54,112,116,130,131,
55,114,119,132,133,
56,114,119,130,131,
57,115,120,131,131,
58,114,120,130,129,
59,114,120,129,130,
60,114,120,130,130,
61,113,119,130,129,
62,113,119,129,128,
63,112,119,129,128,
64,113,118,129,128,
65,113,119,130,129,
66,112,118,129,128,
67,112,120,128,129,
68,112,118,129,128,
69,112,118,128,127,
70,111,118,128,128,
71,111,118,127,128,
72,110,117,127,127,
73,111,117,127,128,
74,110,117,127,127,
75,109,116,126,127,
76,109,116,126,127,
77,110,116,126,127,
78,110,116,126,127,
79,110,116,126,127,
80,110,116,126,128,
81,110,115,126,128,
82,110,116,126,128,
83,109,115,126,128,
84,110,115,127,128,
85,110,116,126,128,
86,110,116,126,128,
87,111,116,127,129,
88,111,116,127,129,
89,111,116,127,128,
90,111,116,127,129,
91,111,117,127,129,
92,116,122,133,134,
93,113,119,130,131,
94,114,121,132,133,
95,113,118,130,130,
96,114,119,130,131,
97,16,15,13,17,
98,12,10,6,9,
99,12,11,9,9,
100,9,8,7,8,
101,5,6,4,3,
102,4,5,4,3,
103,2,4,3,3,
104,2,3,3,3,
105,2,3,2,3,
106,2,2,1,2,
107,2,2,2,3,
108,2,1,1,2,
109,2,2,1,2,
110,1,2,1,2,
111,1,1,0,1,
112,1,1,0,1,
113,1,0,1,1,
114,1,1,2,1,
115,1,1,1,1,
116,1,0,0,0,
117,1,1,1,1,
118,1,1,0,1,
119,0,0,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,6,4,5,3,
124,2,2,3,2,
125,1,1,1,1,
126,1,1,2,1,
127,1,1,2,1,
128,1,1,1,1,
129,1,1,1,1,
130,0,1,1,0,
131,1,0,0,0,
132,0,0,0,0,
133,0,0,0,0,
134,0,1,1,1,
135,1,0,0,0,
136,0,0,0,0,
137,0,0,0,0,
138,1,1,0,1,
139,0,0,0,0,
140,1,0,1,0,
141,0,0,0,0,
142,0,0,0,0,
143,0,0,0,0,
144,0,0,1,1,
145,0,0,0,0,
146,0,0,0,0,
147,0,0,0,0,
148,0,0,0,0,
149,0,0,0,0,
150,0,1,1,1,
151,0,0,0,0,
152,0,1,0,0,
153,0,0,0,0,
154,0,0,1,0,
155,1,0,1,1,
156,1,1,1,0,
157,0,0,0,0,
158,0,0,0,0,
159,0,1,0,0,
160,1,0,0,0,
161,0,0,0,0,
162,0,1,0,0,
163,0,0,0,0,
164,0,1,1,0,
165,1,0,1,0,
166,0,0,1,0,
167,0,0,0,0,
168,1,1,1,1,
169,0,1,0,0,
170,0,0,1,1,
171,0,0,0,0,
172,0,0,0,0,
173,0,0,0,0,
174,1,1,1,1,
175,0,1,1,1,
176,0,0,1,0,
177,1,1,1,0,
178,0,1,1,0,
179,1,0,0,0,
180,1,0,1,0,
181,0,1,0,0,
182,0,0,0,0,
183,0,0,0,0,
184,0,0,0,0,
185,0,0,0,0,
186,1,1,0,0,
187,1,0,1,0,
188,0,0,0,0,
189,1,0,1,1,
190,0,0,0,0,
191,0,1,1,1,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,0,0,
195,0,1,0,0,
196,0,0,0,0,
197,0,0,0,0,
198,0,0,0,0,
199,1,0,0,0,
