step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,0,0,0,0,
2,1,1,0,0,
3,0,0,0,0,
4,1,0,0,0,
5,0,1,0,0,
6,0,0,0,0,
7,1,1,1,1,
8,0,1,1,0,
9,1,1,1,2,
10,1,1,1,1,
11,1,0,0,1,
12,0,0,0,0,
13,0,0,1,0,
14,0,0,0,0,
15,0,1,0,1,
16,0,1,1,1,
17,0,1,0,0,
18,0,0,0,0,
19,0,1,0,0,
20,0,0,0,0,
21,0,0,0,1,
22,0,0,0,0,
23,1,1,1,1,
24,1,1,1,1,
25,0,1,1,1,
26,2,2,2,1,
27,2,2,1,2,
28,2,2,2,2,
29,0,1,1,0,
30,1,1,1,1,
31,1,1,1,0,
32,1,1,1,1,
33,0,0,0,0,
34,0,1,1,0,
35,0,0,0,0,
36,1,0,1,0,
37,0,0,0,0,
38,0,1,0,1,
39,1,1,1,1,
40,1,1,1,1,
41,1,1,1,1,
42,0,0,0,0,
43,0,0,1,0,
44,70,110,95,68,
45,80,117,110,71,
46,79,111,107,75,
47,84,116,109,78,
48,84,116,108,77,
49,84,115,111,77,
50,84,115,111,77,
51,83,115,112,76,
52,84,116,112,76,
53,82,115,111,76,
54,82,114,111,75,
55,82,114,112,76,
56,83,113,111,76,
57,83,114,111,76,
58,83,115,112,76,
59,84,114,111,76,
60,84,115,112,77,
61,83,114,111,76,
62,83,114,111,76,
63,83,114,111,76,
64,83,114,111,76,
65,83,114,111,77,
66,82,113,110,76,
67,83,113,110,76,
68,84,114,111,76,
69,83,114,111,76,
70,83,114,111,77,
71,84,115,112,77,
72,83,114,111,76,
73,83,114,111,77,
74,82,114,111,76,
75,83,114,111,76,
76,83,114,111,76,
77,82,114,110,76,
78,83,114,111,76,
79,83,114,112,77,
80,82,114,111,77,
81,83,114,111,77,
82,82,114,111,76,
83,83,114,111,76,
84,82,114,111,76,
85,83,114,111,77,
86,83,113,110,76,
87,83,114,110,76,
88,82,113,110,76,
89,83,113,111,76,
90,82,113,110,76,
91,82,113,110,76,
92,82,113,110,76,
93,19,29,25,13,
94,14,14,13,15,
95,5,10,10,6,
96,3,6,5,3,
97,5,8,6,3,
98,5,4,3,4,
99,2,4,3,2,
100,3,5,5,3,
101,4,5,5,3,
102,8,11,9,6,
103,6,9,8,7,
104,5,6,6,5,
105,5,5,5,4,
106,5,6,5,4,
107,4,4,3,4,
108,2,2,2,1,
109,2,2,2,1,
110,1,2,2,2,
111,3,4,6,3,
112,3,4,4,3,
113,1,1,2,1,
114,1,1,1,1,
115,1,1,1,1,
116,1,1,1,1,
117,1,0,1,0,
118,0,0,1,0,
119,1,1,1,1,
120,1,1,1,0,
121,1,1,1,0,
122,0,0,0,0,
123,0,1,0,1,
124,0,1,1,0,
125,0,0,1,0,
126,0,0,0,0,
127,1,1,1,1,
128,0,1,0,0,
129,0,0,0,0,
130,1,1,1,0,
131,2,3,3,2,
132,2,2,2,2,
133,1,1,1,1,
134,1,1,1,1,
135,1,1,1,1,
136,0,0,1,1,
137,1,1,1,1,
138,1,1,0,0,
139,1,1,0,1,
140,0,1,0,1,
141,1,1,1,1,
142,2,2,2,2,
143,1,1,0,0,
144,2,3,2,2,
145,1,0,1,0,
146,1,2,2,1,
147,1,1,1,0,
148,1,1,0,0,
149,1,2,1,1,
150,0,0,0,0,
151,1,1,1,1,
152,0,0,0,0,
153,0,0,1,0,
154,1,1,1,1,
155,1,1,2,1,
156,1,1,1,1,
157,0,0,1,0,
158,0,0,1,0,
159,0,0,0,0,
160,1,1,1,0,
161,0,1,1,0,
162,1,1,1,1,
163,0,1,1,0,
164,1,0,1,1,
165,0,1,1,1,
166,0,0,0,0,
167,1,1,1,1,
168,2,2,3,2,
169,1,1,1,1,
170,0,1,1,1,
171,1,1,1,1,
172,1,1,1,1,
173,1,0,1,1,
174,0,0,0,1,
175,0,0,0,0,
176,0,0,1,1,
177,1,1,1,1,
178,0,0,0,0,
179,1,2,1,2,
180,1,0,1,1,
181,1,0,1,0,
182,2,2,2,2,
183,0,1,1,1,
184,2,3,3,2,
185,1,1,1,1,
186,1,1,0,1,
187,0,1,1,0,
188,1,1,2,1,
189,0,0,0,1,
190,1,2,2,1,
191,1,1,1,1,
192,1,2,1,1,
193,1,2,1,1,
194,0,1,1,0,
195,1,0,0,1,
196,0,0,0,0,
197,0,0,1,0,
198,2,2,2,2,
199,1,1,1,1,
