step,mic0,mic1,mic2,mic3,
0,0,1,0,0,
1,1,1,1,0,
2,1,1,1,1,
3,0,0,0,0,
4,1,1,0,0,
5,0,1,1,0,
6,0,0,0,1,
7,2,2,2,2,
8,3,3,2,3,
9,2,3,3,2,
10,3,3,3,3,
11,2,3,2,2,
12,1,2,1,1,
13,0,1,1,1,
14,0,1,0,0,
15,1,1,1,1,
16,0,1,0,1,
17,1,2,1,1,
18,1,1,1,1,
19,1,1,1,0,
20,1,1,1,1,
21,1,1,1,0,
22,0,1,0,1,
23,1,1,1,1,
24,1,2,2,1,
25,0,1,0,1,
26,2,2,1,1,
27,1,2,1,1,
28,0,0,0,0,
29,1,0,0,0,
30,0,0,0,0,
31,0,1,1,0,
32,1,1,1,1,
33,1,1,1,1,
34,0,0,0,0,
35,1,1,1,1,
36,0,0,0,1,
37,0,1,0,1,
38,1,1,1,1,
39,1,1,1,1,
40,1,1,1,2,
41,1,1,1,1,
42,2,2,2,1,
43,1,2,2,1,
44,76,100,103,77,
45,71,105,104,76,
46,61,107,106,66,
47,61,97,99,67,
48,64,103,103,70,
49,67,105,106,73,
50,67,106,108,72,
51,66,105,107,73,
52,68,106,107,74,
53,68,106,108,73,
54,68,108,109,74,
55,67,108,108,73,
56,67,108,108,72,
57,68,109,109,73,
58,68,110,110,73,
59,69,110,111,73,
60,68,110,110,73,
61,68,109,109,72,
62,68,110,110,74,
63,67,108,109,72,
64,68,109,109,73,
65,67,109,109,72,
66,68,109,109,74,
67,68,109,110,74,
68,67,108,109,73,
69,68,109,109,74,
70,67,108,109,73,
71,68,109,110,73,
72,68,109,110,73,
73,67,109,109,73,
74,68,109,110,74,
75,68,109,110,73,
76,68,110,110,73,
77,68,109,109,73,
78,68,110,109,74,
79,68,110,110,73,
80,67,109,110,73,
81,68,109,110,73,
82,67,109,110,73,
83,69,110,111,73,
84,68,110,111,74,
85,69,111,110,74,
86,68,110,110,74,
87,70,112,111,74,
88,70,111,111,75,
89,70,111,112,75,
90,70,112,112,76,
91,68,110,111,74,
92,71,113,112,75,
93,69,111,111,74,
94,9,19,12,8,
95,11,9,8,11,
96,10,16,14,12,
97,7,12,12,8,
98,5,8,10,6,
99,5,7,5,5,
100,4,8,6,4,
101,4,7,7,4,
102,4,6,6,4,
103,3,5,5,3,
104,3,4,4,3,
105,3,3,4,2,
106,3,3,2,2,
107,2,3,3,2,
108,4,4,3,2,
109,3,4,4,2,
110,2,2,2,2,
111,2,3,3,2,
112,3,3,3,2,
113,3,4,3,3,
114,2,2,2,2,
115,3,4,3,3,
116,3,3,3,2,
117,3,4,3,3,
118,2,3,3,2,
119,2,4,3,2,
120,4,4,4,4,
121,3,4,3,3,
122,2,3,3,2,
123,3,4,3,4,
124,3,4,3,3,
125,2,3,3,3,
126,2,3,3,2,
127,4,5,4,3,
128,3,3,4,2,
129,3,3,3,2,
130,3,3,4,3,
131,4,5,4,4,
132,3,3,3,3,
133,3,4,3,2,
134,3,3,2,2,
135,3,3,3,3,
136,3,4,3,2,
137,3,3,3,2,
138,2,3,2,2,
139,1,2,1,1,
140,3,3,2,2,
141,3,3,3,2,
142,2,3,2,2,
143,1,2,1,1,
144,1,1,2,1,
145,1,1,2,1,
146,1,2,1,1,
147,1,1,1,1,
148,2,3,2,1,
149,2,2,1,2,
150,2,2,2,2,
151,2,3,3,2,
152,2,3,2,2,
153,2,2,2,1,
154,1,1,1,1,
155,1,2,2,1,
156,3,3,3,3,
157,5,4,4,4,
158,4,5,5,4,
159,7,8,8,7,
160,7,8,7,6,
161,5,6,5,5,
162,6,7,6,5,
163,3,3,2,2,
164,3,4,4,3,
165,3,3,3,3,
166,1,2,2,2,
167,1,1,2,1,
168,1,1,1,1,
169,1,2,1,1,
170,1,1,1,1,
171,1,2,2,2,
172,2,2,2,3,
173,2,2,2,1,
174,3,4,4,4,
175,3,3,3,3,
176,2,2,2,2,
177,2,3,3,2,
178,3,3,2,2,
179,2,3,3,3,
180,2,3,3,2,
181,2,2,2,2,
182,2,1,2,1,
183,1,2,1,2,
184,2,2,2,2,
185,2,1,2,1,
186,1,1,1,1,
187,2,2,2,2,
188,1,1,1,1,
189,2,3,2,2,
190,3,3,3,3,
191,3,4,4,4,
192,4,4,4,4,
193,3,4,3,3,
194,5,5,5,4,
195,5,5,5,5,
196,7,8,8,8,
197,6,7,7,7,
198,6,7,6,6,
199,6,6,6,5,
