step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,2,2,2,2,
2,3,4,3,3,
3,3,4,3,3,
4,3,4,4,3,
5,4,4,4,4,
6,3,4,4,3,
7,1,2,2,2,
8,3,2,2,3,
9,2,2,2,1,
10,2,2,2,1,
11,1,1,2,1,
12,1,1,1,1,
13,1,1,1,1,
14,1,1,1,1,
15,1,1,1,1,
16,1,1,1,0,
17,1,0,1,0,
18,1,0,1,0,
19,1,0,1,0,
20,0,1,1,1,
21,1,1,1,1,
22,1,1,1,2,
23,1,1,1,1,
24,1,1,2,1,
25,1,2,1,2,
26,2,1,2,1,
27,1,1,1,2,
28,1,0,1,0,
29,1,1,1,1,
30,1,1,1,1,
31,1,1,1,1,
32,1,1,1,1,
33,0,1,1,1,
34,1,1,1,1,
35,1,1,1,1,
36,1,1,1,1,
37,1,1,1,1,
38,1,0,0,0,
39,0,0,0,0,
40,1,1,1,1,
41,1,1,1,1,
42,1,1,1,1,
43,75,102,104,78,
44,64,109,109,68,
45,61,101,102,65,
46,62,97,101,68,
47,67,102,101,73,
48,66,100,102,72,
49,67,102,104,72,
50,68,103,102,72,
51,68,102,103,73,
52,67,103,103,72,
53,66,104,105,73,
54,66,105,104,71,
55,67,105,105,71,
56,66,105,106,71,
57,67,105,106,71,
58,67,106,106,72,
59,66,106,105,72,
60,67,106,105,72,
61,67,106,106,73,
62,67,105,105,72,
63,67,104,104,71,
64,67,104,105,71,
65,67,104,104,71,
66,66,103,104,71,
67,67,104,104,71,
68,67,105,104,71,
69,67,105,104,71,
70,68,106,104,71,
71,67,105,105,71,
72,67,105,105,71,
73,67,105,105,71,
74,66,105,104,71,
75,66,104,105,71,
76,66,104,104,70,
77,65,103,104,70,
78,65,103,104,70,
79,65,102,103,70,
80,65,102,103,70,
81,65,102,102,69,
82,65,103,103,70,
83,66,104,105,70,
84,67,104,104,71,
85,68,105,105,71,
86,67,106,105,72,
87,68,106,105,72,
88,67,106,105,71,
89,67,105,105,71,
90,67,105,105,71,
91,67,105,105,71,
92,67,105,103,70,
93,7,7,7,6,
94,8,11,8,8,
95,6,10,8,6,
96,4,5,4,5,
97,4,6,3,4,
98,3,3,2,2,
99,2,4,4,3,
100,2,4,3,3,
101,2,4,4,3,
102,2,2,2,2,
103,1,2,2,1,
104,1,1,1,2,
105,1,1,1,1,
106,0,1,1,0,
107,0,1,0,1,
108,0,1,0,1,
109,0,1,0,1,
110,0,1,1,1,
111,1,1,1,1,
112,1,2,2,2,
113,2,2,2,2,
114,1,1,1,1,
115,1,1,1,1,
116,1,1,1,1,
117,1,1,1,1,
118,1,1,1,1,
119,0,1,1,1,
120,0,0,0,0,
121,1,0,1,1,
122,1,1,1,1,
123,0,0,1,0,
124,0,0,1,1,
125,1,1,1,0,
126,0,1,1,0,
127,0,1,0,0,
128,0,1,0,0,
129,0,0,0,1,
130,0,0,0,0,
131,0,0,0,0,
132,0,1,0,0,
133,0,1,0,0,
134,1,1,0,0,
135,0,0,0,0,
136,1,0,0,0,
137,1,1,1,1,
138,0,0,1,0,
139,0,1,0,1,
140,0,0,0,0,
141,0,0,0,0,
142,0,1,1,0,
143,0,0,1,0,
144,0,0,1,0,
145,0,0,1,1,
146,0,0,0,0,
147,1,1,1,1,
148,1,1,1,1,
149,1,1,1,1,
150,1,1,1,0,
151,0,1,1,1,
152,1,0,0,1,
153,0,1,1,0,
154,0,1,0,0,
155,1,1,0,0,
156,1,0,1,0,
157,0,1,1,0,
158,1,1,1,1,
159,1,1,1,1,
160,1,1,1,0,
161,0,1,1,1,
162,0,1,1,1,
163,1,1,1,1,
164,1,1,1,0,
165,0,1,0,1,
166,1,0,0,1,
167,0,1,0,0,
168,0,1,1,1,
169,0,1,1,1,
170,0,0,0,0,
171,0,1,0,0,
172,1,1,1,1,
173,1,0,1,1,
174,0,1,0,0,
175,1,2,1,1,
176,1,1,1,1,
177,0,1,1,1,
178,0,0,1,0,
179,1,1,0,1,
180,1,1,1,1,
181,1,2,2,1,
182,1,1,1,1,
183,1,1,1,1,
184,1,1,1,1,
185,1,1,1,1,
186,1,0,0,0,
187,0,1,0,0,
188,0,0,0,0,
189,0,0,1,0,
190,0,0,0,0,
191,0,0,0,0,
192,0,0,0,0,
193,0,0,0,1,
194,1,1,0,1,
195,0,0,0,1,
196,1,1,1,0,
197,0,1,1,0,
198,0,0,0,0,
199,1,1,1,1,
