step,mic0,mic1,mic2,mic3,
0,2,2,2,1,
1,1,1,1,1,
2,1,2,2,2,
3,3,4,3,2,
4,2,2,2,2,
5,2,2,2,2,
6,2,2,2,2,
7,1,3,2,1,
8,2,2,2,2,
9,2,3,2,2,
10,3,4,4,3,
11,4,4,4,3,
12,4,4,4,3,
13,3,3,3,3,
14,2,2,2,2,
15,2,2,2,2,
16,1,1,1,1,
17,1,1,1,1,
18,2,3,2,2,
19,2,1,1,1,
20,2,2,2,2,
21,1,2,2,1,
22,1,2,1,1,
23,1,2,2,1,
24,1,1,1,1,
25,1,2,1,1,
26,1,1,1,1,
27,1,2,1,1,
28,1,1,1,1,
29,2,2,2,1,
30,1,2,2,1,
31,1,1,2,1,
32,0,0,0,0,
33,1,0,0,1,
34,0,0,1,1,
35,4,4,4,3,
36,3,4,4,3,
37,4,4,4,4,
38,3,3,2,2,
39,2,2,2,2,
40,1,2,1,1,
41,2,1,1,2,
42,1,1,1,1,
43,1,1,1,1,
44,118,172,124,105,
45,112,154,117,108,
46,117,157,123,115,
47,121,164,129,117,
48,122,166,133,118,
49,125,165,136,123,
50,125,166,136,122,
51,124,165,135,123,
52,125,168,135,123,
53,126,169,136,122,
54,127,170,137,124,
55,130,172,138,126,
56,128,172,139,125,
57,129,171,140,125,
58,129,173,140,127,
59,127,172,139,124,
60,128,170,140,124,
61,127,172,138,124,
62,126,170,137,123,
63,126,170,137,123,
64,125,170,136,123,
65,126,170,138,124,
66,126,170,137,122,
67,126,170,137,122,
68,125,169,137,123,
69,125,170,137,123,
70,124,169,136,122,
71,125,170,137,122,
72,125,168,137,122,
73,124,169,136,122,
74,124,168,136,122,
75,125,170,137,123,
76,124,169,137,122,
77,125,169,136,122,
78,124,170,136,122,
79,125,169,137,121,
80,124,169,136,122,
81,123,169,136,121,
82,124,168,136,122,
83,124,169,136,121,
84,124,168,136,121,
85,124,169,136,121,
86,123,168,136,121,
87,124,169,136,122,
88,124,168,136,121,
89,124,168,136,121,
90,123,167,135,121,
91,123,167,136,121,
92,123,168,136,122,
93,123,168,136,121,
94,64,51,72,79,
95,21,24,26,24,
96,9,11,14,13,
97,5,5,9,9,
98,4,5,5,5,
99,3,4,4,2,
100,5,6,3,3,
101,4,4,3,4,
102,2,2,3,2,
103,1,2,3,2,
104,2,2,3,2,
105,2,2,2,1,
106,1,2,1,1,
107,1,2,1,1,
108,1,1,1,2,
109,1,1,1,2,
110,1,1,1,1,
111,1,1,1,1,
112,1,1,1,1,
113,1,1,1,1,
114,1,1,1,1,
115,2,2,2,2,
116,1,2,2,2,
117,2,2,1,2,
118,1,1,1,1,
119,1,1,1,1,
120,1,1,1,1,
121,1,2,2,1,
122,1,2,1,1,
123,1,2,2,1,
124,3,4,3,3,
125,3,4,3,3,
126,1,2,2,1,
127,2,2,2,2,
128,1,1,1,1,
129,1,2,2,2,
130,4,4,3,3,
131,2,2,2,1,
132,2,3,3,2,
133,2,2,2,2,
134,3,4,3,3,
135,3,3,3,3,
136,0,1,0,1,
137,1,2,2,2,
138,1,2,1,1,
139,2,2,2,1,
140,1,2,1,1,
141,2,2,2,2,
142,1,1,1,1,
143,1,1,1,1,
144,1,1,1,1,
145,1,1,1,1,
146,1,1,1,1,
147,1,2,1,2,
148,1,1,1,1,
149,1,0,1,1,
150,1,1,1,1,
151,1,1,1,1,
152,0,0,0,0,
153,0,0,0,0,
154,1,1,1,1,
155,0,1,1,0,
156,1,1,1,1,
157,1,1,1,1,
158,0,1,0,0,
159,1,1,1,1,
160,1,1,1,1,
161,0,1,1,0,
162,1,0,0,0,
163,1,1,0,0,
164,0,1,1,0,
165,1,1,1,1,
166,1,1,1,1,
167,2,3,2,2,
168,2,2,2,1,
169,1,2,1,2,
170,1,1,2,1,
171,1,1,1,1,
172,2,3,2,2,
173,1,1,1,1,
174,1,1,1,1,
175,1,1,1,2,
176,1,1,1,1,
177,1,1,1,1,
178,1,1,1,1,
179,1,1,2,2,
180,1,1,1,1,
181,1,1,1,1,
182,2,3,2,1,
183,2,2,2,2,
184,2,2,2,1,
185,2,2,2,2,
186,1,2,1,1,
187,3,3,3,3,
188,2,3,3,2,
189,2,2,2,2,
190,3,4,3,2,
191,2,2,2,2,
192,2,3,2,2,
193,2,2,2,2,
194,1,2,1,1,
195,4,3,4,4,
196,4,4,5,5,
197,4,3,4,5,
198,3,4,3,4,
199,4,3,2,3,
