step,mic0,mic1,mic2,mic3,
0,10,12,10,10,
1,6,8,8,7,
2,8,10,10,8,
3,11,11,11,11,
4,18,19,19,17,
5,11,14,13,12,
6,12,14,12,12,
7,13,16,14,13,
8,15,17,15,14,
9,14,13,11,13,
10,13,12,12,13,
11,14,12,11,13,
12,8,7,8,8,
13,8,8,8,8,
14,9,11,10,9,
15,8,8,9,7,
16,11,15,13,11,
17,8,12,10,9,
18,8,9,9,8,
19,8,8,8,8,
20,4,4,5,4,
21,6,4,6,6,
22,5,6,5,5,
23,5,6,5,5,
24,6,4,6,5,
25,8,9,8,8,
26,14,18,13,12,
27,9,15,12,9,
28,13,14,13,13,
29,10,13,11,10,
30,9,10,9,9,
31,6,8,6,6,
32,13,13,10,9,
33,19,13,10,10,
34,9,8,8,7,
35,10,8,9,8,
36,10,10,8,9,
37,10,11,11,10,
38,7,8,7,7,
39,5,6,5,5,
40,4,4,4,4,
41,5,4,6,6,
42,11,11,11,9,
43,10,12,11,10,
44,6,5,6,5,
45,292,228,179,239,
46,282,223,179,229,
47,279,223,170,227,
48,282,225,177,233,
49,279,222,174,228,
50,281,227,176,231,
51,284,229,182,233,
52,278,224,178,230,
53,284,231,181,233,
54,281,226,180,229,
55,282,226,181,229,
56,283,229,182,231,
57,280,228,182,229,
58,278,225,179,228,
59,281,233,184,233,
60,281,230,182,232,
61,279,227,179,231,
62,280,227,181,230,
63,280,227,181,230,
64,278,225,178,228,
65,278,227,180,230,
66,282,232,184,232,
67,282,232,186,232,
68,282,231,184,235,
69,280,230,182,233,
70,280,229,180,229,
71,281,232,185,231,
72,282,231,183,232,
73,281,230,182,231,
74,280,230,182,230,
75,280,228,182,230,
76,284,231,186,234,
77,282,232,184,233,
78,281,230,182,231,
79,281,231,184,231,
80,280,230,182,231,
81,277,227,180,227,
82,279,229,182,230,
83,282,229,182,230,
84,280,229,181,230,
85,280,231,183,231,
86,280,230,181,231,
87,278,227,181,228,
88,279,228,181,229,
89,281,231,183,233,
90,279,229,181,230,
91,280,230,184,231,
92,278,227,181,228,
93,279,229,181,229,
94,281,232,183,230,
95,46,54,45,48,
96,9,17,13,10,
97,5,10,13,7,
98,7,8,11,8,
99,4,6,8,4,
100,6,9,7,4,
101,3,7,5,4,
102,3,4,4,4,
103,4,6,6,3,
104,3,5,5,4,
105,3,2,4,3,
106,4,4,3,3,
107,2,3,3,3,
108,3,2,4,3,
109,2,3,2,2,
110,3,5,4,4,
111,4,3,5,4,
112,5,5,5,5,
113,3,3,2,3,
114,5,5,4,4,
115,4,5,4,4,
116,5,5,4,4,
117,4,3,4,4,
118,3,3,3,3,
119,3,4,3,3,
120,3,1,3,4,
121,2,3,3,3,
122,3,4,3,3,
123,3,2,3,3,
124,3,4,3,2,
125,4,4,4,4,
126,4,3,4,4,
127,5,5,4,5,
128,4,5,4,4,
129,4,4,4,4,
130,4,5,5,4,
131,3,4,3,3,
132,3,2,4,4,
133,5,4,5,6,
134,5,5,5,4,
135,4,4,5,4,
136,2,3,4,3,
137,3,3,3,3,
138,4,3,4,3,
139,3,4,3,3,
140,3,4,3,3,
141,2,1,2,3,
142,2,3,3,2,
143,3,4,3,3,
144,9,11,10,10,
145,12,14,14,13,
146,12,13,13,12,
147,9,11,10,9,
148,8,9,8,9,
149,5,5,4,4,
150,5,5,6,4,
151,4,5,5,5,
152,12,14,13,12,
153,17,19,19,18,
154,16,18,18,16,
155,15,18,17,14,
156,10,11,11,10,
157,6,7,6,5,
158,13,15,12,13,
159,12,13,13,11,
160,10,10,8,8,
161,7,8,8,7,
162,6,6,5,5,
163,7,7,6,7,
164,7,7,6,7,
165,6,6,6,5,
166,5,6,6,5,
167,4,6,5,4,
168,5,6,6,5,
169,11,12,12,11,
170,10,11,10,9,
171,6,5,5,5,
172,5,5,5,5,
173,5,6,4,5,
174,3,3,3,4,
175,3,4,3,4,
176,8,8,7,7,
177,11,13,11,11,
178,9,11,10,9,
179,7,7,6,7,
180,5,6,6,5,
181,5,6,5,5,
182,4,5,5,3,
183,5,6,6,5,
184,4,4,4,4,
185,8,10,9,7,
186,4,5,5,5,
187,6,8,7,6,
188,5,6,5,5,
189,4,3,4,4,
190,8,11,10,8,
191,6,8,6,6,
192,8,8,7,7,
193,10,12,11,10,
194,6,7,6,6,
195,6,5,6,6,
196,4,5,5,5,
197,4,5,5,4,
198,4,2,5,4,
199,4,4,4,4,
