step,mic0,mic1,mic2,mic3,
0,1,2,1,1,
1,1,2,2,2,
2,1,1,1,1,
3,2,2,2,2,
4,2,2,2,2,
5,1,2,1,2,
6,1,1,1,1,
7,0,0,0,0,
8,0,1,0,0,
9,0,0,0,1,
10,0,0,0,0,
11,1,0,1,0,
12,1,1,1,1,
13,2,2,2,2,
14,1,1,1,1,
15,1,2,1,1,
16,1,2,1,2,
17,2,2,2,1,
18,1,1,1,1,
19,1,1,2,1,
20,1,2,1,2,
21,1,2,2,2,
22,2,2,2,2,
23,1,2,1,1,
24,1,1,1,1,
25,1,1,1,1,
26,0,1,1,0,
27,0,0,0,1,
28,0,1,1,1,
29,0,1,0,0,
30,0,1,1,1,
31,1,2,1,1,
32,2,2,2,1,
33,2,2,2,1,
34,3,3,2,2,
35,1,2,1,2,
36,2,3,3,2,
37,2,3,2,2,
38,2,2,2,3,
39,2,2,2,2,
40,1,1,1,1,
41,1,2,2,1,
42,1,2,1,1,
43,1,1,1,1,
44,78,91,106,91,
45,68,84,111,82,
46,69,90,114,80,
47,72,91,114,85,
48,71,92,117,86,
49,73,93,118,88,
50,70,93,121,90,
51,69,94,124,91,
52,71,95,123,91,
53,71,95,122,91,
54,71,95,124,91,
55,70,93,124,92,
56,71,94,126,93,
57,72,96,127,94,
58,72,95,127,95,
59,71,94,127,95,
60,72,95,128,96,
61,72,94,128,95,
62,71,94,128,95,
63,70,93,128,94,
64,71,94,127,94,
65,71,93,128,95,
66,70,93,128,95,
67,69,92,127,94,
68,70,92,128,94,
69,69,91,127,94,
70,70,92,127,94,
71,69,91,128,94,
72,70,92,128,94,
73,69,91,126,94,
74,69,91,127,94,
75,69,91,128,95,
76,69,90,126,94,
77,69,91,128,94,
78,68,91,127,94,
79,70,91,128,94,
80,69,92,127,94,
81,70,92,127,94,
82,70,92,128,95,
83,68,90,126,93,
84,69,91,127,93,
85,69,90,126,94,
86,69,91,127,94,
87,69,91,127,94,
88,68,91,126,93,
89,68,90,126,93,
90,69,90,126,93,
91,68,91,125,93,
92,68,91,126,94,
93,69,91,126,93,
94,68,90,118,90,
95,16,21,24,21,
96,15,18,17,17,
97,11,15,17,16,
98,11,14,13,13,
99,7,10,10,9,
100,3,5,6,5,
101,5,7,7,6,
102,5,6,7,6,
103,4,6,6,5,
104,3,4,5,4,
105,3,3,4,3,
106,2,2,2,2,
107,2,2,2,2,
108,1,2,1,1,
109,1,2,1,1,
110,1,1,1,1,
111,0,1,1,1,
112,1,1,1,1,
113,0,1,1,0,
114,1,1,0,0,
115,0,0,1,0,
116,0,0,0,0,
117,0,0,1,1,
118,0,0,0,0,
119,0,0,1,1,
120,0,0,1,1,
121,0,0,0,1,
122,1,1,1,1,
123,0,0,0,0,
124,0,0,1,0,
125,0,0,1,0,
126,0,1,0,1,
127,0,1,0,0,
128,1,1,1,1,
129,0,0,0,0,
130,0,0,0,0,
131,0,1,1,0,
132,0,0,0,0,
133,0,0,0,0,
134,0,1,1,1,
135,1,0,0,0,
136,0,0,1,1,
137,0,1,0,0,
138,1,1,1,1,
139,1,0,0,0,
140,1,1,0,0,
141,1,1,1,1,
142,0,0,1,0,
143,1,1,1,1,
144,1,1,1,1,
145,1,1,1,1,
146,0,0,0,0,
147,1,1,1,1,
148,1,1,1,1,
149,1,1,0,0,
150,1,0,1,0,
151,1,1,1,1,
152,0,1,1,0,
153,0,1,1,0,
154,1,0,0,1,
155,1,2,1,2,
156,0,1,1,1,
157,1,1,1,1,
158,1,1,1,1,
159,0,0,0,0,
160,0,1,0,1,
161,1,1,1,1,
162,1,1,1,1,
163,2,2,2,2,
164,1,1,1,1,
165,1,1,1,1,
166,0,1,1,0,
167,0,1,1,0,
168,1,1,1,1,
169,1,1,0,1,
170,1,1,0,1,
171,1,1,1,1,
172,1,1,1,1,
173,1,0,1,0,
174,2,1,1,1,
175,3,2,3,2,
176,1,1,2,1,
177,1,2,2,2,
178,2,2,2,1,
179,1,1,1,1,
180,1,1,1,1,
181,1,1,1,0,
182,1,1,1,1,
183,1,2,1,1,
184,0,1,1,1,
185,1,1,2,1,
186,2,3,3,2,
187,2,2,2,2,
188,4,4,4,3,
189,3,3,3,2,
190,2,3,2,1,
191,2,3,2,2,
192,4,4,5,4,
193,3,4,4,3,
194,2,3,3,2,
195,5,9,14,8,
196,3,3,4,3,
197,2,3,3,2,
198,2,3,2,2,
199,2,2,1,2,
