step,mic0,mic1,mic2,mic3,
0,7,2,8,7,
1,7,8,7,7,
2,7,6,7,7,
3,8,3,8,8,
4,7,8,8,7,
5,7,5,7,6,
6,7,3,8,7,
7,6,7,6,6,
8,7,6,7,7,
9,7,3,8,7,
10,7,7,7,6,
11,6,6,7,6,
12,8,3,9,8,
13,8,10,9,8,
14,6,7,7,6,
15,8,3,9,8,
16,7,8,7,6,
17,6,5,7,6,
18,7,2,8,7,
19,5,6,6,6,
20,7,7,7,7,
21,8,3,8,8,
22,5,5,6,5,
23,7,8,7,8,
24,7,2,8,8,
25,7,7,7,6,
26,6,7,7,6,
27,7,3,8,7,
28,7,9,8,7,
29,6,2,7,6,
30,6,6,6,5,
31,6,7,6,6,
32,7,2,7,7,
33,7,7,7,6,
34,7,8,7,7,
35,7,2,7,6,
36,6,7,7,7,
37,5,6,6,5,
38,7,2,7,8,
39,7,8,7,6,
40,4,5,5,3,
41,6,3,7,6,
42,6,6,6,6,
43,2,2,3,2,
44,8,4,8,7,
45,242,199,201,294,
46,230,188,183,273,
47,234,186,177,276,
48,239,190,181,282,
49,234,190,177,276,
50,228,182,173,270,
51,228,187,174,268,
52,229,187,176,270,
53,227,184,173,267,
54,232,189,177,272,
55,225,181,169,264,
56,223,181,168,262,
57,228,188,175,267,
58,221,181,168,259,
59,223,182,169,262,
60,230,190,176,268,
61,223,182,169,261,
62,225,187,171,264,
63,225,186,173,264,
64,222,183,171,261,
65,224,184,171,262,
66,226,185,172,265,
67,225,186,173,264,
68,226,186,173,264,
69,223,184,172,261,
70,224,186,173,263,
71,225,187,174,264,
72,225,186,173,263,
73,226,185,174,263,
74,224,185,172,262,
75,227,188,175,265,
76,226,186,173,264,
77,226,190,176,264,
78,226,186,175,265,
79,226,187,175,263,
80,226,188,175,264,
81,224,185,172,262,
82,223,184,171,261,
83,228,191,177,266,
84,226,187,174,264,
85,224,186,172,262,
86,228,189,176,266,
87,225,186,173,264,
88,225,187,174,264,
89,228,190,176,266,
90,226,188,175,263,
91,224,186,172,263,
92,226,191,177,264,
93,226,188,174,264,
94,224,186,172,261,
95,226,189,175,265,
96,9,11,15,17,
97,12,13,13,14,
98,15,11,14,20,
99,13,10,11,15,
100,8,5,8,8,
101,6,7,7,6,
102,6,6,7,7,
103,7,5,7,7,
104,6,8,6,6,
105,6,6,6,7,
106,6,2,6,6,
107,5,5,4,4,
108,6,6,5,5,
109,7,3,6,6,
110,5,5,5,4,
111,6,6,6,5,
112,6,2,7,6,
113,5,6,5,5,
114,5,6,6,5,
115,6,1,6,5,
116,4,5,4,4,
117,4,5,4,4,
118,5,1,6,5,
119,5,6,5,5,
120,5,6,5,5,
121,6,1,6,6,
122,4,5,5,4,
123,5,5,4,5,
124,5,1,5,5,
125,5,5,5,4,
126,4,6,5,4,
127,5,1,6,5,
128,5,4,5,4,
129,4,5,4,4,
130,6,2,5,5,
131,6,2,6,5,
132,4,5,5,5,
133,5,1,6,5,
134,5,5,6,5,
135,5,5,4,5,
136,5,2,5,5,
137,4,3,4,4,
138,5,6,4,5,
139,5,7,5,5,
140,5,3,5,5,
141,4,5,5,4,
142,5,6,5,4,
143,4,2,5,5,
144,5,4,5,5,
145,5,6,6,5,
146,5,2,5,5,
147,4,3,5,4,
148,5,5,5,5,
149,5,3,6,5,
150,5,4,5,4,
151,3,5,5,3,
152,5,3,6,4,
153,4,3,5,4,
154,4,5,4,4,
155,4,2,5,4,
156,5,3,5,5,
157,4,5,5,4,
158,5,3,5,5,
159,5,4,6,4,
160,4,5,4,4,
161,4,4,5,6,
162,4,3,4,4,
163,5,6,5,4,
164,4,3,5,4,
165,5,3,5,5,
166,4,5,4,4,
167,4,2,4,4,
168,4,2,5,4,
169,3,4,5,4,
170,5,5,6,5,
171,5,2,5,5,
172,5,6,4,5,
173,4,4,5,4,
174,5,4,5,5,
175,3,3,3,4,
176,5,4,5,4,
177,5,3,6,5,
178,7,8,6,6,
179,5,5,5,5,
180,7,7,7,6,
181,6,8,7,5,
182,6,7,7,6,
183,5,4,6,6,
184,4,6,5,4,
185,5,4,5,5,
186,6,4,5,6,
187,4,4,4,4,
188,4,4,4,4,
189,5,3,5,5,
190,3,4,3,2,
191,4,5,5,4,
192,4,1,5,5,
193,4,5,4,4,
194,3,3,4,4,
195,4,2,5,4,
196,3,4,3,3,
197,4,4,4,4,
198,4,2,4,4,
199,4,4,4,4,
