step,mic0,mic1,mic2,mic3,
0,2,2,2,2,
1,1,1,2,1,
2,1,1,2,1,
3,2,1,2,2,
4,1,1,1,1,
5,1,1,1,1,
6,1,2,1,1,
7,1,1,1,1,
8,1,1,1,1,
9,1,1,0,1,
10,0,1,0,0,
11,0,1,0,1,
12,1,1,1,0,
13,0,2,1,1,
14,1,1,1,1,
15,0,1,1,1,
16,1,1,2,1,
17,1,1,1,1,
18,1,1,1,1,
19,0,1,0,0,
20,0,1,1,1,
21,1,1,1,1,
22,0,1,0,1,
23,0,1,1,1,
24,0,0,1,1,
25,1,1,1,1,
26,2,3,2,2,
27,2,2,2,2,
28,3,3,2,3,
29,2,2,2,2,
30,1,2,2,1,
31,2,2,2,1,
32,1,1,1,2,
33,1,1,1,1,
34,1,1,1,1,
35,1,1,1,1,
36,1,1,1,0,
37,1,1,1,1,
38,0,1,1,1,
39,1,0,1,1,
40,0,0,0,0,
41,1,1,1,1,
42,2,3,2,2,
43,2,2,2,2,
44,94,108,84,76,
45,102,114,88,75,
46,103,114,88,75,
47,107,115,90,78,
48,104,113,91,76,
49,104,113,88,75,
50,105,114,87,73,
51,105,116,88,73,
52,105,115,88,74,
53,104,112,87,73,
54,103,111,86,73,
55,104,111,87,74,
56,104,112,88,75,
57,102,113,88,73,
58,102,112,88,73,
59,101,111,87,73,
60,102,110,87,73,
61,101,111,88,73,
62,101,110,87,72,
63,101,110,86,72,
64,102,110,87,73,
65,102,111,87,73,
66,101,110,86,73,
67,101,110,86,72,
68,101,110,87,73,
69,102,110,87,72,
70,102,110,86,72,
71,102,110,86,73,
72,101,110,86,73,
73,101,110,86,73,
74,102,110,86,73,
75,101,111,86,73,
76,102,110,86,73,
77,102,111,86,73,
78,101,110,86,73,
79,102,111,86,73,
80,101,111,87,73,
81,106,115,88,76,
82,110,121,94,81,
83,112,120,92,79,
84,110,120,101,84,
85,110,120,92,81,
86,108,118,99,81,
87,109,121,94,80,
88,107,114,92,78,
89,104,115,94,78,
90,107,119,92,78,
91,106,114,90,76,
92,103,113,88,75,
93,102,109,86,74,
94,12,10,17,7,
95,5,7,6,3,
96,6,6,4,4,
97,6,7,6,4,
98,5,5,3,3,
99,2,2,3,3,
100,3,4,1,2,
101,4,6,2,2,
102,4,4,1,2,
103,2,3,1,1,
104,2,3,1,1,
105,2,2,1,1,
106,1,2,1,1,
107,1,2,1,0,
108,1,1,1,1,
109,1,1,1,1,
110,1,1,1,1,
111,0,1,0,1,
112,0,1,0,0,
113,0,1,1,1,
114,1,1,0,0,
115,0,0,1,0,
116,0,0,0,0,
117,0,0,0,0,
118,1,0,0,0,
119,0,0,0,0,
120,0,0,1,0,
121,1,0,0,1,
122,0,0,0,0,
123,0,1,0,0,
124,0,0,0,0,
125,0,0,1,0,
126,0,0,0,0,
127,0,1,0,0,
128,0,0,0,0,
129,1,1,1,1,
130,0,0,0,0,
131,0,0,0,0,
132,1,1,1,0,
133,0,1,1,1,
134,0,0,1,1,
135,1,0,1,0,
136,1,1,1,1,
137,1,2,1,1,
138,1,1,1,1,
139,1,1,1,1,
140,2,2,2,2,
141,3,4,3,3,
142,3,4,3,3,
143,3,3,3,3,
144,1,2,2,1,
145,3,4,4,3,
146,3,4,4,3,
147,2,3,2,2,
148,3,3,3,3,
149,1,1,2,1,
150,2,2,3,2,
151,1,1,1,1,
152,2,2,2,2,
153,1,1,1,1,
154,2,2,2,1,
155,1,1,1,1,
156,1,1,1,1,
157,1,1,1,0,
158,0,1,1,0,
159,1,1,1,1,
160,1,1,1,0,
161,0,1,1,1,
162,0,1,0,0,
163,0,0,0,1,
164,0,0,1,0,
165,0,1,0,0,
166,0,1,1,1,
167,0,1,0,0,
168,0,1,0,0,
169,0,0,0,0,
170,0,0,1,0,
171,0,0,0,1,
172,0,0,0,1,
173,0,0,1,0,
174,0,0,0,0,
175,1,1,1,1,
176,2,1,1,1,
177,2,2,1,1,
178,2,3,2,2,
179,5,4,4,4,
180,4,4,4,4,
181,3,4,5,4,
182,4,4,4,4,
183,4,4,4,4,
184,4,4,4,4,
185,3,3,3,3,
186,2,2,2,2,
187,3,2,2,3,
188,2,2,3,2,
189,2,1,1,2,
190,1,1,1,1,
191,1,1,1,1,
192,2,2,2,1,
193,2,3,2,2,
194,3,4,4,3,
195,4,3,3,3,
196,2,3,3,2,
197,2,2,1,2,
198,2,2,3,2,
199,3,4,3,3,
