step,mic0,mic1,mic2,mic3,
0,2,2,2,2,
1,3,3,3,3,
2,2,2,2,2,
3,1,2,1,1,
4,1,2,2,2,
5,1,1,1,1,
6,2,2,2,1,
7,0,1,1,1,
8,2,2,2,2,
9,1,1,2,1,
10,1,1,1,1,
11,1,1,1,0,
12,1,1,2,1,
13,1,1,1,1,
14,0,1,1,0,
15,1,1,1,1,
16,2,2,2,2,
17,1,2,1,1,
18,2,1,1,2,
19,1,1,1,1,
20,1,2,1,2,
21,2,2,2,1,
22,2,2,1,1,
23,1,2,1,1,
24,2,2,2,2,
25,2,2,2,2,
26,1,1,1,1,
27,1,1,1,1,
28,1,2,2,2,
29,1,2,1,1,
30,3,4,4,3,
31,4,4,4,3,
32,2,2,1,2,
33,3,3,2,2,
34,1,1,2,1,
35,1,1,1,1,
36,2,2,2,1,
37,2,3,3,2,
38,2,3,3,2,
39,3,4,4,4,
40,4,5,4,4,
41,3,3,3,3,
42,2,3,3,3,
43,3,3,3,3,
44,3,3,2,2,
45,78,89,112,90,
46,83,98,117,98,
47,85,100,119,100,
48,87,101,114,98,
49,90,106,118,102,
50,95,113,123,106,
51,93,113,124,105,
52,90,112,123,103,
53,92,114,122,103,
54,91,114,123,104,
55,91,115,123,103,
56,93,116,125,105,
57,93,116,124,105,
58,93,116,125,105,
59,93,117,125,105,
60,94,116,126,106,
61,92,115,125,104,
62,93,115,126,105,
63,95,117,127,106,
64,93,116,127,106,
65,93,116,126,105,
66,93,116,128,107,
67,94,115,127,106,
68,91,114,125,105,
69,92,114,125,106,
70,92,114,125,106,
71,91,112,125,104,
72,92,113,125,105,
73,90,112,124,104,
74,91,112,125,105,
75,90,111,124,104,
76,91,111,124,104,
77,89,110,123,103,
78,89,110,123,103,
79,90,111,123,104,
80,90,111,123,103,
81,90,110,123,103,
82,89,111,123,103,
83,89,111,123,103,
84,89,111,122,104,
85,89,111,123,104,
86,89,111,123,103,
87,89,111,123,104,
88,90,111,124,105,
89,90,112,124,103,
90,89,111,123,104,
91,90,111,124,104,
92,89,111,123,103,
93,89,111,124,103,
94,89,112,123,103,
95,90,111,123,103,
96,23,24,15,17,
97,9,16,13,6,
98,8,16,17,9,
99,4,10,11,5,
100,4,4,5,3,
101,3,2,4,2,
102,3,5,6,4,
103,2,4,4,3,
104,1,2,3,2,
105,0,1,3,1,
106,0,1,3,1,
107,1,2,3,1,
108,1,2,2,1,
109,1,1,1,0,
110,1,1,1,0,
111,1,1,1,1,
112,0,1,1,1,
113,0,1,0,0,
114,0,1,0,0,
115,0,1,1,0,
116,0,0,0,0,
117,0,1,0,0,
118,0,1,1,1,
119,0,1,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,1,0,0,
123,1,0,0,1,
124,0,1,1,0,
125,0,1,0,0,
126,0,0,0,0,
127,0,1,0,0,
128,1,0,1,1,
129,1,1,1,0,
130,1,1,0,0,
131,0,1,0,1,
132,0,0,0,0,
133,0,1,1,1,
134,0,0,0,0,
135,1,0,1,0,
136,0,0,0,1,
137,0,0,0,0,
138,0,0,0,0,
139,0,0,0,0,
140,0,0,0,0,
141,0,0,0,0,
142,1,1,1,1,
143,0,0,0,0,
144,0,0,0,0,
145,0,0,0,0,
146,1,1,1,1,
147,0,0,1,0,
148,0,1,1,0,
149,1,1,1,1,
150,0,0,0,0,
151,1,1,1,1,
152,0,1,1,0,
153,0,0,0,0,
154,0,0,0,0,
155,0,0,0,0,
156,0,1,1,0,
157,0,1,0,0,
158,1,1,1,1,
159,1,0,0,0,
160,0,0,1,0,
161,0,0,0,0,
162,0,0,0,0,
163,1,0,1,0,
164,1,1,1,1,
165,0,0,0,0,
166,1,1,1,1,
167,0,0,0,0,
168,1,0,1,0,
169,0,0,0,1,
170,1,1,1,1,
171,0,0,0,0,
172,1,1,1,1,
173,0,1,1,0,
174,0,0,0,0,
175,0,0,1,0,
176,0,1,0,0,
177,0,0,0,0,
178,0,0,0,1,
179,0,0,1,0,
180,0,0,1,0,
181,1,1,0,1,
182,0,1,0,0,
183,0,0,0,0,
184,0,0,0,0,
185,0,1,1,0,
186,0,0,0,0,
187,0,0,0,0,
188,0,0,0,0,
189,0,0,0,0,
190,0,0,0,0,
191,0,0,1,0,
192,0,1,0,0,
193,1,1,1,0,
194,0,0,0,1,
195,0,1,1,0,
196,0,0,0,0,
197,1,0,0,0,
198,0,1,1,0,
199,0,0,0,1,
