step,mic0,mic1,mic2,mic3,
0,7,6,7,7,
1,8,10,9,8,
2,9,10,10,8,
3,7,6,9,7,
4,9,5,10,9,
5,9,10,11,10,
6,8,7,9,8,
7,8,3,9,9,
8,5,5,5,5,
9,7,6,7,7,
10,10,5,11,9,
11,9,11,9,9,
12,7,9,9,8,
13,10,5,11,9,
14,8,10,9,9,
15,10,12,11,10,
16,10,6,11,10,
17,7,7,6,7,
18,8,8,8,8,
19,9,4,11,10,
20,6,6,6,6,
21,6,7,6,6,
22,9,5,10,9,
23,8,10,9,8,
24,8,9,9,7,
25,9,3,10,9,
26,6,7,7,6,
27,9,2,10,9,
28,7,7,7,6,
29,7,8,8,7,
30,9,3,9,8,
31,7,9,8,7,
32,8,9,9,7,
33,9,2,9,8,
34,6,6,6,6,
35,7,9,8,8,
36,7,2,8,8,
37,8,8,9,7,
38,9,11,10,8,
39,9,5,9,8,
40,7,7,7,6,
41,7,8,8,7,
42,7,2,8,8,
43,140,171,118,109,
44,143,171,109,109,
45,136,164,101,99,
46,133,162,100,96,
47,134,163,102,99,
48,129,158,94,90,
49,135,165,100,94,
50,132,160,98,91,
51,135,164,100,96,
52,140,169,104,100,
53,134,161,96,94,
54,135,163,98,96,
55,137,164,99,97,
56,133,161,97,94,
57,135,163,97,97,
58,138,167,100,99,
59,134,161,97,95,
60,136,163,98,96,
61,138,165,99,98,
62,133,162,94,93,
63,137,163,97,96,
64,138,164,98,97,
65,133,159,94,93,
66,135,163,97,95,
67,138,165,98,96,
68,135,161,95,94,
69,133,161,94,93,
70,138,165,97,97,
71,135,162,95,95,
72,132,159,91,92,
73,135,164,97,97,
74,135,162,95,95,
75,135,162,95,94,
76,138,165,99,97,
77,132,159,94,92,
78,133,160,95,95,
79,136,164,99,97,
80,133,160,95,94,
81,131,158,93,92,
82,135,161,98,95,
83,132,159,94,94,
84,132,159,94,93,
85,136,164,99,98,
86,133,160,96,94,
87,131,159,95,93,
88,137,162,98,97,
89,135,162,97,95,
90,135,162,98,96,
91,134,160,96,94,
92,129,156,92,91,
93,17,30,30,24,
94,11,15,13,11,
95,8,11,9,8,
96,9,7,9,8,
97,9,6,5,8,
98,8,7,8,9,
99,9,6,9,9,
100,9,11,8,9,
101,9,10,9,8,
102,8,4,9,8,
103,8,9,9,8,
104,9,10,9,9,
105,9,6,9,9,
106,6,6,6,6,
107,7,7,7,6,
108,9,6,10,8,
109,6,7,6,6,
110,7,8,7,6,
111,8,2,9,8,
112,7,9,9,8,
113,6,7,7,6,
114,7,2,7,7,
115,6,6,6,6,
116,6,7,7,6,
117,8,3,8,7,
118,6,6,7,6,
119,6,8,7,6,
120,8,3,8,8,
121,6,6,6,6,
122,6,8,7,6,
123,8,2,8,7,
124,6,6,6,6,
125,7,7,7,6,
126,6,2,7,6,
127,6,5,6,6,
128,8,8,8,7,
129,6,1,7,7,
130,6,4,6,6,
131,7,7,7,6,
132,7,3,7,7,
133,6,6,6,7,
134,7,9,8,7,
135,7,3,8,7,
136,7,6,7,6,
137,8,9,8,7,
138,7,4,8,7,
139,6,5,6,6,
140,6,7,7,6,
141,7,3,8,7,
142,8,6,7,7,
143,6,7,7,6,
144,7,4,8,7,
145,6,5,7,7,
146,7,7,7,7,
147,7,4,7,7,
148,7,5,7,7,
149,6,8,8,6,
150,6,3,7,6,
151,7,5,8,7,
152,6,7,7,6,
153,6,4,6,6,
154,7,4,6,6,
155,6,8,6,6,
156,7,6,7,7,
157,6,3,7,6,
158,6,7,5,5,
159,6,4,7,6,
160,7,3,8,7,
161,6,7,6,5,
162,6,4,7,6,
163,7,4,7,6,
164,6,7,6,6,
165,6,3,6,6,
166,6,4,6,6,
167,5,6,5,5,
168,5,5,6,5,
169,6,3,6,6,
170,4,5,5,5,
171,6,5,6,6,
172,7,3,8,7,
173,7,8,7,7,
174,5,4,5,6,
175,7,3,7,7,
176,5,5,5,5,
177,6,5,6,5,
178,6,2,6,6,
179,6,8,7,6,
180,4,4,5,4,
181,7,4,7,7,
182,9,11,10,9,
183,7,8,9,8,
184,6,3,7,6,
185,6,6,5,5,
186,6,7,6,6,
187,6,2,6,6,
188,4,5,4,3,
189,5,5,6,5,
190,6,2,6,5,
191,5,5,5,5,
192,5,6,5,6,
193,6,1,6,6,
194,5,6,5,5,
195,7,8,7,7,
196,6,2,7,6,
197,4,4,5,4,
198,6,7,7,6,
199,6,2,6,6,
