step,mic0,mic1,mic2,mic3,
0,5,3,5,4,
1,5,6,5,4,
2,5,2,6,5,
3,5,4,5,5,
4,6,6,7,5,
5,6,2,6,6,
6,5,5,6,6,
7,7,8,8,8,
8,7,8,8,7,
9,8,9,9,7,
10,10,13,11,9,
11,8,6,8,7,
12,6,7,6,7,
13,5,6,5,5,
14,6,3,6,6,
15,5,5,5,5,
16,6,6,6,6,
17,6,4,7,6,
18,6,6,6,6,
19,6,8,7,6,
20,7,7,7,6,
21,5,4,4,4,
22,5,5,4,5,
23,6,3,5,6,
24,5,6,5,5,
25,3,5,5,4,
26,5,2,5,5,
27,6,6,6,6,
28,4,5,4,4,
29,5,3,5,6,
30,4,4,4,5,
31,4,5,5,5,
32,5,4,5,6,
33,5,4,5,4,
34,4,4,5,4,
35,5,3,4,4,
36,5,7,5,5,
37,6,6,6,5,
38,6,4,7,6,
39,6,7,5,6,
40,6,6,5,5,
41,6,3,5,6,
42,4,3,4,4,
43,4,5,4,4,
44,137,171,117,109,
45,136,166,112,108,
46,136,161,97,96,
47,133,162,95,94,
48,129,156,96,93,
49,127,154,92,87,
50,132,158,95,90,
51,134,163,98,93,
52,133,160,97,92,
53,134,161,96,94,
54,135,161,97,95,
55,132,158,96,93,
56,132,159,95,94,
57,134,161,97,95,
58,132,157,93,92,
59,132,157,95,93,
60,134,159,98,96,
61,135,158,96,96,
62,132,158,95,93,
63,134,158,95,95,
64,132,156,94,93,
65,133,158,94,93,
66,135,159,96,94,
67,131,155,92,91,
68,135,159,97,96,
69,134,158,94,93,
70,132,155,92,91,
71,133,157,96,93,
72,132,156,94,92,
73,131,155,93,92,
74,133,157,96,93,
75,132,156,96,93,
76,130,153,94,91,
77,130,155,95,93,
78,131,154,95,92,
79,129,152,93,90,
80,130,153,95,91,
81,131,154,96,92,
82,129,153,95,90,
83,131,156,97,93,
84,130,153,95,92,
85,129,153,95,91,
86,131,155,95,93,
87,131,154,96,91,
88,128,152,93,90,
89,131,155,95,93,
90,132,155,96,92,
91,129,153,94,90,
92,131,154,95,91,
93,129,152,94,90,
94,14,22,19,20,
95,14,18,11,12,
96,7,10,6,6,
97,5,6,5,5,
98,10,9,7,8,
99,9,10,9,10,
100,10,14,11,10,
101,9,11,9,8,
102,10,10,9,8,
103,8,10,7,7,
104,8,9,6,7,
105,5,5,4,4,
106,3,3,4,3,
107,3,5,3,3,
108,3,4,3,3,
109,3,2,4,3,
110,4,5,4,4,
111,2,3,3,3,
112,3,2,3,3,
113,3,3,3,2,
114,3,3,4,3,
115,6,6,5,6,
116,10,10,9,10,
117,8,10,8,6,
118,9,11,8,8,
119,6,8,8,5,
120,6,7,6,6,
121,6,6,4,6,
122,5,6,5,5,
123,4,5,5,4,
124,4,4,4,4,
125,3,4,4,3,
126,4,5,4,4,
127,4,5,5,4,
128,5,7,5,5,
129,4,5,5,4,
130,3,4,3,3,
131,3,3,3,3,
132,3,3,3,3,
133,3,3,3,3,
134,3,3,3,2,
135,2,2,3,2,
136,2,3,2,2,
137,3,3,2,2,
138,2,2,2,2,
139,3,4,3,3,
140,5,5,4,4,
141,7,7,7,7,
142,10,12,10,9,
143,4,7,5,4,
144,5,4,6,7,
145,5,7,5,5,
146,5,6,5,5,
147,5,5,5,5,
148,3,2,2,2,
149,4,4,3,3,
150,4,3,4,3,
151,3,2,4,3,
152,3,2,3,3,
153,3,3,3,3,
154,3,4,4,3,
155,3,4,3,2,
156,4,3,4,3,
157,3,3,2,3,
158,3,3,3,3,
159,2,2,2,2,
160,3,3,3,2,
161,1,2,2,1,
162,2,2,2,2,
163,2,3,3,2,
164,3,3,3,3,
165,6,8,6,5,
166,7,8,6,6,
167,6,7,6,6,
168,2,3,2,2,
169,3,4,4,4,
170,3,4,3,2,
171,2,2,2,2,
172,3,3,3,3,
173,2,2,2,2,
174,2,1,2,2,
175,2,2,2,2,
176,1,1,1,1,
177,2,2,2,2,
178,2,2,2,2,
179,2,3,3,2,
180,3,2,3,3,
181,2,3,2,2,
182,3,3,3,3,
183,3,2,3,2,
184,2,3,2,2,
185,3,3,3,3,
186,2,2,3,2,
187,3,4,3,2,
188,3,4,4,3,
189,3,2,2,2,
190,4,4,4,3,
191,3,4,4,3,
192,3,2,3,3,
193,3,4,4,3,
194,3,3,2,3,
195,3,3,3,3,
196,2,3,2,2,
197,5,6,4,4,
198,3,4,4,4,
199,4,4,3,3,
