step,mic0,mic1,mic2,mic3,
0,0,0,0,0,
1,0,0,0,0,
2,0,1,1,0,
3,0,0,0,0,
4,0,0,0,1,
5,0,0,0,0,
6,0,0,0,0,
7,0,0,1,0,
8,0,0,0,0,
9,0,0,1,1,
10,0,1,0,0,
11,0,0,0,0,
12,0,0,0,0,
13,0,0,0,0,
14,0,0,0,0,
15,0,0,0,0,
16,1,1,1,1,
17,1,1,2,1,
18,1,1,1,1,
19,1,1,1,1,
20,0,1,1,1,
21,1,1,1,1,
22,1,0,0,0,
23,0,0,1,1,
24,0,0,0,1,
25,0,0,0,1,
26,0,1,1,0,
27,0,1,0,0,
28,0,0,0,1,
29,0,0,0,0,
30,0,1,0,0,
31,0,1,1,0,
32,0,0,1,0,
33,0,0,0,0,
34,0,0,0,1,
35,0,0,0,0,
36,0,0,0,0,
37,0,0,0,0,
38,0,0,0,0,
39,0,0,0,0,
40,0,1,0,1,
41,0,0,0,0,
42,0,0,0,0,
43,93,92,75,77,
44,99,96,79,86,
45,94,91,76,86,
46,97,93,75,90,
47,99,96,78,89,
48,99,93,77,87,
49,98,92,77,85,
50,99,92,77,87,
51,97,92,77,85,
52,97,92,78,85,
53,96,92,77,85,
54,97,93,77,86,
55,97,93,78,86,
56,97,94,77,87,
57,97,92,77,86,
58,98,94,77,86,
59,98,93,77,86,
60,97,93,76,87,
61,97,93,76,86,
62,98,92,76,86,
63,98,93,77,86,
64,97,93,77,86,
65,97,93,77,86,
66,97,93,77,86,
67,97,94,77,86,
68,98,93,77,87,
69,97,93,77,86,
70,98,93,77,86,
71,97,93,76,86,
72,98,93,77,86,
73,98,93,76,86,
74,98,93,76,86,
75,97,93,76,86,
76,97,93,77,86,
77,97,93,76,86,
78,97,93,76,86,
79,97,93,77,86,
80,98,93,77,86,
81,98,93,76,86,
82,97,92,77,86,
83,98,93,76,86,
84,98,93,77,86,
85,98,93,77,86,
86,98,93,76,86,
87,98,92,76,85,
88,98,93,77,86,
89,97,92,76,86,
90,98,93,76,86,
91,98,93,76,86,
92,98,92,76,85,
93,9,8,6,9,
94,6,4,6,6,
95,5,3,5,3,
96,3,4,5,4,
97,3,4,4,2,
98,4,5,4,4,
99,4,4,1,3,
100,2,2,1,1,
101,1,2,1,1,
102,1,2,2,1,
103,1,1,1,1,
104,1,1,1,1,
105,1,0,1,1,
106,1,1,1,1,
107,1,1,1,1,
108,1,0,1,1,
109,1,0,1,1,
110,0,0,0,0,
111,0,0,0,1,
112,0,0,0,0,
113,1,1,0,0,
114,1,1,1,1,
115,0,1,1,0,
116,0,0,0,0,
117,0,0,0,0,
118,0,0,0,0,
119,0,0,0,0,
120,1,1,1,1,
121,0,1,0,0,
122,0,1,0,0,
123,0,1,1,0,
124,1,1,1,0,
125,0,0,0,1,
126,0,1,0,0,
127,1,1,1,0,
128,7,9,8,7,
129,2,2,2,2,
130,1,1,1,1,
131,1,1,1,0,
132,1,1,1,0,
133,1,1,1,0,
134,0,1,0,0,
135,0,0,0,0,
136,0,0,0,0,
137,0,1,0,0,
138,0,0,0,0,
139,0,0,0,0,
140,1,0,0,0,
141,0,1,1,0,
142,0,0,1,0,
143,0,0,0,0,
144,0,0,1,0,
145,0,1,1,0,
146,0,0,0,0,
147,0,0,1,1,
148,0,0,0,0,
149,0,0,0,0,
150,0,0,0,0,
151,0,0,0,0,
152,1,0,1,0,
153,0,0,0,0,
154,0,0,1,1,
155,0,0,0,1,
156,0,0,0,0,
157,0,0,0,0,
158,0,0,0,0,
159,0,0,0,0,
160,0,0,0,0,
161,0,0,0,0,
162,0,0,0,0,
163,0,0,0,0,
164,0,0,0,0,
165,0,0,1,0,
166,0,0,0,0,
167,0,0,0,0,
168,0,0,0,0,
169,2,3,2,2,
170,3,3,3,3,
171,3,4,3,3,
172,5,5,5,3,
173,2,2,2,2,
174,2,2,2,2,
175,1,2,1,1,
176,1,1,1,1,
177,1,1,1,1,
178,1,1,1,1,
179,1,1,0,0,
180,0,1,1,0,
181,0,0,0,0,
182,0,1,1,0,
183,1,1,0,0,
184,0,0,0,0,
185,0,1,0,0,
186,0,0,0,1,
187,0,0,1,0,
188,0,0,0,0,
189,0,0,0,0,
190,0,0,1,1,
191,3,9,13,7,
192,2,3,3,3,
193,1,1,1,1,
194,1,1,2,1,
195,1,1,1,1,
196,1,1,1,1,
197,6,6,5,6,
198,4,4,4,4,
199,3,3,4,3,
