step,mic0,mic1,mic2,mic3,
0,0,0,0,0,
1,0,0,0,0,
2,0,0,0,0,
3,0,0,0,0,
4,0,0,0,0,
5,0,0,0,0,
6,0,0,0,0,
7,0,0,0,0,
8,0,0,0,0,
9,0,0,0,0,
10,1,0,0,0,
11,0,0,0,0,
12,0,0,0,0,
13,0,1,0,0,
14,0,0,0,0,
15,0,0,0,0,
16,0,0,0,0,
17,0,0,1,0,
18,0,0,0,0,
19,0,0,0,0,
20,0,0,0,0,
21,0,0,0,0,
22,0,0,0,0,
23,0,0,0,0,
24,0,1,0,0,
25,0,0,0,0,
26,0,0,0,0,
27,0,0,0,0,
28,0,0,0,0,
29,0,1,0,0,
30,0,0,0,0,
31,0,0,0,0,
32,0,1,1,0,
33,0,0,0,0,
34,0,0,0,0,
35,0,1,1,0,
36,0,0,0,0,
37,0,0,0,0,
38,0,0,1,1,
39,0,0,1,1,
40,0,0,0,0,
41,0,0,0,0,
42,6,1,0,1,
43,95,96,79,82,
44,100,101,81,87,
45,98,98,78,89,
46,99,100,79,89,
47,100,101,80,90,
48,100,99,81,88,
49,99,99,80,87,
50,100,97,80,87,
51,99,97,80,86,
52,98,98,81,87,
53,97,98,80,86,
54,99,99,81,88,
55,98,98,81,87,
56,99,99,82,88,
57,98,98,81,87,
58,99,99,81,88,
59,99,98,80,87,
60,99,98,80,87,
61,98,98,81,87,
62,98,99,80,88,
63,98,98,80,87,
64,98,99,81,87,
65,98,99,80,87,
66,98,99,81,87,
67,98,98,80,87,
68,98,99,81,87,
69,98,99,80,87,
70,98,99,80,87,
71,97,98,80,87,
72,97,98,80,86,
73,98,98,80,86,
74,98,99,81,87,
75,98,98,81,86,
76,98,99,81,87,
77,97,99,81,87,
78,99,100,81,88,
79,98,99,81,87,
80,98,99,81,87,
81,98,99,80,86,
82,98,99,80,87,
83,98,99,80,87,
84,98,98,80,87,
85,98,98,80,87,
86,98,98,80,88,
87,99,98,80,87,
88,98,98,79,86,
89,98,98,79,87,
90,98,98,80,87,
91,99,98,80,87,
92,99,98,79,87,
93,14,8,8,15,
94,6,5,6,7,
95,6,6,5,5,
96,4,2,6,4,
97,4,4,5,3,
98,5,6,5,4,
99,4,4,3,3,
100,4,3,1,2,
101,1,1,1,1,
102,1,2,2,1,
103,1,1,1,1,
104,1,1,1,1,
105,0,1,1,1,
106,1,1,1,1,
107,1,0,0,1,
108,1,0,1,1,
109,1,0,0,1,
110,1,0,0,1,
111,0,1,0,0,
112,0,0,0,0,
113,0,0,0,0,
114,0,0,1,0,
115,0,0,0,0,
116,0,0,0,1,
117,0,0,0,0,
118,1,0,0,0,
119,0,0,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,0,0,0,0,
124,0,1,0,0,
125,0,0,0,1,
126,0,0,0,0,
127,1,1,1,1,
128,0,0,0,0,
129,0,0,0,0,
130,1,0,1,0,
131,0,0,1,0,
132,0,1,0,0,
133,0,1,1,0,
134,0,0,0,0,
135,0,0,0,0,
136,0,1,0,0,
137,0,0,0,0,
138,0,0,1,1,
139,0,1,0,0,
140,0,0,0,0,
141,0,0,0,0,
142,0,1,0,0,
143,0,0,0,0,
144,0,0,1,0,
145,0,0,0,0,
146,0,0,1,0,
147,0,0,0,0,
148,0,0,0,0,
149,0,0,0,0,
150,0,0,0,0,
151,0,0,0,0,
152,0,0,0,0,
153,1,0,0,0,
154,1,0,0,0,
155,0,0,0,0,
156,0,0,0,0,
157,0,0,0,0,
158,0,1,0,1,
159,1,1,1,0,
160,1,1,1,1,
161,0,0,0,0,
162,0,1,1,0,
163,0,0,0,0,
164,0,0,1,0,
165,1,0,0,0,
166,0,1,0,0,
167,0,1,1,0,
168,0,0,0,0,
169,0,0,0,0,
170,0,0,0,0,
171,0,0,0,0,
172,0,1,0,0,
173,0,0,0,0,
174,0,0,0,0,
175,0,0,0,0,
176,0,1,0,0,
177,0,0,0,0,
178,1,0,1,0,
179,0,0,0,0,
180,1,1,1,1,
181,1,1,0,1,
182,0,0,0,0,
183,0,0,1,0,
184,0,0,0,1,
185,0,1,0,0,
186,1,1,0,0,
187,1,1,1,1,
188,0,0,0,0,
189,0,1,1,1,
190,0,0,1,0,
191,0,0,0,0,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,0,0,
195,0,1,0,0,
196,0,0,0,1,
197,0,0,0,0,
198,0,1,0,0,
199,1,1,1,1,
