step,mic0,mic1,mic2,mic3,
0,0,1,0,1,
1,1,0,0,0,
2,1,1,1,1,
3,0,1,0,0,
4,0,0,0,0,
5,0,1,0,0,
6,1,1,1,0,
7,0,0,1,0,
8,0,0,0,0,
9,0,0,0,0,
10,0,0,0,0,
11,1,1,1,1,
12,0,1,0,0,
13,1,1,1,1,
14,0,0,0,0,
15,0,0,0,1,
16,1,1,1,1,
17,0,0,0,0,
18,1,1,1,0,
19,0,0,0,0,
20,0,1,0,0,
21,1,0,1,1,
22,0,0,0,0,
23,1,1,1,1,
24,0,0,1,0,
25,0,0,0,0,
26,1,0,0,0,
27,0,1,1,1,
28,0,0,0,0,
29,0,0,1,0,
30,0,0,0,1,
31,0,0,0,0,
32,0,1,1,0,
33,0,1,1,0,
34,1,1,1,1,
35,0,1,0,1,
36,0,1,1,0,
37,1,1,1,1,
38,1,1,1,1,
39,0,0,0,0,
40,0,1,0,0,
41,0,0,1,0,
42,0,0,0,1,
43,0,0,1,0,
44,1,1,0,0,
45,0,0,0,0,
46,0,1,0,0,
47,0,0,0,1,
48,96,93,77,84,
49,102,97,79,90,
50,99,94,76,91,
51,101,96,76,92,
52,102,98,79,91,
53,100,93,76,90,
54,99,92,77,88,
55,101,93,77,88,
56,99,94,77,88,
57,98,93,77,88,
58,99,94,77,88,
59,100,95,77,89,
60,99,94,77,89,
61,101,95,78,90,
62,100,94,78,90,
63,101,95,77,89,
64,101,96,78,91,
65,100,95,77,89,
66,100,95,78,89,
67,100,94,77,89,
68,100,95,78,89,
69,99,94,77,88,
70,99,94,77,88,
71,99,94,77,88,
72,99,95,78,89,
73,99,95,77,88,
74,100,95,78,89,
75,100,96,78,90,
76,101,96,79,89,
77,101,96,79,90,
78,102,98,80,92,
79,100,96,79,90,
80,101,96,79,90,
81,100,96,79,89,
82,100,95,78,89,
83,101,96,80,90,
84,101,94,79,90,
85,100,94,78,90,
86,99,93,77,89,
87,99,94,78,89,
88,99,94,78,88,
89,98,94,77,87,
90,98,95,78,88,
91,100,97,79,88,
92,99,96,79,87,
93,100,97,79,88,
94,99,97,79,88,
95,99,97,79,88,
96,101,98,80,89,
97,14,9,8,15,
98,6,4,6,8,
99,6,6,6,5,
100,5,2,6,5,
101,5,6,7,5,
102,4,5,6,4,
103,4,4,4,3,
104,5,4,1,4,
105,2,2,1,1,
106,1,1,1,1,
107,1,2,1,1,
108,1,1,1,1,
109,1,1,1,1,
110,1,1,2,2,
111,1,1,1,1,
112,1,1,1,2,
113,1,1,1,1,
114,1,1,1,1,
115,1,1,0,0,
116,1,1,1,0,
117,1,1,1,1,
118,0,1,1,0,
119,0,1,0,0,
120,1,1,1,0,
121,1,1,0,1,
122,1,1,1,1,
123,1,1,1,1,
124,1,2,1,1,
125,0,1,0,0,
126,1,1,0,0,
127,0,1,0,0,
128,0,0,1,0,
129,1,1,1,1,
130,1,1,1,1,
131,1,1,1,1,
132,2,2,1,2,
133,1,1,0,0,
134,2,2,2,2,
135,2,2,1,2,
136,1,2,2,2,
137,3,4,3,3,
138,2,3,3,2,
139,2,2,2,2,
140,2,3,3,3,
141,2,2,2,2,
142,3,3,2,3,
143,2,3,2,3,
144,0,0,1,0,
145,1,0,1,0,
146,1,2,1,1,
147,2,3,3,2,
148,2,3,2,2,
149,2,2,2,2,
150,1,1,1,1,
151,0,1,1,1,
152,0,0,1,1,
153,1,1,1,1,
154,2,1,1,1,
155,0,0,0,0,
156,1,1,1,1,
157,0,0,0,0,
158,2,2,3,2,
159,0,1,1,1,
160,1,1,1,0,
161,1,0,0,1,
162,1,2,2,2,
163,0,0,0,0,
164,1,1,1,1,
165,0,1,1,0,
166,1,1,2,1,
167,1,1,0,1,
168,1,0,1,1,
169,1,1,1,1,
170,2,2,2,1,
171,1,1,1,0,
172,1,1,0,0,
173,1,1,1,1,
174,1,1,2,2,
175,1,1,0,1,
176,0,1,0,1,
177,0,0,0,0,
178,1,1,1,1,
179,0,0,0,1,
180,0,1,1,1,
181,0,0,0,0,
182,1,1,1,1,
183,1,1,1,0,
184,1,0,1,1,
185,0,1,2,1,
186,2,2,2,2,
187,1,2,1,2,
188,2,3,2,3,
189,2,2,2,2,
190,2,3,2,1,
191,1,2,2,2,
192,1,2,1,1,
193,1,1,1,1,
194,1,1,1,1,
195,1,1,1,1,
196,1,2,1,1,
197,2,3,2,2,
198,1,1,1,1,
199,2,2,2,2,
