step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,1,1,1,1,
2,1,1,1,1,
3,2,2,2,2,
4,3,3,3,2,
5,1,1,1,1,
6,1,2,1,1,
7,1,1,1,0,
8,1,1,1,0,
9,2,2,2,1,
10,1,1,1,1,
11,1,0,1,1,
12,1,1,1,1,
13,4,5,3,3,
14,2,2,2,2,
15,1,1,2,1,
16,2,1,2,1,
17,1,1,1,1,
18,1,1,0,0,
19,1,1,1,1,
20,1,1,1,0,
21,1,1,1,1,
22,4,5,5,3,
23,2,2,3,2,
24,1,1,1,2,
25,1,2,2,1,
26,1,1,1,1,
27,1,1,1,1,
28,1,1,1,1,
29,1,2,1,2,
30,1,1,1,2,
31,6,7,6,5,
32,3,3,3,2,
33,2,3,3,2,
34,2,2,3,1,
35,1,2,1,1,
36,1,1,1,0,
37,1,2,1,1,
38,2,2,1,1,
39,1,1,1,1,
40,4,4,4,3,
41,1,2,3,1,
42,1,1,2,1,
43,2,2,2,1,
44,101,142,159,111,
45,92,148,159,102,
46,90,143,155,100,
47,89,140,154,101,
48,87,138,155,99,
49,86,138,155,102,
50,87,136,155,102,
51,87,135,153,102,
52,85,135,154,102,
53,85,136,155,101,
54,87,137,157,102,
55,86,138,157,101,
56,85,135,156,100,
57,83,135,153,99,
58,82,134,152,97,
59,82,134,152,97,
60,84,136,154,98,
61,83,135,153,98,
62,84,137,155,98,
63,85,139,156,99,
64,85,139,155,100,
65,86,138,155,100,
66,87,141,156,101,
67,86,139,154,99,
68,87,140,156,100,
69,85,139,155,99,
70,85,139,154,98,
71,84,137,153,98,
72,84,137,154,98,
73,85,138,154,98,
74,84,136,153,97,
75,84,136,153,97,
76,84,136,152,97,
77,84,136,153,98,
78,85,138,156,98,
79,84,137,154,97,
80,83,137,154,96,
81,83,137,153,96,
82,84,137,153,96,
83,85,138,154,97,
84,85,138,153,97,
85,85,139,154,97,
86,84,138,153,97,
87,85,138,152,96,
88,89,143,157,100,
89,86,138,154,97,
90,86,138,152,97,
91,85,138,152,96,
92,86,138,151,97,
93,85,137,152,97,
94,21,25,18,16,
95,9,17,9,4,
96,7,10,8,3,
97,8,10,7,4,
98,5,7,4,4,
99,4,6,3,3,
100,2,4,4,2,
101,3,5,4,4,
102,3,4,4,3,
103,2,3,3,2,
104,2,3,2,3,
105,2,2,2,1,
106,1,1,1,1,
107,0,1,1,0,
108,1,1,1,1,
109,1,1,1,0,
110,0,1,1,1,
111,1,0,1,1,
112,1,1,2,1,
113,1,2,2,2,
114,1,1,1,0,
115,0,1,1,1,
116,1,2,1,1,
117,0,1,0,0,
118,1,1,2,2,
119,1,1,1,1,
120,2,2,1,1,
121,1,2,1,1,
122,1,1,1,1,
123,1,1,1,1,
124,1,1,1,1,
125,0,1,1,1,
126,1,1,1,1,
127,1,1,0,1,
128,1,1,1,1,
129,0,1,0,1,
130,1,1,1,1,
131,0,0,1,0,
132,0,1,0,0,
133,0,0,1,0,
134,0,0,0,0,
135,0,0,0,0,
136,0,1,0,0,
137,0,0,0,0,
138,1,1,1,1,
139,1,1,1,1,
140,1,2,2,1,
141,2,1,2,2,
142,1,1,1,1,
143,1,2,1,2,
144,1,2,2,1,
145,2,2,2,1,
146,2,2,2,1,
147,1,1,1,2,
148,0,1,1,1,
149,1,1,1,1,
150,1,1,1,1,
151,1,1,0,1,
152,0,0,0,0,
153,1,1,1,1,
154,1,1,1,1,
155,1,1,1,1,
156,1,1,1,1,
157,1,1,1,1,
158,0,1,1,1,
159,1,0,0,0,
160,0,1,0,0,
161,0,0,0,0,
162,0,0,1,0,
163,0,0,0,0,
164,0,0,0,1,
165,1,2,2,1,
166,1,2,1,2,
167,1,1,1,2,
168,2,2,2,2,
169,1,2,2,1,
170,2,2,2,1,
171,1,2,1,2,
172,1,2,1,1,
173,1,1,1,0,
174,2,3,2,2,
175,8,9,12,9,
176,7,7,11,7,
177,6,7,9,6,
178,6,6,6,5,
179,13,14,17,12,
180,5,6,7,4,
181,3,4,5,3,
182,8,8,8,6,
183,4,4,4,3,
184,3,3,3,3,
185,1,2,2,2,
186,2,3,2,2,
187,2,1,1,1,
188,1,1,2,1,
189,1,1,1,1,
190,1,1,1,0,
191,3,4,4,3,
192,1,1,1,1,
193,4,5,5,4,
194,3,3,5,3,
195,2,2,2,2,
196,1,1,1,1,
197,1,1,2,1,
198,1,1,2,1,
199,1,1,1,1,
