step,mic0,mic1,mic2,mic3,
0,1,2,2,2,
1,2,3,3,3,
2,3,3,4,3,
3,3,4,4,3,
4,2,3,2,2,
5,2,2,2,2,
6,1,1,1,1,
7,1,1,1,1,
8,1,1,1,1,
9,2,3,2,2,
10,1,2,1,1,
11,1,2,1,1,
12,2,2,2,2,
13,2,2,1,2,
14,2,2,2,2,
15,2,2,2,2,
16,1,1,1,1,
17,2,1,2,1,
18,2,2,2,2,
19,1,1,0,1,
20,2,2,1,2,
21,2,3,3,2,
22,1,3,2,2,
23,3,3,2,2,
24,1,2,2,1,
25,2,1,1,1,
26,1,1,1,1,
27,1,1,1,1,
28,1,2,1,1,
29,0,0,1,0,
30,1,2,1,1,
31,2,1,2,1,
32,2,3,2,2,
33,2,3,2,3,
34,1,1,1,0,
35,1,2,1,1,
36,1,1,1,1,
37,1,2,2,2,
38,1,2,1,1,
39,2,2,1,1,
40,1,1,1,0,
41,1,1,1,1,
42,1,1,1,1,
43,4,5,4,5,
44,3,4,3,4,
45,109,146,164,116,
46,95,147,156,102,
47,91,148,156,97,
48,88,141,152,96,
49,87,140,152,96,
50,85,140,154,95,
51,85,138,153,96,
52,88,141,156,98,
53,88,142,155,98,
54,85,141,155,96,
55,87,143,158,98,
56,85,142,158,96,
57,84,142,157,95,
58,84,142,158,94,
59,84,143,158,95,
60,84,143,158,94,
61,84,143,158,95,
62,84,141,158,95,
63,84,142,158,95,
64,84,142,158,94,
65,84,142,158,95,
66,84,142,158,94,
67,84,141,157,94,
68,84,142,158,95,
69,83,140,156,94,
70,84,142,156,94,
71,84,142,158,94,
72,84,142,156,94,
73,85,142,158,95,
74,85,142,157,95,
75,84,142,158,94,
76,85,140,158,95,
77,83,141,158,96,
78,83,140,157,95,
79,83,140,157,95,
80,83,140,156,95,
81,83,141,158,94,
82,83,140,156,95,
83,84,140,156,96,
84,83,139,156,95,
85,83,140,156,95,
86,83,139,156,95,
87,83,141,157,95,
88,83,140,157,95,
89,83,140,156,95,
90,84,140,157,95,
91,83,139,156,94,
92,83,139,156,95,
93,82,139,155,95,
94,83,140,157,95,
95,83,139,156,95,
96,21,26,17,16,
97,6,9,9,3,
98,6,7,6,2,
99,4,8,6,3,
100,9,14,12,10,
101,7,12,11,8,
102,7,12,9,6,
103,8,10,8,7,
104,4,7,7,4,
105,4,5,4,3,
106,3,5,3,3,
107,2,3,2,2,
108,2,3,1,1,
109,1,1,1,1,
110,1,2,2,1,
111,1,1,1,1,
112,1,2,1,1,
113,2,2,1,1,
114,1,1,1,1,
115,1,1,1,1,
116,0,1,1,1,
117,1,1,1,0,
118,1,0,0,1,
119,0,1,0,0,
120,1,1,2,1,
121,2,3,3,2,
122,1,2,1,1,
123,3,3,3,2,
124,2,2,2,1,
125,1,1,1,1,
126,1,1,2,1,
127,1,1,1,1,
128,1,2,1,1,
129,1,2,2,2,
130,1,1,1,1,
131,1,1,2,1,
132,1,1,1,1,
133,1,1,1,1,
134,1,0,1,1,
135,0,1,1,1,
136,1,0,1,1,
137,1,1,1,1,
138,0,1,1,1,
139,1,1,1,1,
140,1,1,1,1,
141,1,1,1,1,
142,0,1,0,1,
143,1,1,1,1,
144,1,1,1,1,
145,1,1,1,1,
146,0,1,1,0,
147,1,1,1,1,
148,1,1,1,1,
149,2,2,2,2,
150,1,2,1,1,
151,1,2,1,1,
152,1,2,1,1,
153,1,1,1,1,
154,2,2,2,1,
155,2,1,2,1,
156,2,1,2,2,
157,2,2,2,1,
158,1,1,1,1,
159,1,2,1,1,
160,1,1,1,0,
161,1,1,1,1,
162,1,2,1,1,
163,1,1,1,1,
164,1,2,1,2,
165,1,1,1,1,
166,1,1,0,1,
167,1,1,1,1,
168,1,1,0,1,
169,1,1,1,0,
170,1,1,1,1,
171,0,0,1,0,
172,0,1,1,1,
173,2,2,2,1,
174,1,1,1,1,
175,3,3,3,2,
176,3,3,3,3,
177,1,1,1,2,
178,1,1,0,0,
179,1,1,1,1,
180,1,1,1,1,
181,1,1,1,1,
182,0,1,1,0,
183,0,0,1,1,
184,0,1,1,1,
185,1,1,1,0,
186,1,1,1,1,
187,0,1,0,0,
188,1,1,1,1,
189,1,1,1,1,
190,1,2,1,2,
191,1,1,1,1,
192,1,2,2,1,
193,1,1,1,1,
194,1,1,2,1,
195,2,2,1,1,
196,4,4,4,4,
197,3,4,4,3,
198,2,3,2,2,
199,1,1,1,1,
