step,mic0,mic1,mic2,mic3,
0,3,4,4,3,
1,2,3,2,3,
2,2,2,1,2,
3,1,1,1,1,
4,2,1,1,2,
5,2,2,1,2,
6,3,4,3,3,
7,3,4,3,3,
8,3,4,3,3,
9,3,4,3,3,
10,3,3,3,3,
11,3,3,3,3,
12,3,3,5,3,
13,3,3,2,3,
14,3,4,4,3,
15,3,5,4,4,
16,2,4,3,3,
17,3,3,4,3,
18,4,4,3,3,
19,3,5,3,3,
20,3,4,4,3,
21,3,3,3,2,
22,2,2,2,2,
23,1,2,2,1,
24,2,2,2,2,
25,2,3,2,2,
26,3,4,3,3,
27,2,2,2,2,
28,3,3,4,3,
29,2,2,2,2,
30,1,2,1,1,
31,19,19,17,17,
32,7,5,5,5,
33,5,6,7,6,
34,2,4,4,3,
35,4,5,4,4,
36,5,6,4,4,
37,3,3,3,3,
38,2,2,3,2,
39,3,3,4,3,
40,3,3,3,3,
41,1,2,2,2,
42,2,3,3,3,
43,2,2,2,1,
44,2,3,2,2,
45,3,4,4,3,
46,1,2,2,2,
47,1,2,1,1,
48,1,2,2,1,
49,5,9,14,7,
50,5,6,6,4,
51,3,3,3,3,
52,121,175,127,107,
53,110,155,116,108,
54,122,164,127,116,
55,121,165,128,114,
56,120,168,131,114,
57,121,167,132,116,
58,122,166,132,117,
59,122,167,133,118,
60,118,166,131,116,
61,117,166,131,114,
62,117,167,131,116,
63,117,166,131,114,
64,116,165,129,113,
65,116,167,129,113,
66,117,167,129,113,
67,117,166,128,113,
68,116,164,128,112,
69,117,166,129,113,
70,119,167,130,114,
71,118,166,130,114,
72,117,165,129,113,
73,117,165,128,113,
74,118,167,131,114,
75,117,164,129,113,
76,118,166,130,113,
77,117,164,128,112,
78,117,164,129,112,
79,117,164,129,113,
80,118,165,129,112,
81,118,164,129,113,
82,117,165,128,112,
83,118,165,129,113,
84,117,164,128,112,
85,117,163,129,112,
86,117,164,128,112,
87,117,164,129,112,
88,116,163,128,112,
89,119,165,130,114,
90,117,164,128,112,
91,117,164,129,112,
92,118,164,129,113,
93,118,165,129,113,
94,118,164,128,112,
95,118,164,128,112,
96,118,165,128,112,
97,118,165,129,113,
98,118,165,128,112,
99,118,165,128,113,
100,118,165,128,112,
101,119,166,129,113,
102,16,19,21,20,
103,9,12,15,13,
104,4,7,10,7,
105,4,6,6,5,
106,7,8,6,6,
107,5,6,4,4,
108,5,6,5,5,
109,3,3,3,4,
110,2,3,2,4,
111,3,2,3,3,
112,1,1,2,2,
113,3,3,2,2,
114,2,2,1,1,
115,1,2,2,2,
116,1,1,1,2,
117,2,2,2,2,
118,1,1,1,1,
119,1,2,1,2,
120,2,2,2,2,
121,2,2,2,1,
122,2,3,2,2,
123,1,1,1,1,
124,1,1,1,1,
125,1,1,1,1,
126,1,1,1,0,
127,0,0,0,0,
128,1,1,1,1,
129,1,1,1,1,
130,1,1,1,1,
131,1,1,1,0,
132,0,0,0,0,
133,0,1,1,1,
134,2,2,3,2,
135,1,1,1,1,
136,1,1,0,1,
137,1,1,1,1,
138,1,2,2,1,
139,1,1,1,1,
140,0,0,0,0,
141,1,1,1,1,
142,0,0,0,0,
143,1,2,1,2,
144,1,1,2,2,
145,1,1,1,1,
146,2,2,1,1,
147,1,1,1,1,
148,0,2,1,1,
149,2,2,2,1,
150,1,2,2,2,
151,1,1,1,1,
152,1,1,1,1,
153,0,1,0,1,
154,1,1,1,1,
155,1,1,0,0,
156,2,3,2,2,
157,1,1,1,1,
158,1,1,1,1,
159,1,1,1,1,
160,1,1,0,1,
161,2,3,2,2,
162,1,1,1,1,
163,1,2,1,1,
164,2,2,2,1,
165,1,1,1,1,
166,2,3,2,2,
167,1,1,1,1,
168,2,2,2,2,
169,1,1,1,1,
170,1,1,1,1,
171,2,2,3,2,
172,1,1,1,1,
173,1,1,1,1,
174,2,2,2,2,
175,2,4,3,2,
176,3,3,3,3,
177,2,2,2,2,
178,3,3,4,2,
179,1,2,2,1,
180,1,1,1,1,
181,2,3,2,2,
182,3,3,3,3,
183,3,4,4,4,
184,3,4,4,3,
185,3,4,4,3,
186,3,5,4,3,
187,2,2,2,2,
188,1,1,1,1,
189,3,2,1,2,
190,4,5,5,4,
191,5,6,6,4,
192,5,7,6,5,
193,4,6,5,4,
194,5,6,6,5,
195,5,5,5,5,
196,6,6,5,6,
197,4,5,4,4,
198,3,3,2,3,
199,2,2,2,1,
