step,mic0,mic1,mic2,mic3,
0,4,4,4,4,
1,4,6,5,4,
2,5,7,6,5,
3,4,7,6,4,
4,4,4,4,4,
5,6,6,6,6,
6,4,4,4,4,
7,2,3,3,2,
8,3,4,4,4,
9,2,3,3,3,
10,3,3,3,3,
11,3,4,3,2,
12,3,5,5,3,
13,3,3,3,2,
14,3,3,3,3,
15,2,2,2,1,
16,2,2,2,2,
17,2,2,2,2,
18,1,1,1,1,
19,2,3,2,2,
20,3,3,3,3,
21,3,4,3,3,
22,2,3,3,2,
23,3,3,3,3,
24,3,3,3,2,
25,3,4,4,3,
26,3,4,4,3,
27,3,3,3,3,
28,3,3,3,3,
29,3,3,4,3,
30,2,3,2,1,
31,1,1,1,1,
32,2,2,2,2,
33,2,2,2,2,
34,1,2,2,1,
35,1,2,2,1,
36,1,2,2,2,
37,2,2,2,2,
38,1,2,1,1,
39,1,1,1,2,
40,1,1,1,1,
41,0,0,0,0,
42,1,1,1,1,
43,1,1,1,1,
44,5,6,5,4,
45,121,177,126,108,
46,108,152,114,107,
47,117,160,127,115,
48,120,165,130,115,
49,120,166,133,117,
50,122,166,133,118,
51,122,165,134,118,
52,121,165,132,118,
53,122,167,133,118,
54,119,166,133,117,
55,120,167,133,117,
56,120,167,134,118,
57,122,168,134,118,
58,121,167,134,118,
59,121,166,133,117,
60,121,167,133,118,
61,121,166,132,117,
62,121,166,133,117,
63,121,166,132,118,
64,120,165,132,117,
65,121,167,133,118,
66,121,167,133,119,
67,121,167,134,118,
68,122,167,133,119,
69,120,166,132,118,
70,121,165,132,118,
71,121,165,132,119,
72,120,165,132,117,
73,120,165,132,117,
74,120,165,132,118,
75,120,165,133,118,
76,120,165,132,118,
77,120,164,132,118,
78,121,166,133,119,
79,120,165,132,118,
80,120,165,132,118,
81,121,165,133,117,
82,120,165,132,117,
83,120,165,132,117,
84,121,167,133,118,
85,120,166,132,117,
86,123,169,134,120,
87,124,171,136,121,
88,122,167,134,120,
89,123,168,133,119,
90,122,168,132,117,
91,122,167,132,118,
92,122,170,133,120,
93,122,167,132,118,
94,122,166,132,117,
95,18,21,24,26,
96,23,25,24,24,
97,11,13,17,16,
98,6,5,9,10,
99,6,6,5,5,
100,7,9,7,5,
101,8,8,7,7,
102,10,9,9,9,
103,6,6,6,7,
104,5,6,6,7,
105,5,5,6,4,
106,4,3,4,4,
107,3,3,3,3,
108,2,3,3,3,
109,2,2,2,2,
110,2,2,2,2,
111,2,2,2,2,
112,1,1,1,2,
113,2,2,2,2,
114,1,2,1,1,
115,2,2,2,2,
116,1,1,0,1,
117,2,2,2,2,
118,2,3,2,2,
119,1,1,1,0,
120,2,2,2,2,
121,1,1,1,1,
122,1,2,1,1,
123,3,4,3,3,
124,1,1,1,1,
125,3,3,3,3,
126,1,1,1,1,
127,1,2,1,2,
128,0,1,1,1,
129,1,2,1,1,
130,1,2,1,1,
131,1,1,1,1,
132,1,1,1,1,
133,1,1,1,1,
134,1,1,1,1,
135,1,1,1,0,
136,1,1,2,1,
137,1,1,1,1,
138,1,1,1,1,
139,2,2,2,2,
140,0,1,1,0,
141,2,2,2,3,
142,0,1,1,0,
143,0,0,1,0,
144,1,2,1,2,
145,2,2,1,2,
146,2,2,3,2,
147,2,2,2,2,
148,3,4,3,4,
149,3,3,2,2,
150,3,3,3,3,
151,4,5,4,4,
152,3,3,4,3,
153,3,3,2,4,
154,2,2,3,2,
155,2,3,3,2,
156,1,1,1,1,
157,2,1,1,1,
158,1,1,1,2,
159,1,1,2,2,
160,2,2,2,1,
161,1,1,2,1,
162,2,2,3,2,
163,1,2,2,1,
164,2,3,3,2,
165,1,1,1,1,
166,1,1,2,1,
167,1,1,1,1,
168,1,1,1,1,
169,1,1,1,1,
170,0,1,1,1,
171,1,1,1,1,
172,1,1,2,1,
173,0,0,0,0,
174,1,0,0,1,
175,0,0,0,0,
176,1,1,1,1,
177,1,2,1,1,
178,0,1,1,0,
179,1,1,1,1,
180,1,1,1,1,
181,3,3,3,3,
182,5,5,5,5,
183,3,3,3,3,
184,2,3,3,4,
185,4,5,4,3,
186,3,3,4,3,
187,4,5,5,5,
188,3,3,4,3,
189,2,2,3,2,
190,2,3,3,3,
191,2,2,2,2,
192,3,4,4,3,
193,3,3,3,3,
194,3,4,3,3,
195,2,2,1,2,
196,2,3,2,1,
197,2,3,2,3,
198,2,2,2,2,
199,2,3,3,2,
