step,mic0,mic1,mic2,mic3,
0,7,2,7,6,
1,8,9,9,7,
2,6,7,7,6,
3,7,4,8,8,
4,5,5,5,4,
5,5,6,5,5,
6,7,3,8,7,
7,6,6,6,6,
8,9,9,10,8,
9,11,6,10,9,
10,7,8,8,7,
11,5,8,8,5,
12,8,5,8,7,
13,8,8,10,7,
14,8,10,9,7,
15,7,4,8,8,
16,7,8,8,6,
17,8,9,7,7,
18,7,4,8,7,
19,6,5,7,6,
20,7,8,7,7,
21,7,3,8,7,
22,6,6,6,6,
23,8,9,9,8,
24,7,3,7,7,
25,6,5,7,6,
26,6,7,6,5,
27,6,3,7,6,
28,6,5,7,7,
29,5,6,6,5,
30,6,4,8,6,
31,7,6,7,7,
32,5,6,5,5,
33,9,5,9,8,
34,10,12,10,9,
35,10,10,10,9,
36,9,7,8,8,
37,9,10,10,9,
38,7,8,7,7,
39,8,9,9,8,
40,8,9,7,8,
41,8,6,9,7,
42,8,5,8,7,
43,7,8,8,7,
44,7,3,8,7,
45,8,6,8,7,
46,226,197,218,299,
47,212,189,200,273,
48,211,186,196,271,
49,211,188,199,273,
50,205,183,195,266,
51,201,178,190,263,
52,204,183,192,265,
53,198,177,189,260,
54,202,179,189,260,
55,204,183,191,263,
56,200,180,189,259,
57,198,179,187,256,
58,199,181,189,257,
59,199,180,189,256,
60,197,178,186,254,
61,203,185,191,258,
62,199,180,188,255,
63,197,178,187,253,
64,200,182,192,260,
65,199,182,189,256,
66,198,179,187,255,
67,199,182,191,258,
68,196,178,186,254,
69,201,185,191,258,
70,200,182,189,256,
71,198,181,187,254,
72,201,184,192,258,
73,200,184,191,259,
74,195,178,185,252,
75,202,185,192,259,
76,200,183,189,256,
77,199,180,188,257,
78,200,185,192,260,
79,202,184,190,259,
80,197,179,185,254,
81,201,185,192,260,
82,198,181,187,257,
83,195,178,184,253,
84,202,185,193,261,
85,200,183,189,257,
86,197,179,185,254,
87,200,184,189,259,
88,195,179,185,256,
89,199,182,188,258,
90,199,183,189,258,
91,194,177,184,254,
92,200,183,190,259,
93,199,182,189,259,
94,196,178,184,254,
95,8,2,9,8,
96,8,7,8,8,
97,7,8,7,7,
98,8,3,9,8,
99,8,7,8,8,
100,9,10,8,8,
101,9,4,9,9,
102,8,7,8,9,
103,7,8,7,6,
104,8,4,9,8,
105,8,6,8,8,
106,6,7,6,6,
107,9,6,10,9,
108,10,7,10,10,
109,9,9,9,8,
110,10,6,11,10,
111,9,7,10,10,
112,7,7,8,7,
113,8,4,9,8,
114,8,6,9,9,
115,5,7,6,6,
116,6,4,8,6,
117,7,4,8,8,
118,6,6,6,5,
119,7,4,7,7,
120,7,2,7,6,
121,6,7,6,6,
122,8,6,8,8,
123,7,3,8,6,
124,7,8,7,6,
125,7,5,8,7,
126,7,3,7,7,
127,6,7,7,7,
128,8,6,8,8,
129,7,3,8,7,
130,8,10,9,8,
131,7,7,8,7,
132,8,5,9,8,
133,7,9,8,7,
134,8,5,8,7,
135,8,5,9,8,
136,7,9,8,7,
137,7,6,7,6,
138,8,4,8,8,
139,5,6,5,5,
140,6,7,6,7,
141,8,4,9,8,
142,6,7,6,6,
143,8,8,8,8,
144,9,4,9,9,
145,6,7,6,5,
146,7,8,7,7,
147,6,2,6,6,
148,4,4,4,4,
149,7,8,7,7,
150,8,2,8,8,
151,8,8,9,8,
152,7,9,8,8,
153,9,2,10,8,
154,6,7,7,5,
155,6,7,7,6,
156,6,1,6,6,
157,6,7,6,6,
158,5,6,6,6,
159,6,2,6,6,
160,6,5,6,6,
161,7,8,7,7,
162,8,3,9,7,
163,8,7,8,8,
164,7,9,8,8,
165,9,2,9,9,
166,6,7,7,6,
167,7,9,8,6,
168,7,2,7,6,
169,6,5,6,5,
170,5,6,5,5,
171,7,3,7,6,
172,6,5,7,7,
173,6,9,8,7,
174,8,5,9,8,
175,7,6,8,7,
176,7,8,7,7,
177,7,3,8,8,
178,7,6,7,7,
179,8,9,9,8,
180,8,4,8,8,
181,7,7,7,7,
182,8,9,8,8,
183,7,7,7,7,
184,8,5,8,8,
185,8,9,9,7,
186,9,7,10,9,
187,11,8,12,9,
188,11,12,11,9,
189,9,3,10,8,
190,7,5,6,6,
191,7,8,7,7,
192,7,6,8,7,
193,6,5,7,5,
194,4,4,4,3,
195,6,5,6,5,
196,7,4,7,7,
197,6,6,6,6,
198,7,5,7,7,
199,8,5,9,8,
