step,mic0,mic1,mic2,mic3,
0,5,7,6,5,
1,6,7,7,6,
2,6,7,6,5,
3,5,7,7,5,
4,7,6,6,6,
5,6,6,5,4,
6,5,6,5,4,
7,6,5,6,5,
8,5,5,5,5,
9,5,6,5,5,
10,4,3,4,4,
11,4,5,5,4,
12,3,4,3,4,
13,5,4,4,5,
14,3,4,3,3,
15,4,5,5,4,
16,4,2,4,3,
17,3,4,3,2,
18,5,5,4,4,
19,4,2,4,3,
20,3,4,4,3,
21,3,5,5,4,
22,4,2,4,4,
23,3,4,3,3,
24,3,3,4,3,
25,3,2,3,3,
26,3,4,3,3,
27,3,5,4,4,
28,3,2,4,3,
29,3,4,3,3,
30,3,5,3,3,
31,4,4,4,4,
32,4,5,4,4,
33,4,4,4,4,
34,4,5,4,4,
35,3,4,4,3,
36,4,4,4,3,
37,3,3,3,3,
38,4,5,4,3,
39,4,5,4,4,
40,3,2,3,3,
41,3,3,3,3,
42,5,5,6,5,
43,6,8,7,6,
44,5,8,7,5,
45,223,194,213,297,
46,211,188,201,274,
47,212,190,200,274,
48,209,181,194,273,
49,209,186,194,272,
50,204,185,191,267,
51,203,183,190,261,
52,202,181,190,262,
53,203,181,190,263,
54,203,184,190,263,
55,201,182,188,261,
56,203,185,190,261,
57,204,184,190,260,
58,200,182,188,258,
59,201,184,191,260,
60,202,183,190,260,
61,201,182,187,257,
62,201,186,189,259,
63,200,182,188,259,
64,201,183,190,259,
65,203,184,188,260,
66,201,184,187,259,
67,201,183,189,260,
68,203,184,189,260,
69,200,182,188,259,
70,201,182,187,259,
71,202,183,188,259,
72,200,181,186,257,
73,202,183,188,259,
74,201,181,187,258,
75,201,181,186,258,
76,202,182,187,260,
77,201,181,185,258,
78,201,181,187,259,
79,200,181,186,257,
80,203,183,189,261,
81,200,180,186,257,
82,200,181,187,259,
83,202,182,187,259,
84,201,181,187,258,
85,210,193,196,265,
86,223,207,212,284,
87,224,208,211,283,
88,210,191,197,267,
89,205,185,191,261,
90,201,182,190,261,
91,205,185,192,262,
92,201,182,187,257,
93,200,182,187,258,
94,202,183,187,260,
95,17,14,18,24,
96,13,13,14,17,
97,13,12,11,18,
98,13,12,11,15,
99,7,9,9,9,
100,9,11,12,12,
101,7,10,8,8,
102,10,12,10,9,
103,10,11,11,11,
104,12,15,14,12,
105,6,7,8,6,
106,8,9,8,7,
107,4,5,4,4,
108,5,6,6,6,
109,13,14,12,13,
110,6,8,7,6,
111,5,6,5,4,
112,7,7,6,7,
113,5,6,4,5,
114,3,3,3,3,
115,3,3,3,3,
116,4,5,5,5,
117,6,6,7,6,
118,8,10,7,8,
119,10,12,14,11,
120,12,13,11,12,
121,9,10,9,7,
122,8,9,7,7,
123,8,9,8,8,
124,8,9,8,8,
125,5,6,4,4,
126,4,4,4,4,
127,4,3,3,3,
128,5,6,6,5,
129,3,3,3,3,
130,4,2,4,4,
131,5,6,6,5,
132,4,3,5,4,
133,4,3,4,5,
134,2,3,2,2,
135,4,3,4,4,
136,5,4,6,5,
137,1,1,1,1,
138,4,3,4,3,
139,5,6,4,4,
140,2,3,2,2,
141,4,4,5,4,
142,3,2,4,3,
143,3,3,3,2,
144,4,2,5,4,
145,4,2,4,4,
146,4,5,5,4,
147,3,2,3,3,
148,4,2,4,4,
149,3,4,3,4,
150,4,4,4,4,
151,4,1,4,4,
152,3,4,3,3,
153,4,3,4,4,
154,4,1,4,4,
155,4,5,4,4,
156,4,3,3,3,
157,5,4,6,5,
158,6,7,6,6,
159,8,9,7,7,
160,5,5,6,5,
161,6,7,6,6,
162,5,5,5,5,
163,5,3,5,5,
164,4,4,4,3,
165,4,5,4,4,
166,5,2,5,5,
167,3,4,3,3,
168,4,4,4,4,
169,4,2,4,5,
170,8,9,8,9,
171,11,11,10,9,
172,6,4,5,5,
173,6,8,6,5,
174,8,8,8,7,
175,6,6,7,6,
176,4,4,4,4,
177,4,4,5,4,
178,6,6,6,7,
179,6,6,6,6,
180,5,5,5,5,
181,6,4,7,6,
182,3,5,5,4,
183,5,6,5,4,
184,5,3,5,5,
185,3,3,2,3,
186,4,5,5,6,
187,6,6,7,7,
188,6,8,8,7,
189,8,10,10,8,
190,6,7,8,6,
191,6,7,8,7,
192,8,8,8,7,
193,5,3,6,5,
194,3,3,3,3,
195,7,7,7,6,
196,7,7,8,7,
197,6,7,7,6,
198,5,6,6,5,
199,5,4,5,5,
