step,mic0,mic1,mic2,mic3,
0,3,1,3,3,
1,2,2,2,2,
2,2,2,1,2,
3,2,2,2,2,
4,2,1,2,2,
5,3,3,3,3,
6,2,2,2,2,
7,1,1,2,2,
8,2,3,3,2,
9,2,2,3,2,
10,1,1,1,1,
11,4,5,4,4,
12,3,2,3,2,
13,4,5,5,4,
14,3,4,4,4,
15,4,4,4,4,
16,2,2,2,2,
17,2,3,2,2,
18,2,1,2,3,
19,3,3,3,2,
20,3,3,3,3,
21,2,2,3,3,
22,2,2,2,2,
23,2,2,2,2,
24,2,3,2,2,
25,3,4,4,3,
26,4,4,3,4,
27,3,3,3,3,
28,2,3,2,2,
29,2,2,1,2,
30,2,2,2,1,
31,2,3,2,2,
32,2,1,2,2,
33,3,3,2,2,
34,3,3,2,2,
35,2,2,3,3,
36,2,3,2,2,
37,3,3,3,3,
38,2,2,3,3,
39,3,3,3,2,
40,2,2,2,2,
41,3,3,3,2,
42,2,2,2,2,
43,3,4,4,3,
44,3,3,3,3,
45,4,6,4,3,
46,226,200,220,298,
47,210,183,200,275,
48,209,181,196,271,
49,210,183,196,271,
50,205,183,195,264,
51,205,182,196,265,
52,203,179,194,264,
53,202,182,192,259,
54,202,179,192,261,
55,200,177,188,258,
56,200,180,190,260,
57,198,177,187,255,
58,198,179,187,254,
59,198,180,189,256,
60,197,177,187,255,
61,198,178,187,255,
62,198,178,189,256,
63,199,179,188,255,
64,199,178,187,255,
65,199,180,188,256,
66,199,177,188,255,
67,198,178,188,255,
68,200,181,190,257,
69,199,180,190,257,
70,198,178,187,254,
71,200,180,188,255,
72,201,182,191,256,
73,197,181,189,256,
74,200,183,192,257,
75,199,178,188,256,
76,201,182,190,256,
77,199,182,191,258,
78,200,182,190,255,
79,200,182,191,257,
80,200,181,192,258,
81,201,181,191,258,
82,199,179,189,259,
83,201,180,189,257,
84,200,181,190,258,
85,198,179,187,257,
86,198,178,187,255,
87,200,181,189,259,
88,201,181,190,257,
89,200,180,190,258,
90,200,179,189,257,
91,200,181,189,258,
92,201,180,187,256,
93,197,178,186,255,
94,198,178,187,256,
95,200,180,188,258,
96,199,178,187,256,
97,11,7,12,22,
98,12,9,10,17,
99,13,10,11,18,
100,8,9,10,12,
101,4,5,7,9,
102,4,5,6,5,
103,4,4,5,5,
104,4,3,4,4,
105,4,4,4,4,
106,3,2,3,3,
107,4,4,4,4,
108,5,10,16,7,
109,4,5,5,4,
110,4,3,4,4,
111,8,9,9,7,
112,6,6,5,5,
113,5,6,6,5,
114,4,5,4,4,
115,5,5,6,5,
116,5,4,5,5,
117,5,5,5,5,
118,5,4,4,5,
119,6,6,6,6,
120,7,7,6,6,
121,5,6,6,6,
122,4,5,5,5,
123,4,5,5,5,
124,2,3,3,3,
125,4,3,5,4,
126,2,3,2,2,
127,4,3,4,3,
128,4,3,4,4,
129,4,5,4,4,
130,4,4,5,4,
131,4,1,4,4,
132,2,3,3,2,
133,3,4,3,3,
134,4,2,4,4,
135,3,3,3,4,
136,4,1,4,4,
137,2,4,3,3,
138,4,4,4,4,
139,4,1,4,4,
140,4,4,4,3,
141,3,4,3,3,
142,4,1,4,4,
143,3,3,3,2,
144,4,4,3,4,
145,4,2,5,4,
146,3,4,3,3,
147,3,4,3,3,
148,4,2,5,4,
149,3,4,4,3,
150,5,5,6,5,
151,5,1,4,5,
152,4,3,4,3,
153,4,4,3,3,
154,4,2,4,4,
155,4,4,4,4,
156,4,4,5,4,
157,4,1,4,4,
158,3,2,3,4,
159,3,4,4,4,
160,4,1,4,4,
161,5,6,5,5,
162,4,5,4,4,
163,4,1,4,3,
164,4,5,4,4,
165,4,4,5,5,
166,4,2,4,4,
167,3,3,3,2,
168,4,4,4,4,
169,5,3,5,5,
170,4,2,4,4,
171,3,3,4,3,
172,5,5,5,5,
173,7,8,7,7,
174,7,7,8,7,
175,6,3,5,5,
176,4,4,4,4,
177,23,19,18,14,
178,28,19,24,20,
179,10,12,10,8,
180,18,20,18,24,
181,7,7,7,6,
182,6,6,6,6,
183,5,6,5,6,
184,23,28,21,30,
185,9,9,7,9,
186,5,5,5,4,
187,5,5,6,5,
188,9,12,10,11,
189,7,6,7,7,
190,5,4,5,5,
191,5,4,6,6,
192,5,7,6,5,
193,5,5,5,6,
194,5,5,5,5,
195,5,6,5,5,
196,5,4,5,6,
197,6,6,6,5,
198,5,5,4,4,
199,4,3,4,4,
