step,mic0,mic1,mic2,mic3,
0,6,6,6,5,
1,5,6,5,5,
2,6,6,6,5,
3,6,7,6,6,
4,6,6,7,6,
5,5,5,5,5,
6,5,6,6,4,
7,5,3,6,5,
8,4,4,4,4,
9,4,5,5,4,
10,4,2,4,4,
11,6,6,6,6,
12,6,7,6,6,
13,6,5,6,6,
14,7,7,8,7,
15,6,6,6,5,
16,4,3,5,4,
17,4,5,4,4,
18,4,4,4,4,
19,4,3,4,3,
20,4,3,4,3,
21,5,5,5,4,
22,4,3,4,4,
23,4,3,4,4,
24,4,4,3,3,
25,4,1,4,4,
26,4,3,4,3,
27,3,5,5,3,
28,3,2,4,4,
29,4,4,4,4,
30,3,4,4,3,
31,4,3,4,4,
32,4,3,4,4,
33,5,6,5,4,
34,4,3,4,4,
35,4,2,4,3,
36,4,4,4,3,
37,4,2,5,4,
38,4,5,4,3,
39,3,2,3,4,
40,3,3,3,4,
41,3,4,3,3,
42,4,4,5,5,
43,189,264,308,197,
44,168,252,296,174,
45,158,245,291,169,
46,165,244,290,174,
47,165,242,292,173,
48,160,241,290,170,
49,163,241,290,171,
50,162,244,292,172,
51,162,241,290,171,
52,162,244,291,171,
53,162,244,292,171,
54,160,242,291,170,
55,159,240,289,169,
56,162,242,291,171,
57,161,242,291,171,
58,159,240,289,168,
59,160,242,290,169,
60,160,242,291,170,
61,160,240,290,168,
62,160,241,290,169,
63,160,241,290,169,
64,162,243,291,170,
65,161,241,290,169,
66,160,240,289,168,
67,161,242,290,169,
68,159,240,289,168,
69,159,240,289,168,
70,161,243,290,170,
71,159,240,289,169,
72,159,239,288,168,
73,161,242,291,170,
74,160,241,291,170,
75,158,239,288,167,
76,160,241,289,168,
77,160,239,288,168,
78,159,239,289,169,
79,160,240,289,170,
80,162,240,289,169,
81,160,240,289,169,
82,163,242,290,171,
83,160,240,287,169,
84,161,242,291,170,
85,161,241,290,169,
86,159,240,288,169,
87,160,242,289,169,
88,161,240,288,169,
89,160,239,288,168,
90,161,240,289,169,
91,161,241,288,169,
92,159,239,288,168,
93,19,12,19,23,
94,6,11,10,7,
95,5,6,8,5,
96,8,7,10,9,
97,8,5,5,7,
98,4,3,2,3,
99,3,2,2,3,
100,3,3,3,3,
101,3,3,2,2,
102,3,2,3,3,
103,2,3,3,3,
104,3,3,4,4,
105,3,2,3,3,
106,3,4,3,3,
107,3,2,3,3,
108,3,3,4,3,
109,1,1,2,2,
110,2,3,3,2,
111,3,2,3,2,
112,2,2,2,2,
113,4,4,4,3,
114,3,1,3,3,
115,2,2,2,2,
116,2,2,2,2,
117,2,1,3,2,
118,2,2,2,1,
119,2,3,3,2,
120,4,2,4,3,
121,2,2,3,2,
122,3,3,3,2,
123,3,2,3,3,
124,2,2,2,2,
125,2,2,2,2,
126,2,2,3,3,
127,2,3,2,2,
128,2,2,2,2,
129,3,1,4,3,
130,2,2,2,2,
131,2,3,3,3,
132,2,1,3,3,
133,2,2,2,2,
134,2,3,2,2,
135,3,1,3,3,
136,3,3,3,3,
137,4,5,4,4,
138,3,2,4,3,
139,3,3,3,3,
140,3,3,3,3,
141,3,1,3,3,
142,2,3,2,2,
143,3,3,2,2,
144,2,1,2,2,
145,2,2,2,3,
146,3,3,3,3,
147,3,2,3,3,
148,2,3,2,2,
149,2,3,2,2,
150,2,1,3,3,
151,2,2,2,2,
152,2,2,3,2,
153,4,1,4,3,
154,2,3,3,3,
155,2,2,2,2,
156,2,1,3,3,
157,2,2,2,2,
158,1,2,2,2,
159,4,1,4,3,
160,2,3,2,2,
161,2,2,1,2,
162,3,2,3,4,
163,2,3,2,2,
164,3,4,2,2,
165,3,2,4,4,
166,3,3,3,3,
167,3,4,4,3,
168,3,0,4,2,
169,2,3,3,3,
170,3,3,3,3,
171,2,1,3,3,
172,3,3,3,2,
173,3,3,3,2,
174,3,1,3,3,
175,2,2,2,2,
176,2,3,2,2,
177,2,0,2,2,
178,2,3,3,3,
179,3,3,2,2,
180,2,1,3,3,
181,3,2,3,3,
182,2,3,3,2,
183,2,1,2,3,
184,2,2,2,2,
185,2,3,2,2,
186,2,2,3,3,
187,2,2,2,3,
188,2,2,2,2,
189,3,1,3,3,
190,3,2,3,3,
191,2,3,2,3,
192,2,1,3,3,
193,3,3,3,3,
194,3,3,3,2,
195,3,2,3,3,
196,2,1,3,2,
197,3,3,3,2,
198,3,2,4,3,
199,3,3,4,3,
