step,mic0,mic1,mic2,mic3,
0,7,10,9,7,
1,9,7,9,9,
2,7,6,7,7,
3,6,8,7,6,
4,8,6,8,8,
5,7,6,8,8,
6,8,10,9,8,
7,7,4,8,7,
8,7,5,7,7,
9,7,9,7,7,
10,6,3,7,6,
11,7,4,7,6,
12,6,6,7,5,
13,6,5,7,6,
14,7,3,7,7,
15,7,9,8,7,
16,6,5,7,6,
17,6,4,8,6,
18,6,7,7,5,
19,6,5,7,7,
20,6,4,6,6,
21,7,8,6,7,
22,7,7,7,7,
23,8,7,9,7,
24,10,12,9,8,
25,8,7,8,7,
26,9,7,10,9,
27,7,9,9,8,
28,10,11,11,10,
29,12,13,10,10,
30,7,8,7,7,
31,6,2,7,6,
32,6,7,7,6,
33,7,8,8,6,
34,7,6,8,8,
35,7,7,6,6,
36,6,6,6,6,
37,6,3,6,6,
38,6,8,8,7,
39,8,9,8,8,
40,6,4,6,5,
41,5,6,5,5,
42,5,4,5,5,
43,7,3,7,6,
44,6,7,6,5,
45,276,300,188,192,
46,263,281,177,183,
47,267,284,170,185,
48,268,283,169,186,
49,268,283,168,185,
50,272,286,171,187,
51,269,284,171,187,
52,271,286,174,189,
53,272,287,172,190,
54,268,282,169,186,
55,270,286,173,189,
56,271,287,173,190,
57,268,283,170,187,
58,271,287,173,190,
59,275,290,176,194,
60,269,285,173,188,
61,272,288,173,189,
62,272,288,173,190,
63,270,286,171,188,
64,271,288,176,191,
65,272,288,174,190,
66,269,285,170,187,
67,271,287,176,191,
68,272,289,176,191,
69,270,285,171,188,
70,272,288,176,191,
71,272,287,175,191,
72,269,284,170,187,
73,273,288,175,191,
74,269,284,171,187,
75,271,287,172,189,
76,272,287,172,189,
77,268,284,169,187,
78,271,286,172,189,
79,272,287,173,190,
80,269,284,170,187,
81,270,285,172,189,
82,272,287,174,191,
83,268,284,171,188,
84,270,286,172,189,
85,271,287,173,190,
86,269,285,171,188,
87,272,287,172,190,
88,273,288,174,190,
89,268,283,170,187,
90,270,285,171,189,
91,272,287,172,190,
92,269,285,170,187,
93,270,286,171,188,
94,271,287,173,190,
95,17,13,19,17,
96,8,8,7,9,
97,6,7,6,7,
98,9,11,8,8,
99,6,4,7,5,
100,4,6,5,4,
101,5,7,7,6,
102,5,4,5,5,
103,5,5,4,4,
104,3,4,2,2,
105,4,5,4,4,
106,4,5,5,4,
107,3,4,3,2,
108,4,2,4,4,
109,4,2,4,4,
110,4,6,5,5,
111,4,1,4,3,
112,3,1,3,3,
113,4,3,4,4,
114,4,2,4,4,
115,3,2,3,3,
116,4,4,4,4,
117,4,3,5,4,
118,4,2,4,4,
119,4,3,3,3,
120,4,3,4,4,
121,3,4,3,3,
122,3,4,4,3,
123,3,1,3,3,
124,3,5,4,4,
125,4,3,4,3,
126,4,2,3,4,
127,4,5,4,4,
128,1,2,2,2,
129,2,2,3,2,
130,3,3,3,3,
131,3,2,4,3,
132,3,3,4,4,
133,4,3,5,4,
134,3,3,3,2,
135,3,2,3,3,
136,6,6,5,5,
137,5,6,5,5,
138,4,3,4,3,
139,4,2,4,3,
140,4,3,3,4,
141,4,3,4,3,
142,3,3,4,4,
143,4,4,3,3,
144,4,3,4,4,
145,4,3,4,4,
146,5,6,5,5,
147,5,5,5,5,
148,6,7,5,6,
149,6,6,6,5,
150,4,5,5,4,
151,5,4,6,5,
152,7,6,7,6,
153,5,5,5,5,
154,5,6,5,5,
155,2,3,3,2,
156,5,5,5,5,
157,4,3,4,4,
158,2,3,3,2,
159,5,6,5,4,
160,4,3,4,3,
161,2,3,3,2,
162,3,3,3,3,
163,3,1,3,3,
164,2,3,2,2,
165,2,2,2,2,
166,2,1,3,3,
167,3,3,4,2,
168,2,2,2,2,
169,2,1,2,2,
170,2,2,2,2,
171,2,3,3,2,
172,3,2,3,3,
173,1,1,1,1,
174,3,4,3,3,
175,3,2,4,4,
176,3,2,2,2,
177,1,2,3,2,
178,4,5,4,4,
179,7,7,6,7,
180,8,7,7,8,
181,7,7,6,8,
182,7,7,6,8,
183,3,5,5,5,
184,4,4,4,4,
185,4,6,7,4,
186,5,6,5,5,
187,3,3,4,3,
188,2,3,2,2,
189,6,7,7,6,
190,6,8,7,7,
191,6,6,6,6,
192,7,6,7,7,
193,5,5,5,5,
194,6,7,5,5,
195,7,7,6,7,
196,3,3,3,3,
197,2,3,2,2,
198,4,3,4,4,
199,3,3,3,3,
