step,mic0,mic1,mic2,mic3,
0,6,6,8,6,
1,7,8,7,7,
2,8,5,8,8,
3,9,5,9,9,
4,8,9,8,9,
5,7,2,7,7,
6,6,5,6,6,
7,9,10,9,8,
8,7,4,7,7,
9,7,6,7,6,
10,5,6,6,5,
11,7,3,7,7,
12,6,6,7,6,
13,8,10,10,9,
14,9,6,9,9,
15,6,6,6,6,
16,7,7,7,7,
17,8,5,8,8,
18,7,6,6,7,
19,7,7,7,7,
20,8,9,8,8,
21,6,2,7,6,
22,7,8,7,6,
23,6,5,7,7,
24,6,4,7,6,
25,6,8,7,6,
26,6,3,7,6,
27,6,4,7,6,
28,7,7,7,6,
29,6,3,6,6,
30,5,4,6,5,
31,6,7,6,5,
32,6,3,6,5,
33,7,4,7,6,
34,5,6,5,5,
35,6,4,6,6,
36,6,4,6,6,
37,6,6,6,6,
38,6,3,6,5,
39,6,3,6,5,
40,5,6,5,5,
41,5,3,6,6,
42,5,3,6,6,
43,4,5,5,4,
44,280,306,190,193,
45,269,292,180,191,
46,277,296,178,192,
47,276,291,175,193,
48,274,291,177,194,
49,276,291,171,193,
50,273,288,172,193,
51,275,291,176,195,
52,275,291,175,192,
53,272,287,170,189,
54,282,295,179,200,
55,278,292,178,195,
56,272,287,173,191,
57,273,291,175,194,
58,273,293,174,193,
59,270,289,172,190,
60,275,292,174,194,
61,273,290,174,194,
62,270,288,172,193,
63,272,290,173,192,
64,272,290,174,192,
65,273,290,171,192,
66,272,291,172,192,
67,272,291,173,192,
68,270,288,172,190,
69,273,291,174,192,
70,272,290,173,191,
71,270,288,171,190,
72,272,290,173,192,
73,272,290,172,190,
74,271,289,173,190,
75,272,289,173,191,
76,270,288,171,189,
77,273,291,172,191,
78,272,289,171,191,
79,269,287,172,189,
80,272,290,174,192,
81,270,288,172,190,
82,270,288,171,190,
83,273,291,174,192,
84,273,290,174,193,
85,270,287,171,189,
86,269,286,170,188,
87,270,288,173,190,
88,274,291,175,193,
89,270,286,171,188,
90,271,288,172,190,
91,270,288,172,188,
92,270,287,173,189,
93,271,289,171,189,
94,20,13,18,18,
95,9,7,6,8,
96,9,11,8,10,
97,6,7,5,6,
98,5,4,6,6,
99,4,5,5,4,
100,5,6,6,6,
101,5,2,5,4,
102,4,5,5,4,
103,4,5,4,4,
104,5,3,5,5,
105,4,4,4,4,
106,5,5,5,4,
107,5,3,5,3,
108,3,3,3,3,
109,4,4,4,3,
110,5,5,5,5,
111,6,6,6,6,
112,3,4,4,3,
113,4,3,4,4,
114,4,4,5,4,
115,4,5,4,4,
116,4,3,4,4,
117,3,3,4,4,
118,3,3,3,3,
119,3,2,4,2,
120,3,3,3,3,
121,3,3,3,2,
122,3,2,3,3,
123,3,2,3,2,
124,3,4,4,4,
125,2,2,3,4,
126,3,2,3,3,
127,3,4,3,3,
128,3,2,3,4,
129,2,3,3,3,
130,3,3,3,2,
131,2,2,3,2,
132,4,4,4,3,
133,3,3,3,2,
134,3,2,3,3,
135,3,4,4,4,
136,2,3,3,3,
137,2,1,3,2,
138,2,1,3,2,
139,3,4,4,3,
140,4,3,4,4,
141,3,3,3,2,
142,2,3,3,2,
143,3,2,4,2,
144,3,2,3,3,
145,3,5,4,4,
146,4,3,3,3,
147,3,3,3,3,
148,3,4,3,3,
149,3,2,4,3,
150,3,3,4,3,
151,4,5,4,4,
152,3,2,3,3,
153,2,2,3,3,
154,3,4,3,3,
155,2,2,3,2,
156,2,2,2,2,
157,2,3,4,3,
158,2,2,3,2,
159,3,2,4,2,
160,3,4,4,3,
161,3,2,3,3,
162,3,3,3,3,
163,3,3,2,3,
164,2,2,2,2,
165,2,1,3,2,
166,2,2,3,2,
167,3,3,3,3,
168,4,4,4,4,
169,3,3,3,3,
170,3,2,3,3,
171,3,2,3,3,
172,3,4,3,2,
173,3,3,4,3,
174,3,2,2,3,
175,2,4,3,3,
176,2,3,3,2,
177,3,2,3,3,
178,2,2,2,1,
179,3,3,2,3,
180,3,3,3,3,
181,2,2,2,2,
182,2,3,3,3,
183,3,1,2,2,
184,2,3,2,2,
185,3,3,3,3,
186,2,2,3,2,
187,2,2,3,2,
188,2,3,3,2,
189,2,2,3,2,
190,2,2,2,2,
191,3,3,4,3,
192,2,2,2,2,
193,2,3,3,2,
194,2,2,3,2,
195,3,1,3,2,
196,2,1,2,2,
197,1,1,1,1,
198,2,3,3,2,
199,2,4,2,3,
