step,mic0,mic1,mic2,mic3,
0,7,5,7,7,
1,11,12,11,11,
2,9,4,9,9,
3,7,6,8,7,
4,10,11,9,10,
5,7,2,8,7,
6,7,6,7,8,
7,6,8,7,7,
8,8,3,8,8,
9,9,7,10,9,
10,7,8,7,7,
11,8,6,10,9,
12,9,10,10,9,
13,9,10,9,9,
14,8,5,9,8,
15,8,7,9,8,
16,7,8,8,7,
17,8,3,8,8,
18,8,7,8,8,
19,9,10,9,9,
20,8,4,8,7,
21,8,6,9,8,
22,9,10,9,9,
23,8,5,9,8,
24,8,6,9,8,
25,6,8,8,6,
26,8,4,9,8,
27,10,6,10,9,
28,7,10,8,8,
29,8,5,8,8,
30,8,5,8,8,
31,9,12,10,10,
32,8,5,9,8,
33,9,4,8,9,
34,8,10,9,8,
35,8,6,9,8,
36,10,8,11,10,
37,7,9,8,8,
38,9,7,10,8,
39,8,6,8,7,
40,7,9,8,7,
41,8,7,9,8,
42,9,10,9,9,
43,7,7,7,7,
44,8,5,9,8,
45,9,10,10,9,
46,249,314,186,176,
47,248,303,173,175,
48,256,305,175,182,
49,252,304,174,180,
50,254,306,172,181,
51,257,310,176,183,
52,257,311,177,182,
53,254,308,174,181,
54,258,313,177,184,
55,257,310,176,184,
56,255,308,172,181,
57,258,312,177,184,
58,258,310,176,182,
59,254,307,173,181,
60,259,313,178,186,
61,258,310,178,185,
62,253,308,172,180,
63,261,314,178,186,
64,260,314,179,186,
65,254,307,172,180,
66,259,312,178,185,
67,254,308,173,181,
68,259,313,177,185,
69,259,312,178,185,
70,253,307,172,179,
71,258,313,177,185,
72,259,312,174,183,
73,254,307,172,180,
74,258,311,176,183,
75,258,312,176,184,
76,254,308,172,180,
77,259,313,177,185,
78,258,314,176,183,
79,253,306,171,178,
80,259,314,177,185,
81,260,314,178,185,
82,253,306,172,179,
83,257,311,174,183,
84,259,310,176,183,
85,253,307,172,180,
86,258,311,176,184,
87,259,313,176,184,
88,254,306,171,179,
89,256,311,176,184,
90,259,310,176,184,
91,256,311,175,182,
92,258,313,175,183,
93,255,307,172,179,
94,257,313,175,183,
95,260,315,179,186,
96,23,21,16,18,
97,11,11,12,12,
98,8,13,8,8,
99,11,15,12,10,
100,9,11,10,9,
101,9,11,10,9,
102,11,13,12,11,
103,8,7,9,8,
104,8,7,7,7,
105,8,11,8,7,
106,8,5,8,8,
107,8,5,9,8,
108,8,10,9,9,
109,7,2,7,7,
110,6,3,7,6,
111,10,12,11,10,
112,7,2,8,7,
113,6,2,6,7,
114,10,11,10,10,
115,8,4,8,8,
116,7,3,8,8,
117,11,12,12,11,
118,7,5,8,8,
119,8,5,9,8,
120,7,8,7,8,
121,7,7,8,7,
122,8,4,9,8,
123,7,8,7,6,
124,8,6,9,8,
125,6,2,7,6,
126,7,8,8,7,
127,6,5,8,6,
128,6,2,7,7,
129,6,7,6,6,
130,7,4,7,6,
131,7,2,8,7,
132,7,8,8,6,
133,6,4,6,6,
134,8,2,8,8,
135,7,9,7,6,
136,6,6,7,6,
137,8,4,8,8,
138,6,7,7,7,
139,7,7,8,7,
140,7,3,8,7,
141,7,6,7,8,
142,6,6,7,7,
143,8,4,9,8,
144,7,7,8,9,
145,8,8,11,11,
146,10,7,11,11,
147,10,11,8,8,
148,7,8,8,7,
149,11,12,12,11,
150,8,10,9,9,
151,7,9,8,7,
152,8,4,8,8,
153,8,9,8,9,
154,6,7,7,6,
155,8,3,8,8,
156,6,8,7,6,
157,7,9,7,7,
158,6,4,7,7,
159,8,8,8,6,
160,6,7,6,6,
161,6,2,6,7,
162,6,6,6,5,
163,7,7,7,6,
164,6,2,6,6,
165,6,7,6,6,
166,7,7,6,6,
167,7,2,6,6,
168,6,6,6,6,
169,6,7,6,6,
170,6,3,7,7,
171,6,6,7,6,
172,7,8,8,7,
173,8,5,8,8,
174,5,5,6,6,
175,8,9,7,7,
176,7,4,7,6,
177,6,6,8,6,
178,8,10,9,8,
179,8,3,8,8,
180,8,6,8,8,
181,6,7,6,5,
182,7,3,7,7,
183,8,6,8,7,
184,5,6,6,6,
185,6,2,7,6,
186,6,5,6,6,
187,6,7,7,6,
188,6,3,7,6,
189,7,6,8,7,
190,7,7,7,7,
191,6,4,6,6,
192,6,4,7,6,
193,6,7,6,6,
194,7,4,7,7,
195,7,4,7,6,
196,7,9,8,8,
197,6,3,7,6,
198,6,2,6,6,
199,8,9,9,8,
