step,mic0,mic1,mic2,mic3,
0,5,7,6,7,
1,6,3,6,6,
2,6,5,7,6,
3,6,7,7,6,
4,6,3,7,6,
5,6,5,6,6,
6,6,6,6,6,
7,6,2,6,5,
8,5,4,6,6,
9,6,7,6,6,
10,6,3,6,6,
11,6,3,6,6,
12,5,7,6,6,
13,6,4,7,6,
14,5,4,6,6,
15,5,6,5,5,
16,6,3,6,6,
17,6,4,6,5,
18,5,6,5,6,
19,6,3,6,6,
20,6,4,6,6,
21,5,6,6,5,
22,6,3,6,6,
23,6,3,6,6,
24,6,7,7,6,
25,6,4,6,5,
26,6,3,6,5,
27,6,7,7,6,
28,6,5,7,6,
29,6,5,7,6,
30,5,6,5,6,
31,6,5,7,6,
32,6,3,6,6,
33,6,6,6,5,
34,5,4,6,5,
35,5,3,6,6,
36,4,6,6,5,
37,5,5,6,5,
38,6,4,7,6,
39,5,6,5,5,
40,6,3,7,6,
41,5,6,5,5,
42,5,4,6,5,
43,257,328,194,182,
44,245,302,177,177,
45,253,308,170,178,
46,251,304,170,177,
47,255,310,172,180,
48,253,305,171,179,
49,252,304,168,177,
50,255,309,172,181,
51,254,308,171,178,
52,253,305,169,178,
53,257,310,174,182,
54,255,309,171,179,
55,252,305,170,178,
56,256,310,173,180,
57,255,308,172,180,
58,252,306,170,177,
59,255,309,172,180,
60,255,308,172,179,
61,252,306,169,177,
62,256,310,173,180,
63,252,306,169,177,
64,255,309,173,180,
65,255,309,172,180,
66,252,306,169,177,
67,256,308,172,180,
68,255,308,173,180,
69,253,306,169,177,
70,256,308,172,181,
71,256,309,173,180,
72,253,306,169,178,
73,255,309,172,179,
74,256,309,172,180,
75,252,307,168,177,
76,256,310,172,180,
77,256,310,173,181,
78,254,307,170,178,
79,255,311,172,180,
80,258,312,174,182,
81,253,308,171,179,
82,255,312,173,181,
83,256,313,173,181,
84,254,310,171,179,
85,256,312,173,181,
86,255,310,172,180,
87,257,313,174,181,
88,256,313,174,182,
89,254,312,171,180,
90,256,314,174,181,
91,257,314,174,180,
92,257,313,176,182,
93,19,21,19,17,
94,12,12,7,11,
95,8,11,9,8,
96,6,8,6,5,
97,5,7,5,5,
98,7,8,6,6,
99,6,6,6,6,
100,4,4,5,4,
101,5,6,6,4,
102,5,4,5,4,
103,4,3,4,4,
104,4,5,5,4,
105,4,2,4,4,
106,3,2,4,3,
107,3,4,4,3,
108,4,1,4,4,
109,4,2,4,3,
110,4,5,4,4,
111,4,2,4,4,
112,3,3,4,4,
113,4,5,5,4,
114,4,1,4,3,
115,3,2,4,3,
116,3,4,4,4,
117,4,3,4,4,
118,5,3,5,4,
119,3,4,4,4,
120,5,4,5,4,
121,5,3,5,5,
122,3,5,4,3,
123,4,4,4,4,
124,4,2,4,4,
125,5,5,5,4,
126,4,3,4,4,
127,4,2,4,4,
128,5,5,5,5,
129,4,2,4,4,
130,4,2,4,4,
131,3,4,4,2,
132,4,3,4,4,
133,4,2,4,4,
134,4,4,3,4,
135,3,3,4,4,
136,4,2,4,4,
137,4,4,3,3,
138,4,3,4,4,
139,4,3,4,4,
140,3,4,4,3,
141,3,2,3,3,
142,3,2,4,3,
143,2,3,2,2,
144,3,3,4,3,
145,3,1,3,3,
146,2,4,2,3,
147,4,3,3,4,
148,5,2,4,4,
149,2,3,3,2,
150,3,3,3,3,
151,4,1,4,4,
152,3,4,4,3,
153,3,3,3,3,
154,4,2,4,4,
155,2,3,2,2,
156,2,3,2,3,
157,3,2,4,3,
158,2,2,2,2,
159,2,3,3,2,
160,3,1,3,2,
161,2,2,2,2,
162,2,2,3,2,
163,3,1,3,3,
164,2,2,2,2,
165,2,2,2,2,
166,2,1,3,2,
167,2,2,2,1,
168,2,2,2,2,
169,3,1,3,2,
170,2,2,2,2,
171,2,3,2,2,
172,2,1,2,2,
173,1,1,1,1,
174,2,3,2,2,
175,2,1,2,2,
176,2,2,2,1,
177,2,2,2,2,
178,3,1,3,2,
179,2,2,2,2,
180,2,2,2,2,
181,2,1,2,2,
182,2,2,2,2,
183,2,2,3,2,
184,2,1,3,2,
185,2,2,2,2,
186,2,2,2,2,
187,2,1,3,2,
188,2,2,2,2,
189,3,3,2,3,
190,2,0,3,2,
191,2,2,2,2,
192,2,2,2,2,
193,2,1,3,2,
194,2,2,3,2,
195,2,2,2,2,
196,2,1,2,2,
197,2,2,2,2,
198,2,2,2,2,
199,2,1,2,2,
