step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,1,1,2,1,
2,2,2,1,1,
3,4,4,3,4,
4,2,2,2,2,
5,2,2,2,2,
6,2,2,2,2,
7,1,2,3,2,
8,1,2,2,1,
9,1,1,1,1,
10,1,1,1,1,
11,1,1,1,0,
12,1,1,1,1,
13,1,1,1,1,
14,1,1,1,1,
15,1,1,1,1,
16,1,1,1,1,
17,1,1,1,1,
18,1,1,1,1,
19,1,1,2,1,
20,2,2,2,1,
21,2,2,3,2,
22,1,2,2,2,
23,1,1,2,1,
24,2,2,2,2,
25,2,2,1,2,
26,1,1,1,1,
27,1,1,1,1,
28,1,1,1,1,
29,1,1,1,1,
30,0,1,1,0,
31,3,3,3,3,
32,5,6,5,5,
33,9,10,9,9,
34,11,12,11,12,
35,11,12,10,11,
36,11,11,10,10,
37,8,10,9,7,
38,6,6,6,7,
39,8,8,7,7,
40,5,5,4,5,
41,4,3,3,3,
42,2,2,2,2,
43,1,1,1,1,
44,2,1,1,1,
45,1,2,1,1,
46,1,1,1,1,
47,228,187,195,279,
48,230,206,206,274,
49,235,216,213,272,
50,232,214,210,270,
51,231,217,210,268,
52,232,216,211,266,
53,231,218,210,265,
54,233,220,212,266,
55,234,222,214,266,
56,236,225,215,269,
57,239,229,218,272,
58,237,226,216,270,
59,235,224,214,268,
60,236,223,215,268,
61,238,225,214,271,
62,234,221,212,267,
63,234,220,212,267,
64,234,221,212,267,
65,240,228,219,274,
66,236,223,217,269,
67,239,224,217,271,
68,238,223,217,271,
69,237,224,215,270,
70,241,229,221,273,
71,239,229,220,273,
72,239,227,218,271,
73,236,221,214,271,
74,235,220,214,269,
75,234,220,211,268,
76,234,220,212,267,
77,234,219,212,267,
78,238,225,219,271,
79,237,222,214,271,
80,234,219,212,267,
81,234,220,212,267,
82,233,218,211,266,
83,234,219,211,267,
84,235,220,214,267,
85,238,224,218,271,
86,243,231,223,276,
87,239,227,218,273,
88,239,225,218,272,
89,240,228,219,273,
90,238,225,220,271,
91,233,221,214,268,
92,235,221,213,268,
93,248,235,224,279,
94,239,222,218,275,
95,235,222,213,268,
96,32,45,29,24,
97,16,24,18,16,
98,15,12,15,18,
99,17,17,16,18,
100,17,20,17,16,
101,21,23,21,19,
102,26,27,25,26,
103,21,19,18,20,
104,9,9,8,9,
105,12,13,9,10,
106,17,15,14,14,
107,13,14,12,11,
108,11,13,10,10,
109,7,8,7,6,
110,6,6,6,6,
111,6,8,7,7,
112,6,6,6,6,
113,3,3,3,2,
114,2,3,3,3,
115,2,2,2,2,
116,2,2,2,2,
117,7,7,7,7,
118,12,12,11,12,
119,15,16,15,14,
120,7,8,8,8,
121,4,5,4,4,
122,3,4,3,3,
123,3,3,3,3,
124,3,3,3,3,
125,2,2,3,2,
126,3,3,3,2,
127,1,2,2,1,
128,1,2,1,2,
129,5,6,6,5,
130,10,11,10,10,
131,9,10,9,10,
132,7,8,7,6,
133,3,3,3,3,
134,3,4,3,3,
135,5,5,5,5,
136,3,4,3,4,
137,4,5,5,5,
138,4,5,4,4,
139,3,4,3,4,
140,5,7,6,5,
141,6,7,6,6,
142,5,6,6,5,
143,6,7,6,7,
144,4,5,5,5,
145,3,4,3,3,
146,2,2,2,1,
147,2,2,2,2,
148,1,1,2,2,
149,5,5,4,4,
150,3,2,3,3,
151,2,2,2,2,
152,2,2,2,1,
153,1,1,1,1,
154,1,1,1,1,
155,3,2,2,2,
156,1,2,1,1,
157,2,1,1,1,
158,3,3,4,4,
159,3,4,4,4,
160,6,6,6,6,
161,9,10,9,9,
162,8,9,9,9,
163,5,5,4,5,
164,4,4,4,4,
165,6,6,6,6,
166,5,6,6,6,
167,8,8,8,7,
168,11,13,12,11,
169,9,10,10,8,
170,6,7,7,6,
171,31,31,30,30,
172,29,30,29,29,
173,18,18,16,16,
174,11,12,11,11,
175,8,9,8,7,
176,7,6,6,6,
177,4,4,3,3,
178,2,2,2,2,
179,21,22,20,20,
180,32,35,34,33,
181,17,22,19,19,
182,11,10,12,11,
183,8,9,8,8,
184,5,6,5,5,
185,6,6,5,5,
186,3,3,3,3,
187,2,3,3,3,
188,23,23,22,23,
189,29,27,30,31,
190,24,24,23,23,
191,18,21,15,16,
192,10,11,12,9,
193,6,7,7,7,
194,4,5,4,4,
195,8,8,7,7,
196,7,8,6,7,
197,3,3,3,2,
198,5,5,5,5,
199,8,8,8,8,
