step,mic0,mic1,mic2,mic3,
0,3,4,3,3,
1,2,2,2,1,
2,2,3,2,3,
3,2,3,2,2,
4,2,2,2,2,
5,2,3,2,2,
6,3,3,2,3,
7,2,2,2,2,
8,2,3,1,3,
9,2,3,3,2,
10,2,1,1,2,
11,2,2,2,2,
12,2,3,2,2,
13,2,2,2,1,
14,2,3,2,2,
15,2,3,3,3,
16,1,1,1,1,
17,1,2,1,1,
18,2,2,2,2,
19,1,2,1,1,
20,1,2,1,1,
21,2,2,2,1,
22,1,2,2,2,
23,2,2,2,2,
24,2,2,2,2,
25,1,1,1,1,
26,2,2,2,1,
27,1,2,2,1,
28,2,2,2,2,
29,1,2,2,1,
30,2,2,2,2,
31,2,2,3,3,
32,3,3,2,2,
33,4,6,5,4,
34,3,2,2,3,
35,3,3,3,3,
36,3,3,3,3,
37,4,5,4,4,
38,3,3,3,3,
39,3,3,3,3,
40,2,2,2,2,
41,2,3,3,2,
42,3,5,4,3,
43,4,5,5,4,
44,3,4,3,3,
45,115,137,169,131,
46,104,123,155,122,
47,100,118,146,119,
48,104,122,146,119,
49,107,126,146,122,
50,104,125,148,126,
51,100,120,148,123,
52,101,121,148,122,
53,101,121,149,121,
54,100,121,150,121,
55,101,122,149,121,
56,101,121,151,122,
57,102,121,151,122,
58,103,122,150,122,
59,103,123,150,123,
60,105,124,151,124,
61,105,123,149,123,
62,105,123,149,123,
63,104,122,147,122,
64,104,123,149,123,
65,104,122,148,123,
66,103,122,148,123,
67,102,121,147,122,
68,102,122,148,122,
69,101,121,149,122,
70,102,122,150,122,
71,102,122,151,122,
72,102,124,153,124,
73,104,125,154,126,
74,105,124,153,124,
75,104,125,152,125,
76,102,122,150,123,
77,103,123,151,123,
78,102,122,150,123,
79,102,122,149,123,
80,102,122,149,122,
81,102,124,150,122,
82,102,123,150,122,
83,101,122,150,121,
84,101,122,151,121,
85,102,122,150,122,
86,103,124,152,124,
87,103,124,153,124,
88,103,123,153,125,
89,104,123,154,125,
90,103,123,153,125,
91,103,122,153,125,
92,103,121,152,125,
93,102,121,152,125,
94,102,121,152,124,
95,102,121,153,124,
96,8,6,8,10,
97,9,12,9,11,
98,6,7,10,9,
99,4,4,8,6,
100,4,3,5,4,
101,5,5,3,1,
102,3,2,2,1,
103,1,1,2,1,
104,2,2,1,2,
105,1,3,2,1,
106,2,2,2,2,
107,2,3,2,2,
108,3,4,3,3,
109,3,3,3,3,
110,2,3,3,3,
111,2,3,2,2,
112,2,2,2,2,
113,2,2,2,2,
114,2,3,3,3,
115,2,2,2,2,
116,2,2,2,2,
117,2,2,2,1,
118,2,2,2,1,
119,2,2,2,2,
120,1,2,1,1,
121,1,2,2,1,
122,1,1,1,1,
123,1,1,1,1,
124,1,2,1,1,
125,1,1,2,1,
126,1,1,1,1,
127,1,2,2,1,
128,6,7,6,6,
129,5,6,6,5,
130,11,17,11,13,
131,10,11,11,10,
132,4,6,6,5,
133,3,3,3,3,
134,4,5,5,4,
135,2,3,3,3,
136,2,2,3,2,
137,1,1,1,1,
138,2,2,2,1,
139,2,2,3,2,
140,3,4,3,3,
141,2,3,3,2,
142,3,3,2,3,
143,2,2,2,2,
144,2,2,2,2,
145,2,2,2,2,
146,2,2,1,2,
147,1,1,2,1,
148,1,2,1,1,
149,3,4,3,3,
150,7,8,8,7,
151,6,7,6,6,
152,3,3,3,3,
153,2,2,2,2,
154,1,1,1,1,
155,1,2,2,2,
156,2,2,2,2,
157,1,1,1,1,
158,3,4,3,3,
159,4,5,5,4,
160,3,4,4,3,
161,3,4,4,3,
162,2,3,3,2,
163,3,2,3,3,
164,2,1,2,1,
165,1,1,1,1,
166,8,11,9,8,
167,9,11,10,8,
168,9,11,10,9,
169,6,6,5,6,
170,3,4,3,3,
171,5,5,4,4,
172,2,4,3,3,
173,4,4,5,4,
174,6,8,7,6,
175,7,8,7,7,
176,8,9,8,8,
177,6,8,7,6,
178,6,6,5,5,
179,6,8,7,7,
180,8,9,7,7,
181,5,7,6,6,
182,4,4,5,3,
183,4,4,4,4,
184,3,3,4,4,
185,3,3,4,3,
186,4,6,5,5,
187,5,7,6,5,
188,3,3,3,3,
189,2,3,3,3,
190,4,4,5,3,
191,3,4,3,3,
192,3,3,4,3,
193,2,3,3,2,
194,4,4,4,4,
195,6,7,7,6,
196,7,8,7,7,
197,7,8,8,7,
198,7,8,8,7,
199,9,10,10,10,
