step,mic0,mic1,mic2,mic3,
0,0,0,0,0,
1,0,0,0,0,
2,0,0,0,0,
3,0,0,0,0,
4,1,0,0,0,
5,0,0,0,0,
6,0,0,0,1,
7,0,0,0,0,
8,0,0,0,0,
9,1,0,0,0,
10,0,0,0,0,
11,0,0,0,0,
12,0,0,0,0,
13,0,0,0,0,
14,0,0,0,0,
15,0,1,0,0,
16,1,0,0,0,
17,0,0,0,0,
18,0,0,0,0,
19,0,0,0,0,
20,0,0,0,0,
21,0,0,0,0,
22,0,0,1,0,
23,0,0,0,0,
24,0,0,0,0,
25,0,0,1,0,
26,0,0,0,0,
27,0,1,0,0,
28,0,1,0,0,
29,0,0,0,0,
30,0,0,0,0,
31,0,0,0,1,
32,0,0,1,1,
33,0,0,0,0,
34,0,0,0,0,
35,0,0,0,0,
36,0,0,1,0,
37,0,0,0,0,
38,0,1,0,0,
39,0,0,0,0,
40,0,0,0,0,
41,0,0,0,0,
42,0,0,0,0,
43,0,0,0,0,
44,0,0,0,0,
45,0,0,1,0,
46,0,0,0,0,
47,75,91,115,90,
48,81,98,120,100,
49,86,99,115,101,
50,87,100,114,101,
51,92,106,117,103,
52,93,110,120,106,
53,89,108,118,103,
54,90,108,118,103,
55,91,109,120,104,
56,90,109,120,104,
57,91,110,121,105,
58,91,109,121,105,
59,91,109,122,105,
60,91,109,122,105,
61,91,110,122,106,
62,91,109,122,106,
63,91,110,123,106,
64,91,109,123,106,
65,91,109,122,106,
66,91,110,123,106,
67,92,110,123,107,
68,91,109,123,106,
69,91,109,122,106,
70,91,109,122,106,
71,91,109,123,106,
72,91,110,123,106,
73,92,109,123,106,
74,91,109,122,106,
75,92,109,123,106,
76,91,109,122,106,
77,91,109,123,106,
78,91,109,122,106,
79,91,109,122,106,
80,91,109,122,105,
81,91,109,122,105,
82,92,110,123,106,
83,91,109,122,105,
84,91,109,123,106,
85,90,108,122,105,
86,90,109,122,106,
87,91,109,122,105,
88,91,109,122,105,
89,90,109,122,105,
90,91,109,122,105,
91,90,109,122,105,
92,91,109,122,106,
93,90,109,123,105,
94,90,109,122,105,
95,90,109,122,105,
96,92,109,123,106,
97,25,22,13,19,
98,11,13,10,7,
99,9,14,15,10,
100,6,10,10,7,
101,3,3,5,2,
102,2,2,4,3,
103,3,4,7,5,
104,2,4,5,3,
105,1,1,3,2,
106,1,1,2,2,
107,1,2,2,2,
108,1,1,2,1,
109,1,1,2,0,
110,1,1,2,1,
111,1,1,1,1,
112,0,1,1,0,
113,0,0,1,0,
114,1,0,1,1,
115,1,1,1,0,
116,0,0,0,1,
117,1,1,0,0,
118,0,0,0,1,
119,1,1,0,0,
120,0,0,0,0,
121,0,0,0,0,
122,0,0,0,0,
123,1,0,0,0,
124,0,0,0,0,
125,0,1,0,0,
126,1,1,0,1,
127,1,1,1,1,
128,0,0,0,0,
129,0,0,0,1,
130,0,0,0,0,
131,0,0,1,0,
132,0,0,1,0,
133,0,0,0,0,
134,0,0,0,0,
135,0,0,0,0,
136,0,0,0,0,
137,0,0,0,0,
138,0,0,0,0,
139,0,0,0,0,
140,0,0,0,0,
141,0,0,0,0,
142,0,0,0,0,
143,0,0,0,0,
144,0,0,0,1,
145,0,0,0,0,
146,0,0,0,0,
147,1,0,1,0,
148,1,1,0,0,
149,1,0,0,0,
150,0,1,1,0,
151,0,0,0,0,
152,0,0,0,0,
153,0,0,0,0,
154,0,1,1,0,
155,0,0,0,1,
156,0,1,0,1,
157,0,0,1,0,
158,0,0,0,0,
159,0,0,0,0,
160,0,1,0,0,
161,0,0,0,0,
162,0,0,1,0,
163,0,0,1,0,
164,0,0,0,0,
165,1,0,1,0,
166,1,0,0,0,
167,1,1,1,1,
168,0,0,1,0,
169,0,0,0,1,
170,1,0,0,1,
171,0,0,0,1,
172,1,0,0,0,
173,0,0,1,0,
174,0,0,0,0,
175,1,1,0,0,
176,1,1,1,1,
177,0,0,1,1,
178,0,0,0,0,
179,0,0,1,0,
180,0,0,0,1,
181,0,0,0,1,
182,0,0,0,0,
183,0,0,0,1,
184,1,0,0,0,
185,0,0,0,0,
186,0,0,0,0,
187,1,1,1,1,
188,0,1,0,0,
189,0,0,0,0,
190,0,0,0,0,
191,1,0,0,0,
192,0,0,0,0,
193,1,0,0,0,
194,1,0,0,0,
195,0,0,0,1,
196,0,0,1,0,
197,0,0,1,0,
198,0,0,0,0,
199,1,1,1,0,
