step,mic0,mic1,mic2,mic3,
0,5,6,5,5,
1,3,4,4,3,
2,3,4,4,3,
3,3,4,4,4,
4,3,3,3,3,
5,2,3,2,3,
6,2,2,2,2,
7,3,3,3,3,
8,3,3,3,3,
9,4,4,4,4,
10,6,6,6,6,
11,5,5,4,6,
12,5,6,5,5,
13,4,5,5,4,
14,3,3,2,2,
15,4,4,3,3,
16,2,3,3,2,
17,3,3,3,3,
18,2,3,2,2,
19,2,2,3,2,
20,3,4,4,3,
21,4,4,4,3,
22,4,5,5,4,
23,3,5,4,3,
24,4,5,3,4,
25,3,2,2,3,
26,2,3,2,2,
27,2,2,3,3,
28,2,2,2,2,
29,2,3,2,2,
30,3,2,3,2,
31,2,2,2,2,
32,1,1,1,1,
33,2,1,2,2,
34,2,2,2,2,
35,4,3,3,4,
36,4,4,4,4,
37,6,6,6,5,
38,2,3,3,3,
39,4,4,4,4,
40,3,4,4,3,
41,3,3,2,2,
42,2,4,3,2,
43,4,5,4,3,
44,280,305,188,193,
45,266,286,178,186,
46,265,284,171,185,
47,267,284,170,185,
48,266,284,172,186,
49,270,285,169,185,
50,270,286,174,189,
51,268,284,171,188,
52,269,284,171,188,
53,268,285,170,188,
54,268,284,172,187,
55,267,283,172,187,
56,266,283,172,187,
57,267,284,171,187,
58,267,284,172,187,
59,267,284,172,187,
60,266,283,170,185,
61,269,285,172,188,
62,270,286,172,188,
63,267,284,171,186,
64,270,286,174,188,
65,270,287,172,188,
66,271,288,173,188,
67,271,287,174,190,
68,269,286,173,187,
69,270,287,171,188,
70,268,286,172,187,
71,266,283,171,185,
72,268,285,171,187,
73,269,284,170,187,
74,268,283,170,187,
75,270,288,172,190,
76,272,286,171,189,
77,270,284,171,188,
78,269,285,172,189,
79,271,287,171,190,
80,268,285,170,188,
81,269,284,171,187,
82,269,285,171,188,
83,266,282,169,185,
84,268,284,170,188,
85,268,285,171,187,
86,267,284,170,185,
87,270,287,172,188,
88,268,284,170,186,
89,266,283,169,186,
90,269,286,171,187,
91,268,285,171,187,
92,269,286,169,188,
93,270,287,172,188,
94,265,282,169,185,
95,14,13,14,13,
96,9,8,8,9,
97,6,9,7,5,
98,5,5,7,6,
99,5,7,7,6,
100,7,9,9,7,
101,4,5,5,4,
102,4,5,6,4,
103,6,6,6,5,
104,4,2,5,4,
105,3,4,3,3,
106,3,4,3,3,
107,5,4,5,5,
108,5,5,5,6,
109,3,4,3,2,
110,4,2,5,5,
111,4,5,5,4,
112,5,5,5,5,
113,4,3,4,4,
114,3,3,3,3,
115,4,4,4,3,
116,5,3,4,4,
117,4,4,5,4,
118,7,8,7,7,
119,7,7,7,6,
120,8,9,8,8,
121,9,11,10,9,
122,5,7,6,6,
123,5,6,4,4,
124,7,8,8,7,
125,6,4,6,6,
126,5,4,6,5,
127,6,7,6,6,
128,5,4,6,6,
129,6,4,6,6,
130,8,9,8,8,
131,5,4,6,5,
132,5,5,5,5,
133,7,7,6,7,
134,5,4,6,6,
135,4,5,4,4,
136,5,6,5,5,
137,5,4,6,6,
138,5,6,6,5,
139,3,5,5,4,
140,4,5,5,5,
141,6,6,7,6,
142,8,9,7,7,
143,6,5,6,5,
144,5,4,5,5,
145,4,4,4,5,
146,4,3,5,5,
147,3,4,4,3,
148,4,3,4,4,
149,3,4,4,3,
150,5,5,5,4,
151,4,6,5,5,
152,6,7,7,6,
153,7,7,8,6,
154,8,9,10,7,
155,8,8,6,7,
156,6,5,6,5,
157,6,5,6,6,
158,6,4,7,6,
159,6,7,6,5,
160,4,4,4,4,
161,3,4,3,3,
162,4,4,5,4,
163,4,3,4,4,
164,4,5,5,4,
165,5,3,5,4,
166,5,3,4,5,
167,6,7,7,7,
168,6,5,7,6,
169,5,5,6,5,
170,6,7,6,6,
171,7,5,7,7,
172,6,5,6,6,
173,5,7,6,5,
174,5,5,6,5,
175,5,4,5,6,
176,4,6,6,4,
177,7,6,7,6,
178,8,6,9,7,
179,6,7,7,7,
180,7,8,8,7,
181,7,7,8,7,
182,7,9,8,7,
183,8,10,7,7,
184,8,8,7,7,
185,6,7,7,7,
186,7,8,8,8,
187,8,8,8,7,
188,5,5,5,4,
189,8,8,8,8,
190,7,4,7,7,
191,7,8,9,7,
192,8,10,9,7,
193,7,6,7,6,
194,7,9,7,7,
195,7,9,8,7,
196,7,7,8,8,
197,7,8,7,8,
198,7,6,7,6,
199,8,5,7,7,
