step,mic0,mic1,mic2,mic3,
0,5,7,6,5,
1,6,7,6,7,
2,7,4,8,8,
3,6,6,7,6,
4,7,8,7,7,
5,7,4,8,7,
6,6,7,7,7,
7,7,7,7,7,
8,7,5,7,7,
9,6,7,6,6,
10,7,8,7,7,
11,7,4,7,6,
12,7,8,7,7,
13,7,8,7,6,
14,7,5,7,7,
15,11,10,11,10,
16,6,6,6,5,
17,7,4,8,7,
18,6,6,6,6,
19,6,7,6,5,
20,7,5,7,7,
21,7,8,7,7,
22,6,8,6,6,
23,8,4,7,8,
24,7,6,7,6,
25,7,8,7,6,
26,6,5,8,6,
27,6,5,6,6,
28,6,8,6,6,
29,7,3,8,7,
30,6,6,6,6,
31,6,7,7,7,
32,6,4,7,6,
33,6,5,6,6,
34,7,8,7,6,
35,7,4,7,6,
36,6,5,7,6,
37,7,8,7,6,
38,7,3,7,6,
39,6,4,7,6,
40,7,8,8,7,
41,7,6,7,8,
42,7,9,8,7,
43,8,7,7,8,
44,252,195,182,275,
45,254,194,179,271,
46,257,195,172,271,
47,257,194,175,273,
48,258,198,180,274,
49,254,197,180,272,
50,254,197,179,269,
51,257,197,179,273,
52,252,193,174,268,
53,254,194,174,268,
54,256,197,177,269,
55,256,197,177,268,
56,254,194,175,266,
57,254,196,176,269,
58,256,194,176,268,
59,252,194,174,265,
60,258,197,179,269,
61,253,194,175,267,
62,251,192,174,264,
63,254,196,177,268,
64,253,196,178,266,
65,251,195,176,264,
66,252,196,177,265,
67,250,195,176,264,
68,254,199,180,267,
69,252,197,178,265,
70,249,194,175,262,
71,253,200,179,266,
72,253,198,180,266,
73,249,195,175,262,
74,252,199,180,266,
75,253,199,180,266,
76,248,195,175,261,
77,253,200,180,265,
78,252,198,177,265,
79,248,196,175,261,
80,252,199,179,265,
81,252,200,179,265,
82,246,194,174,260,
83,250,200,179,267,
84,252,200,180,266,
85,248,194,175,261,
86,254,202,182,268,
87,251,201,180,268,
88,249,195,175,261,
89,251,198,179,265,
90,247,195,175,262,
91,252,200,180,268,
92,250,199,177,266,
93,250,199,176,265,
94,10,11,12,12,
95,11,12,15,13,
96,16,13,16,18,
97,10,7,11,11,
98,9,12,12,10,
99,8,10,10,9,
100,9,6,10,9,
101,9,9,10,8,
102,7,10,9,8,
103,8,3,9,8,
104,8,8,8,8,
105,9,9,9,9,
106,8,4,8,8,
107,9,8,10,9,
108,11,13,11,10,
109,9,3,10,8,
110,8,8,8,8,
111,9,10,9,8,
112,8,4,8,8,
113,9,8,9,8,
114,8,9,9,7,
115,8,4,9,8,
116,9,7,9,9,
117,7,9,8,8,
118,9,4,9,9,
119,8,5,8,7,
120,7,8,7,6,
121,8,4,8,8,
122,7,5,8,7,
123,8,9,9,7,
124,9,4,10,9,
125,9,5,9,8,
126,8,9,9,7,
127,7,3,8,8,
128,8,5,8,8,
129,8,9,8,8,
130,9,5,9,7,
131,8,4,8,7,
132,7,8,8,6,
133,7,5,8,7,
134,8,4,8,7,
135,8,5,8,7,
136,8,4,9,9,
137,8,9,9,8,
138,8,4,9,8,
139,8,4,8,8,
140,8,9,9,8,
141,9,11,9,9,
142,8,4,9,8,
143,9,11,10,9,
144,9,6,9,9,
145,8,7,8,8,
146,7,9,8,8,
147,7,5,8,8,
148,8,2,8,8,
149,9,4,10,9,
150,8,6,8,7,
151,10,6,10,9,
152,7,9,8,7,
153,10,12,10,9,
154,11,8,12,11,
155,3,4,4,4,
156,10,11,11,11,
157,11,9,12,11,
158,3,5,5,4,
159,12,14,12,12,
160,9,7,10,9,
161,5,6,5,5,
162,7,7,9,7,
163,9,6,9,9,
164,10,12,12,10,
165,8,7,9,9,
166,9,6,9,8,
167,13,16,14,13,
168,9,10,10,9,
169,10,7,10,9,
170,6,5,6,5,
171,10,12,12,11,
172,10,7,11,11,
173,6,8,7,6,
174,6,6,7,7,
175,10,7,12,10,
176,12,13,11,12,
177,8,7,8,7,
178,11,7,12,12,
179,7,9,8,8,
180,8,7,9,9,
181,10,12,12,10,
182,10,6,11,10,
183,10,11,10,11,
184,11,7,11,11,
185,10,11,11,10,
186,9,10,10,9,
187,10,3,10,10,
188,8,8,8,8,
189,9,7,9,9,
190,9,10,10,9,
191,10,5,11,10,
192,9,11,10,8,
193,11,6,13,12,
194,27,31,25,22,
195,14,14,16,13,
196,11,6,13,11,
197,9,8,10,9,
198,10,10,10,9,
199,10,6,11,9,
