step,mic0,mic1,mic2,mic3,
0,8,9,9,8,
1,7,6,8,8,
2,8,4,8,8,
3,7,8,7,6,
4,8,6,8,8,
5,9,5,9,8,
6,8,8,8,7,
7,8,7,7,7,
8,8,3,8,8,
9,8,9,7,8,
10,7,7,7,7,
11,8,4,8,8,
12,6,8,8,7,
13,7,6,7,7,
14,8,3,9,9,
15,7,7,7,6,
16,7,6,8,7,
17,8,3,8,8,
18,6,8,7,6,
19,7,8,7,7,
20,8,3,9,8,
21,8,8,8,7,
22,7,7,8,7,
23,8,4,9,9,
24,6,8,7,7,
25,7,7,7,8,
26,8,1,9,8,
27,6,7,7,7,
28,8,7,7,7,
29,8,2,9,8,
30,6,7,7,6,
31,6,7,6,6,
32,8,1,8,8,
33,7,7,7,7,
34,7,7,7,6,
35,8,2,9,8,
36,7,9,8,7,
37,8,2,9,8,
38,7,7,7,6,
39,8,9,9,8,
40,9,2,8,8,
41,7,8,7,7,
42,7,8,7,7,
43,8,1,9,9,
44,205,193,233,269,
45,199,187,230,269,
46,195,186,228,266,
47,197,189,229,270,
48,196,186,228,269,
49,188,180,221,262,
50,191,183,223,264,
51,192,186,225,264,
52,188,181,220,258,
53,187,184,221,258,
54,191,186,224,260,
55,188,182,218,257,
56,190,186,224,260,
57,193,189,226,262,
58,187,183,219,257,
59,192,187,224,262,
60,187,184,219,257,
61,190,186,221,260,
62,194,190,225,264,
63,188,181,219,257,
64,191,186,223,262,
65,190,185,220,260,
66,184,178,216,255,
67,187,181,217,258,
68,188,182,221,259,
69,189,183,221,260,
70,186,181,219,256,
71,193,188,226,263,
72,190,185,224,260,
73,190,186,222,259,
74,194,191,229,264,
75,189,181,222,259,
76,192,184,223,261,
77,193,186,222,262,
78,186,180,218,257,
79,195,191,225,266,
80,191,186,221,262,
81,190,185,223,261,
82,193,189,224,263,
83,188,185,219,258,
84,190,185,223,261,
85,193,188,224,263,
86,188,182,219,258,
87,188,184,221,259,
88,189,184,222,260,
89,187,182,218,258,
90,186,179,217,257,
91,190,184,221,260,
92,194,188,226,264,
93,186,179,218,257,
94,16,14,15,20,
95,11,11,11,13,
96,11,10,10,13,
97,12,9,12,12,
98,10,11,11,12,
99,8,9,10,10,
100,9,5,9,10,
101,7,10,7,6,
102,8,9,8,8,
103,9,4,10,10,
104,8,10,10,9,
105,8,7,8,7,
106,8,3,8,8,
107,6,7,6,6,
108,7,8,8,7,
109,8,2,8,8,
110,6,7,7,7,
111,7,7,7,6,
112,8,2,8,8,
113,6,8,6,7,
114,8,9,8,8,
115,10,3,9,9,
116,7,9,8,7,
117,7,7,7,7,
118,8,2,8,8,
119,7,8,6,6,
120,7,7,7,7,
121,8,2,9,7,
122,6,8,7,7,
123,9,9,9,8,
124,7,2,8,8,
125,8,7,8,7,
126,9,10,9,8,
127,8,3,10,9,
128,9,8,8,9,
129,8,9,8,7,
130,8,2,9,8,
131,7,6,6,7,
132,7,8,7,6,
133,8,3,8,7,
134,7,6,7,7,
135,8,9,9,8,
136,8,3,8,8,
137,8,5,8,8,
138,8,9,9,8,
139,9,2,9,9,
140,8,7,8,8,
141,7,8,7,7,
142,8,3,9,8,
143,8,6,8,7,
144,6,7,7,6,
145,8,3,8,8,
146,9,7,9,8,
147,7,8,8,7,
148,8,3,8,7,
149,8,7,9,8,
150,9,10,10,10,
151,23,30,28,23,
152,26,30,34,25,
153,27,33,32,28,
154,13,11,14,13,
155,12,13,11,11,
156,11,13,10,10,
157,9,8,11,10,
158,8,8,9,8,
159,8,9,8,8,
160,8,6,8,8,
161,7,4,7,7,
162,7,8,6,7,
163,8,5,8,8,
164,8,4,8,8,
165,7,8,7,7,
166,7,3,8,7,
167,8,5,8,8,
168,7,9,8,7,
169,7,5,8,7,
170,8,6,8,8,
171,5,6,6,5,
172,7,5,8,7,
173,7,4,8,6,
174,4,5,4,5,
175,7,7,8,7,
176,9,7,10,9,
177,6,8,6,6,
178,8,6,8,8,
179,9,4,9,9,
180,7,9,9,8,
181,8,6,9,8,
182,8,7,9,8,
183,8,9,8,8,
184,7,8,8,6,
185,9,6,9,9,
186,11,13,12,11,
187,9,9,10,9,
188,11,8,11,12,
189,12,14,14,11,
190,9,10,9,9,
191,8,6,8,8,
192,7,8,7,7,
193,6,6,6,6,
194,7,2,7,7,
195,6,7,7,6,
196,6,7,7,6,
197,8,2,8,8,
198,7,8,7,7,
199,6,8,7,7,
