step,mic0,mic1,mic2,mic3,
0,13,16,16,14,
1,15,16,14,15,
2,13,13,12,13,
3,11,13,13,12,
4,9,13,12,9,
5,10,13,10,10,
6,8,5,7,7,
7,6,7,8,7,
8,8,9,8,8,
9,7,7,7,6,
10,6,5,7,7,
11,8,9,8,7,
12,7,5,7,7,
13,7,4,8,7,
14,7,9,8,7,
15,5,4,6,5,
16,6,4,7,6,
17,7,9,7,6,
18,7,7,7,7,
19,7,4,8,7,
20,6,8,7,5,
21,7,6,7,7,
22,6,4,8,7,
23,7,7,8,6,
24,6,7,7,7,
25,7,5,8,8,
26,6,7,7,6,
27,7,9,7,6,
28,8,3,8,8,
29,6,5,6,6,
30,6,7,7,7,
31,7,2,7,7,
32,6,7,6,6,
33,6,6,7,6,
34,6,2,7,7,
35,6,6,6,6,
36,6,7,5,5,
37,7,2,7,6,
38,6,7,6,6,
39,6,6,6,5,
40,6,2,6,6,
41,6,6,6,6,
42,6,8,7,6,
43,6,2,8,7,
44,6,7,7,7,
45,6,2,7,6,
46,211,189,203,274,
47,209,184,199,269,
48,210,188,197,271,
49,208,184,195,270,
50,210,186,198,273,
51,202,179,189,262,
52,202,180,192,263,
53,203,182,192,265,
54,199,176,187,260,
55,203,180,188,260,
56,203,182,190,261,
57,198,177,186,257,
58,198,178,187,258,
59,198,179,188,259,
60,195,175,184,256,
61,198,177,187,260,
62,200,180,188,261,
63,197,175,184,258,
64,198,176,184,258,
65,198,179,187,261,
66,197,175,183,258,
67,198,176,185,260,
68,199,177,186,261,
69,198,175,183,259,
70,198,177,185,260,
71,197,174,183,257,
72,196,174,184,259,
73,197,175,185,261,
74,196,173,184,260,
75,197,176,184,260,
76,199,178,185,262,
77,197,174,182,260,
78,195,172,181,259,
79,199,176,184,263,
80,196,173,180,260,
81,196,174,182,259,
82,200,176,183,261,
83,200,174,183,260,
84,200,179,186,261,
85,200,180,187,262,
86,200,178,183,258,
87,197,175,183,260,
88,201,178,186,261,
89,198,176,184,260,
90,200,177,186,261,
91,199,176,184,259,
92,196,173,182,257,
93,198,176,186,262,
94,200,176,187,261,
95,197,174,183,259,
96,17,13,20,27,
97,16,14,15,21,
98,18,15,17,25,
99,12,9,11,17,
100,10,10,12,15,
101,9,7,9,9,
102,8,6,9,9,
103,8,8,8,10,
104,7,6,7,7,
105,7,4,8,8,
106,7,8,7,7,
107,6,6,6,6,
108,7,2,7,6,
109,6,8,7,6,
110,7,7,7,7,
111,8,3,9,8,
112,7,9,8,7,
113,5,5,6,5,
114,8,2,8,7,
115,7,8,7,7,
116,6,7,7,6,
117,8,1,8,7,
118,5,6,6,5,
119,6,8,8,7,
120,8,3,8,8,
121,6,6,6,6,
122,7,7,8,7,
123,8,2,8,8,
124,6,6,7,5,
125,7,8,7,8,
126,7,3,8,7,
127,6,7,7,6,
128,9,8,8,8,
129,9,5,10,8,
130,6,5,6,6,
131,7,7,7,7,
132,8,3,8,8,
133,8,7,8,7,
134,8,9,8,8,
135,7,3,8,7,
136,7,6,7,7,
137,9,10,9,7,
138,7,3,7,7,
139,7,6,7,7,
140,6,7,7,6,
141,7,2,8,7,
142,7,4,8,7,
143,9,9,8,8,
144,7,2,7,7,
145,7,6,7,8,
146,9,11,10,8,
147,9,4,9,8,
148,7,5,7,7,
149,9,10,9,9,
150,7,2,7,7,
151,6,3,8,6,
152,7,9,8,7,
153,8,4,8,7,
154,8,5,8,8,
155,6,7,7,6,
156,7,5,8,8,
157,9,6,9,8,
158,8,9,8,9,
159,8,7,9,8,
160,8,6,8,8,
161,7,9,7,7,
162,12,12,11,14,
163,9,9,9,9,
164,8,9,9,9,
165,9,7,9,9,
166,9,6,10,8,
167,6,8,7,7,
168,8,8,9,8,
169,8,6,9,8,
170,6,7,7,6,
171,10,11,10,10,
172,9,5,9,9,
173,8,8,8,7,
174,9,9,9,9,
175,9,7,10,8,
176,7,7,7,7,
177,6,6,7,6,
178,8,5,9,9,
179,9,11,10,10,
180,8,7,8,8,
181,7,8,9,8,
182,8,10,9,9,
183,8,9,9,8,
184,7,3,8,7,
185,8,3,8,8,
186,7,8,9,8,
187,7,4,9,7,
188,7,8,7,6,
189,7,8,7,7,
190,8,2,9,7,
191,6,6,6,6,
192,7,8,8,7,
193,9,4,9,9,
194,10,11,10,10,
195,8,9,9,8,
196,9,5,8,8,
197,9,10,9,9,
198,7,8,8,8,
199,9,5,9,9,
