step,mic0,mic1,mic2,mic3,
0,5,7,6,5,
1,5,4,6,5,
2,6,7,6,6,
3,6,7,6,5,
4,6,5,7,7,
5,5,4,5,5,
6,3,5,5,4,
7,6,3,6,5,
8,4,4,5,4,
9,3,4,4,3,
10,5,2,6,5,
11,4,4,4,4,
12,4,3,4,4,
13,5,4,6,5,
14,4,5,4,4,
15,4,4,5,4,
16,5,3,6,5,
17,6,4,6,5,
18,7,9,9,7,
19,6,4,6,5,
20,6,7,7,7,
21,8,8,8,8,
22,5,6,6,5,
23,6,5,6,6,
24,4,5,6,5,
25,7,8,7,7,
26,6,7,7,6,
27,6,7,7,6,
28,5,3,7,6,
29,6,6,7,6,
30,6,8,7,6,
31,5,4,5,5,
32,8,10,9,8,
33,8,10,9,7,
34,14,16,15,13,
35,12,15,10,10,
36,7,7,6,6,
37,9,11,10,9,
38,9,9,9,8,
39,6,7,7,6,
40,6,5,6,6,
41,5,6,6,5,
42,7,6,7,7,
43,301,278,184,209,
44,299,284,194,216,
45,318,295,201,233,
46,314,291,188,230,
47,303,291,190,221,
48,300,283,186,217,
49,307,285,188,223,
50,301,287,190,217,
51,307,284,180,216,
52,303,282,179,218,
53,299,281,181,217,
54,289,271,173,209,
55,299,280,176,214,
56,293,275,173,209,
57,297,280,177,212,
58,296,279,179,213,
59,290,271,173,204,
60,291,272,172,205,
61,291,274,173,208,
62,290,269,169,203,
63,290,270,169,204,
64,294,278,177,208,
65,301,282,179,215,
66,296,274,174,209,
67,292,273,175,209,
68,295,274,174,210,
69,294,272,173,208,
70,298,275,176,211,
71,291,274,176,208,
72,295,276,174,211,
73,295,270,174,208,
74,295,276,176,212,
75,299,283,178,216,
76,297,280,181,215,
77,292,274,175,208,
78,293,276,175,210,
79,298,281,179,214,
80,293,274,176,208,
81,296,273,177,210,
82,296,282,182,211,
83,294,275,173,209,
84,296,273,178,212,
85,294,272,174,208,
86,291,269,172,206,
87,292,271,173,206,
88,292,272,175,207,
89,288,267,171,204,
90,292,270,175,205,
91,292,273,176,208,
92,289,268,170,204,
93,293,272,175,208,
94,25,20,18,18,
95,17,15,16,17,
96,11,14,15,13,
97,12,13,11,10,
98,9,8,10,8,
99,7,10,11,8,
100,12,15,17,13,
101,8,6,9,7,
102,8,7,7,6,
103,8,10,8,8,
104,6,4,5,6,
105,5,5,5,5,
106,5,7,5,5,
107,7,5,8,7,
108,7,7,8,7,
109,8,9,8,7,
110,7,6,7,7,
111,6,7,6,6,
112,5,6,5,6,
113,7,5,8,7,
114,7,7,7,6,
115,7,8,8,7,
116,8,9,8,7,
117,7,7,7,6,
118,10,12,11,10,
119,7,7,9,8,
120,9,7,7,7,
121,9,10,9,9,
122,7,7,9,7,
123,8,8,8,7,
124,7,8,8,7,
125,7,6,7,7,
126,8,9,8,8,
127,10,11,10,9,
128,5,4,6,5,
129,8,6,10,9,
130,10,11,10,10,
131,10,10,9,8,
132,8,6,7,8,
133,7,9,8,7,
134,6,6,7,6,
135,6,3,6,6,
136,6,7,6,5,
137,8,6,8,8,
138,7,4,7,7,
139,7,4,6,7,
140,7,6,7,7,
141,7,5,7,7,
142,8,7,10,8,
143,12,14,15,13,
144,8,8,9,8,
145,10,12,9,8,
146,8,8,7,7,
147,7,7,7,7,
148,8,6,8,8,
149,7,7,8,8,
150,8,9,9,8,
151,8,4,9,8,
152,9,11,10,9,
153,8,6,8,8,
154,8,5,8,9,
155,9,11,10,9,
156,8,9,9,9,
157,6,7,7,5,
158,4,5,4,4,
159,7,6,7,6,
160,8,5,9,7,
161,6,7,8,7,
162,5,5,5,5,
163,8,3,8,8,
164,7,8,7,7,
165,5,4,5,4,
166,7,3,8,8,
167,8,8,8,7,
168,8,9,7,7,
169,9,6,8,8,
170,4,3,5,4,
171,10,12,11,11,
172,8,5,9,8,
173,6,7,7,7,
174,10,13,9,9,
175,9,5,8,9,
176,10,12,12,9,
177,10,10,11,8,
178,10,7,10,8,
179,13,15,15,12,
180,7,8,8,8,
181,12,12,13,13,
182,11,13,12,12,
183,13,14,13,13,
184,10,6,10,9,
185,11,13,11,10,
186,10,11,9,9,
187,9,5,10,10,
188,9,11,9,8,
189,10,11,10,9,
190,9,4,9,9,
191,7,7,7,6,
192,7,8,7,7,
193,8,3,8,8,
194,7,5,7,6,
195,8,10,8,7,
196,8,4,8,8,
197,7,9,8,7,
198,19,21,19,18,
199,9,4,9,9,
