step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,0,1,1,1,
2,1,1,1,1,
3,1,1,1,0,
4,1,1,0,1,
5,0,1,0,1,
6,0,1,1,1,
7,0,1,1,0,
8,0,0,1,1,
9,0,1,0,0,
10,1,0,0,0,
11,1,1,1,1,
12,0,0,0,0,
13,1,1,1,1,
14,1,1,1,1,
15,1,1,1,1,
16,1,1,1,0,
17,1,1,0,1,
18,1,1,1,1,
19,1,1,1,1,
20,1,1,1,1,
21,1,1,1,1,
22,1,1,1,1,
23,1,1,1,1,
24,0,1,1,1,
25,1,1,1,1,
26,0,1,1,1,
27,0,1,0,0,
28,0,0,1,0,
29,1,1,1,1,
30,0,0,1,0,
31,1,1,0,0,
32,0,0,1,0,
33,1,0,1,1,
34,0,0,1,1,
35,0,0,1,0,
36,0,0,1,0,
37,1,1,1,0,
38,1,1,1,1,
39,0,0,0,0,
40,0,0,0,0,
41,0,0,1,0,
42,0,1,1,0,
43,17,26,48,22,
44,72,90,100,81,
45,74,90,100,83,
46,73,89,95,82,
47,75,92,98,82,
48,76,95,101,84,
49,75,96,101,84,
50,72,93,100,80,
51,71,93,102,81,
52,71,93,102,81,
53,71,94,102,81,
54,71,94,102,81,
55,72,94,103,82,
56,72,95,103,81,
57,72,95,103,83,
58,72,93,103,81,
59,71,94,102,81,
60,71,93,102,81,
61,71,93,102,81,
62,71,94,103,81,
63,71,94,103,81,
64,71,93,103,81,
65,71,93,103,81,
66,70,93,102,81,
67,70,92,102,81,
68,70,92,102,81,
69,70,92,103,81,
70,70,92,102,81,
71,70,92,102,81,
72,70,92,103,80,
73,70,92,102,81,
74,70,92,102,80,
75,70,92,102,80,
76,69,92,102,80,
77,69,91,102,80,
78,69,92,101,80,
79,69,92,102,80,
80,69,91,101,80,
81,68,92,102,80,
82,68,91,101,80,
83,69,91,102,80,
84,69,92,102,80,
85,69,92,102,80,
86,69,92,102,80,
87,69,91,102,80,
88,70,92,103,81,
89,70,92,102,81,
90,69,92,102,81,
91,70,92,102,81,
92,70,92,102,81,
93,70,92,103,81,
94,9,10,9,9,
95,5,7,9,2,
96,5,6,9,3,
97,4,4,8,3,
98,6,3,5,3,
99,3,2,5,1,
100,1,3,5,3,
101,1,3,5,3,
102,1,3,4,2,
103,0,1,2,1,
104,1,1,2,1,
105,1,1,1,1,
106,1,1,0,1,
107,1,1,1,1,
108,1,1,1,1,
109,0,1,1,1,
110,0,0,1,0,
111,0,0,0,1,
112,1,1,1,0,
113,0,0,1,0,
114,0,0,0,1,
115,1,1,1,1,
116,1,1,1,1,
117,0,0,1,1,
118,0,0,0,0,
119,0,0,0,0,
120,1,1,0,0,
121,0,1,0,0,
122,1,1,1,0,
123,0,0,0,0,
124,0,0,0,0,
125,0,0,0,0,
126,0,0,1,0,
127,1,0,0,1,
128,0,0,0,0,
129,0,0,1,0,
130,1,0,0,0,
131,0,0,0,0,
132,0,0,0,1,
133,0,0,0,0,
134,0,1,1,0,
135,0,0,0,0,
136,0,0,0,0,
137,1,0,0,0,
138,0,0,0,0,
139,0,0,0,0,
140,0,0,0,0,
141,0,0,0,1,
142,0,0,0,0,
143,0,0,0,0,
144,0,1,1,0,
145,0,0,0,0,
146,1,1,0,1,
147,1,2,1,1,
148,1,2,1,1,
149,1,2,1,1,
150,1,1,1,2,
151,2,2,2,2,
152,2,2,2,1,
153,2,2,2,2,
154,2,3,3,2,
155,2,1,2,2,
156,2,1,1,1,
157,1,1,1,2,
158,1,1,1,1,
159,1,1,1,1,
160,2,1,1,1,
161,1,1,1,1,
162,1,1,1,1,
163,1,1,1,1,
164,1,1,1,1,
165,0,1,0,1,
166,1,1,1,0,
167,1,1,1,1,
168,0,0,0,0,
169,0,0,1,0,
170,0,1,1,1,
171,1,1,1,0,
172,1,1,1,0,
173,0,0,0,0,
174,0,0,0,0,
175,1,1,1,1,
176,0,0,0,0,
177,0,1,0,1,
178,1,0,1,0,
179,0,0,0,0,
180,1,1,1,1,
181,1,1,1,0,
182,1,0,0,0,
183,0,0,1,0,
184,0,0,0,0,
185,1,0,0,0,
186,0,1,1,1,
187,0,0,0,0,
188,1,1,1,0,
189,1,1,1,1,
190,0,0,0,0,
191,0,0,1,0,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,1,0,
195,0,0,1,1,
196,0,0,1,0,
197,0,1,1,1,
198,0,0,1,0,
199,1,0,1,1,
