step,mic0,mic1,mic2,mic3,
0,6,3,7,7,
1,2,2,3,2,
2,1,2,2,2,
3,1,1,1,1,
4,1,2,2,1,
5,2,1,2,2,
6,2,1,2,2,
7,1,2,1,1,
8,2,2,1,1,
9,2,1,2,1,
10,2,3,2,2,
11,1,1,1,1,
12,1,1,1,1,
13,1,1,1,1,
14,2,2,2,2,
15,2,1,2,2,
16,1,1,0,1,
17,1,1,2,2,
18,2,2,2,2,
19,1,0,1,2,
20,1,1,1,1,
21,2,1,2,2,
22,2,3,2,3,
23,2,3,2,2,
24,2,2,2,2,
25,2,2,2,2,
26,2,1,2,2,
27,2,3,3,2,
28,2,2,2,2,
29,2,1,2,2,
30,1,2,1,2,
31,2,3,3,2,
32,2,1,3,2,
33,1,1,2,2,
34,2,2,2,2,
35,4,2,4,4,
36,2,2,2,2,
37,2,2,2,1,
38,3,2,3,4,
39,3,2,3,3,
40,2,2,2,2,
41,3,1,4,3,
42,3,3,3,3,
43,3,4,3,2,
44,2,1,3,2,
45,2,3,3,2,
46,2,0,2,3,
47,2,3,3,3,
48,2,3,3,2,
49,3,1,4,3,
50,3,2,3,3,
51,3,4,4,3,
52,2,1,2,2,
53,3,2,3,3,
54,2,3,3,2,
55,2,0,3,3,
56,3,3,3,3,
57,2,3,2,2,
58,2,1,2,2,
59,2,2,3,3,
60,3,4,3,3,
61,2,1,3,2,
62,3,2,3,2,
63,2,2,2,2,
64,3,1,3,3,
65,2,3,3,3,
66,2,3,2,2,
67,3,1,3,2,
68,3,3,3,3,
69,3,1,3,3,
70,4,4,4,4,
71,2,2,2,1,
72,2,1,2,2,
73,3,4,4,3,
74,2,3,2,2,
75,3,2,3,3,
76,2,1,2,2,
77,3,4,4,3,
78,3,2,3,2,
79,3,1,3,2,
80,2,2,3,2,
81,3,1,3,3,
82,3,3,3,3,
83,3,3,2,3,
84,270,253,170,189,
85,267,251,168,187,
86,276,252,161,183,
87,278,254,164,184,
88,281,256,156,184,
89,280,258,160,186,
90,280,257,160,185,
91,275,251,155,181,
92,276,251,154,180,
93,278,253,154,179,
94,278,253,154,180,
95,279,252,152,179,
96,281,255,153,181,
97,283,257,154,183,
98,283,257,153,183,
99,284,259,153,185,
100,285,260,154,185,
101,284,259,153,186,
102,285,259,153,186,
103,289,264,158,190,
104,286,262,155,189,
105,288,263,156,190,
106,292,267,160,194,
107,288,263,157,190,
108,289,264,158,192,
109,289,265,159,194,
110,290,266,160,194,
111,290,265,160,194,
112,292,267,162,197,
113,290,266,161,196,
114,290,266,161,196,
115,293,271,166,200,
116,290,267,162,197,
117,291,269,163,198,
118,291,268,162,198,
119,292,268,163,197,
120,293,269,163,199,
121,292,268,163,198,
122,291,268,164,198,
123,294,272,166,200,
124,292,268,163,199,
125,293,269,164,199,
126,293,270,165,200,
127,292,270,164,199,
128,291,269,164,199,
129,292,271,166,199,
130,292,269,165,199,
131,292,270,166,199,
132,291,270,166,200,
133,293,271,167,201,
134,290,268,165,199,
135,20,18,18,20,
136,8,14,18,13,
137,5,6,14,10,
138,6,7,7,6,
139,4,6,9,8,
140,5,6,9,8,
141,4,3,7,6,
142,5,6,8,5,
143,5,2,6,5,
144,6,2,6,6,
145,5,5,5,4,
146,5,6,5,5,
147,4,4,3,3,
148,2,2,2,2,
149,4,4,5,4,
150,4,2,5,4,
151,5,6,6,4,
152,5,5,5,5,
153,4,2,5,4,
154,4,5,4,4,
155,4,1,4,4,
156,5,2,6,5,
157,5,6,5,5,
158,4,4,5,5,
159,6,1,6,5,
160,4,6,6,4,
161,5,5,5,4,
162,6,2,6,6,
163,4,4,4,4,
164,4,6,4,4,
165,6,3,6,6,
166,4,4,5,4,
167,5,6,5,4,
168,6,1,6,6,
169,4,4,5,4,
170,6,6,5,5,
171,5,1,6,5,
172,4,5,5,4,
173,6,6,6,6,
174,5,1,6,5,
175,5,4,6,5,
176,4,6,6,5,
177,5,1,6,5,
178,6,5,6,5,
179,5,6,5,5,
180,6,3,6,6,
181,6,6,5,6,
182,4,5,5,4,
183,7,3,7,6,
184,6,4,6,6,
185,4,5,5,5,
186,7,3,6,6,
187,6,6,6,6,
188,6,6,7,5,
189,6,4,7,6,
190,6,5,6,6,
191,6,8,7,6,
192,6,2,6,6,
193,5,3,6,5,
194,7,8,8,7,
195,6,2,7,6,
196,6,4,6,6,
197,7,8,7,7,
198,6,2,6,6,
199,5,3,6,5,
