step,mic0,mic1,mic2,mic3,
0,7,7,7,7,
1,7,7,7,6,
2,7,2,8,7,
3,6,7,7,6,
4,6,7,6,6,
5,8,3,8,7,
6,7,6,7,7,
7,6,7,6,5,
8,7,2,8,7,
9,7,5,7,7,
10,7,9,7,7,
11,7,4,8,8,
12,7,5,8,7,
13,6,7,7,6,
14,7,3,8,8,
15,7,6,8,7,
16,7,8,7,7,
17,7,3,8,7,
18,7,5,7,7,
19,7,8,8,7,
20,7,4,8,8,
21,8,6,7,8,
22,8,9,8,8,
23,8,3,8,8,
24,8,5,8,7,
25,6,8,7,6,
26,7,5,8,7,
27,8,5,8,8,
28,7,5,8,7,
29,9,6,8,8,
30,7,8,8,8,
31,7,6,8,7,
32,9,7,9,8,
33,8,10,8,8,
34,8,5,8,8,
35,7,4,8,7,
36,7,8,7,6,
37,7,5,8,7,
38,8,4,8,7,
39,6,8,8,6,
40,7,6,8,7,
41,7,2,7,7,
42,6,7,7,6,
43,7,6,8,7,
44,7,5,9,9,
45,8,10,9,8,
46,287,268,181,204,
47,286,265,171,200,
48,291,274,174,209,
49,285,267,176,205,
50,286,269,171,205,
51,288,268,173,205,
52,287,266,174,204,
53,290,273,178,207,
54,288,266,174,205,
55,287,266,171,203,
56,291,273,175,208,
57,289,268,172,204,
58,286,266,169,202,
59,291,272,175,207,
60,289,270,174,206,
61,285,267,170,203,
62,289,270,173,206,
63,290,272,175,207,
64,288,267,170,204,
65,293,273,176,209,
66,292,272,175,207,
67,287,267,169,203,
68,291,272,173,207,
69,291,272,174,208,
70,289,268,171,204,
71,291,272,174,207,
72,287,268,170,204,
73,291,272,173,207,
74,291,271,174,207,
75,288,266,169,202,
76,291,270,173,206,
77,292,271,174,206,
78,286,266,168,202,
79,292,271,173,206,
80,292,271,173,207,
81,288,267,169,204,
82,290,271,173,208,
83,291,272,174,206,
84,287,267,168,203,
85,290,271,172,206,
86,291,270,172,204,
87,288,269,170,204,
88,289,272,172,208,
89,292,272,175,207,
90,290,269,172,203,
91,288,270,174,205,
92,293,271,176,206,
93,289,269,172,205,
94,293,273,174,207,
95,292,274,175,208,
96,19,15,17,17,
97,9,7,10,9,
98,10,12,12,10,
99,10,9,9,9,
100,9,7,10,10,
101,10,12,11,11,
102,8,9,12,10,
103,8,8,10,9,
104,8,9,9,9,
105,7,8,8,8,
106,9,8,9,8,
107,7,9,8,7,
108,6,5,6,6,
109,7,5,7,7,
110,7,9,8,7,
111,6,5,7,7,
112,8,5,8,8,
113,8,9,8,8,
114,7,7,8,7,
115,7,5,9,7,
116,7,9,9,7,
117,6,4,6,6,
118,8,3,7,7,
119,6,8,7,7,
120,6,5,7,6,
121,7,5,8,7,
122,7,8,7,7,
123,7,8,8,6,
124,6,3,6,5,
125,6,7,6,6,
126,6,6,7,6,
127,7,2,7,6,
128,6,7,6,5,
129,5,5,5,5,
130,6,2,7,6,
131,5,6,5,5,
132,5,6,6,5,
133,7,4,7,7,
134,5,6,5,5,
135,5,4,5,5,
136,6,2,7,6,
137,6,7,6,7,
138,5,6,6,5,
139,6,2,7,6,
140,5,5,4,4,
141,6,7,6,6,
142,7,3,8,7,
143,5,6,6,6,
144,5,6,6,5,
145,6,2,7,6,
146,6,7,6,6,
147,6,6,6,6,
148,6,2,7,7,
149,4,5,5,5,
150,7,9,9,8,
151,8,4,8,8,
152,6,7,7,6,
153,5,6,6,5,
154,7,3,7,6,
155,7,8,8,7,
156,7,3,9,7,
157,6,4,6,6,
158,6,7,8,7,
159,6,2,7,6,
160,6,6,6,6,
161,7,8,8,6,
162,6,4,7,6,
163,5,4,6,6,
164,7,8,7,7,
165,7,3,7,7,
166,6,4,6,5,
167,6,6,6,6,
168,6,4,7,6,
169,6,6,7,6,
170,8,11,10,8,
171,6,5,7,6,
172,6,5,6,5,
173,7,9,10,7,
174,7,8,8,7,
175,7,5,7,7,
176,9,10,8,8,
177,6,6,7,7,
178,7,7,8,7,
179,5,5,5,5,
180,6,5,6,6,
181,6,5,7,6,
182,7,8,6,6,
183,6,4,6,6,
184,7,5,8,7,
185,6,4,7,6,
186,5,6,6,5,
187,5,2,6,6,
188,6,5,7,7,
189,6,4,7,7,
190,6,5,6,5,
191,5,3,6,5,
192,6,7,7,6,
193,6,2,6,6,
194,4,1,5,4,
195,3,4,4,4,
196,5,4,5,5,
197,5,6,5,5,
198,4,4,4,4,
199,5,5,5,5,
