step,mic0,mic1,mic2,mic3,
0,4,5,4,4,
1,4,4,3,3,
2,4,5,4,4,
3,4,5,3,4,
4,4,3,4,4,
5,4,1,5,4,
6,3,5,4,4,
7,4,3,4,4,
8,4,2,4,4,
9,3,4,3,3,
10,3,2,3,4,
11,4,2,4,4,
12,4,5,4,3,
13,3,2,4,3,
14,3,1,3,2,
15,2,3,2,2,
16,3,3,3,3,
17,3,1,3,3,
18,2,2,2,2,
19,3,3,3,2,
20,3,1,3,3,
21,2,2,2,2,
22,3,4,4,3,
23,3,1,3,4,
24,2,3,2,2,
25,3,4,4,4,
26,4,1,4,4,
27,4,4,5,4,
28,4,4,4,4,
29,3,3,3,3,
30,4,5,4,4,
31,4,1,4,4,
32,2,2,3,3,
33,3,4,3,3,
34,3,2,4,4,
35,2,3,2,3,
36,4,4,4,5,
37,3,1,3,3,
38,3,3,3,2,
39,3,4,3,3,
40,3,1,4,3,
41,2,3,3,2,
42,2,2,2,2,
43,221,319,188,164,
44,223,313,176,160,
45,227,311,173,165,
46,227,310,174,164,
47,228,314,175,166,
48,228,315,174,166,
49,228,316,174,165,
50,231,322,177,167,
51,231,324,176,166,
52,232,324,177,168,
53,234,327,180,171,
54,233,326,181,170,
55,230,323,179,168,
56,232,325,182,171,
57,232,326,183,171,
58,230,322,182,170,
59,232,325,185,172,
60,229,321,183,169,
61,228,321,182,169,
62,229,321,184,170,
63,229,322,183,169,
64,227,319,180,167,
65,228,320,180,167,
66,226,318,180,166,
67,226,316,178,165,
68,227,319,180,167,
69,226,316,177,166,
70,225,315,177,164,
71,227,318,179,167,
72,227,318,176,167,
73,226,316,177,165,
74,228,317,178,167,
75,226,317,177,166,
76,226,315,177,165,
77,226,317,178,167,
78,227,316,177,167,
79,225,315,175,164,
80,227,316,177,166,
81,226,316,177,166,
82,226,317,178,167,
83,228,320,180,168,
84,227,319,179,167,
85,228,319,181,168,
86,228,320,181,168,
87,228,319,180,168,
88,230,322,182,170,
89,230,323,182,171,
90,228,322,180,169,
91,229,322,182,171,
92,230,322,182,170,
93,19,23,7,12,
94,9,10,13,12,
95,5,10,7,7,
96,6,12,5,5,
97,5,9,3,3,
98,5,7,4,3,
99,4,4,3,3,
100,1,2,3,2,
101,4,6,5,3,
102,2,2,2,3,
103,2,2,2,2,
104,2,3,2,2,
105,3,3,4,3,
106,3,3,3,4,
107,2,1,3,3,
108,2,2,2,2,
109,3,3,4,3,
110,7,6,6,7,
111,6,7,7,6,
112,4,5,4,5,
113,2,2,3,2,
114,2,3,3,3,
115,5,6,6,5,
116,5,6,6,5,
117,7,8,8,8,
118,5,7,6,5,
119,4,3,4,4,
120,3,3,3,2,
121,2,2,2,2,
122,3,3,3,2,
123,5,6,6,5,
124,3,2,3,3,
125,5,6,5,5,
126,2,2,3,3,
127,4,5,5,4,
128,4,6,5,5,
129,2,3,3,2,
130,4,3,4,4,
131,5,6,5,4,
132,2,2,2,2,
133,2,2,4,3,
134,2,4,3,2,
135,2,3,3,2,
136,3,1,3,3,
137,2,2,2,2,
138,2,1,3,2,
139,3,1,3,3,
140,3,3,3,2,
141,3,3,3,3,
142,2,2,3,2,
143,2,3,2,2,
144,3,3,4,3,
145,2,1,2,2,
146,2,3,3,3,
147,3,3,3,3,
148,2,1,3,3,
149,2,4,3,2,
150,2,2,2,2,
151,3,2,3,2,
152,4,5,3,4,
153,3,3,3,3,
154,3,3,4,4,
155,2,2,3,2,
156,3,4,3,3,
157,3,3,3,3,
158,3,5,4,3,
159,3,3,3,3,
160,4,5,5,4,
161,4,5,5,4,
162,4,4,4,4,
163,3,3,4,3,
164,5,5,5,4,
165,5,5,6,5,
166,5,4,5,4,
167,4,5,5,4,
168,5,5,4,5,
169,3,3,4,3,
170,3,4,4,3,
171,3,4,4,3,
172,3,3,3,3,
173,3,3,2,2,
174,4,4,4,4,
175,3,2,3,4,
176,2,3,3,2,
177,3,2,3,3,
178,4,2,4,4,
179,3,3,4,3,
180,3,4,3,3,
181,4,3,4,5,
182,4,6,5,5,
183,5,6,9,5,
184,5,4,5,5,
185,4,5,4,4,
186,2,3,3,2,
187,5,2,5,5,
188,3,4,3,4,
189,3,3,3,3,
190,3,2,4,3,
191,3,3,3,3,
192,3,3,3,3,
193,3,1,4,4,
194,4,4,4,4,
195,4,4,5,3,
196,3,2,4,3,
197,3,4,3,3,
198,3,4,4,3,
199,4,1,4,3,
