step,mic0,mic1,mic2,mic3,
0,9,10,8,9,
1,7,5,6,6,
2,10,6,11,10,
3,9,10,10,9,
4,5,7,5,6,
5,10,7,10,10,
6,8,9,9,9,
7,10,12,11,10,
8,11,10,12,11,
9,9,11,11,9,
10,11,13,12,12,
11,11,6,11,11,
12,7,8,7,7,
13,8,8,9,8,
14,8,3,8,8,
15,5,6,6,5,
16,9,12,11,9,
17,9,5,10,8,
18,9,11,11,10,
19,7,8,7,6,
20,7,7,8,7,
21,10,11,11,10,
22,11,12,12,11,
23,9,3,9,8,
24,8,8,8,7,
25,8,9,8,7,
26,10,6,10,10,
27,8,9,8,8,
28,6,7,7,7,
29,8,4,9,8,
30,7,9,8,7,
31,7,9,8,7,
32,9,4,9,9,
33,8,9,8,7,
34,8,9,8,7,
35,8,4,9,8,
36,6,6,7,6,
37,10,12,11,10,
38,10,6,10,10,
39,7,8,8,6,
40,9,11,11,10,
41,8,3,9,8,
42,7,4,7,6,
43,10,11,10,9,
44,219,312,188,164,
45,223,318,187,168,
46,232,321,183,172,
47,230,321,179,169,
48,235,326,186,174,
49,227,316,177,166,
50,231,320,182,171,
51,234,325,184,172,
52,232,325,181,171,
53,235,328,184,174,
54,241,333,188,179,
55,233,323,181,172,
56,233,324,182,172,
57,237,331,187,176,
58,232,324,181,171,
59,234,326,183,173,
60,237,327,185,176,
61,234,325,183,173,
62,234,326,184,173,
63,237,327,184,176,
64,237,328,185,176,
65,235,326,183,174,
66,233,328,184,173,
67,234,327,183,173,
68,234,325,183,173,
69,233,323,180,171,
70,237,328,185,175,
71,238,329,187,177,
72,233,324,182,173,
73,232,322,181,171,
74,238,331,187,177,
75,232,324,180,170,
76,231,322,179,170,
77,235,327,185,175,
78,231,325,180,170,
79,232,325,181,171,
80,239,332,189,178,
81,235,326,183,174,
82,233,324,182,172,
83,236,328,186,176,
84,232,326,181,172,
85,231,323,179,170,
86,235,326,185,176,
87,231,322,180,171,
88,232,324,181,170,
89,231,324,179,169,
90,232,324,181,171,
91,239,332,188,178,
92,233,325,182,172,
93,233,324,182,171,
94,23,25,13,14,
95,22,21,15,20,
96,12,16,11,10,
97,13,17,12,11,
98,11,16,12,11,
99,8,10,8,8,
100,11,9,11,11,
101,6,6,6,6,
102,8,7,9,7,
103,9,4,10,9,
104,7,7,7,7,
105,9,9,8,8,
106,11,8,11,11,
107,5,6,5,5,
108,10,11,9,10,
109,10,6,11,10,
110,6,7,7,6,
111,8,10,10,8,
112,11,5,12,11,
113,11,12,12,11,
114,8,9,8,8,
115,10,4,10,10,
116,11,12,11,10,
117,8,10,10,9,
118,11,6,11,10,
119,9,10,9,9,
120,10,11,11,10,
121,10,7,11,11,
122,8,8,9,8,
123,8,10,9,9,
124,9,4,10,9,
125,8,7,8,7,
126,7,7,7,7,
127,9,3,9,9,
128,6,3,6,6,
129,9,11,10,9,
130,11,7,11,11,
131,10,12,11,10,
132,9,11,10,9,
133,9,5,9,8,
134,8,7,8,8,
135,7,9,8,8,
136,9,4,10,9,
137,6,3,7,6,
138,8,9,9,7,
139,10,6,10,10,
140,8,4,8,7,
141,11,13,12,10,
142,10,8,11,9,
143,10,11,10,10,
144,11,12,11,10,
145,10,6,11,10,
146,8,8,8,8,
147,4,5,4,4,
148,8,4,9,8,
149,9,7,10,10,
150,7,8,7,7,
151,9,6,10,9,
152,9,6,9,9,
153,6,7,7,6,
154,9,7,9,9,
155,9,6,10,9,
156,7,8,7,7,
157,8,5,8,8,
158,10,7,10,9,
159,8,8,8,7,
160,7,3,7,7,
161,8,5,8,8,
162,5,6,6,5,
163,7,3,7,6,
164,8,5,8,8,
165,9,10,8,8,
166,8,3,9,7,
167,9,6,9,8,
168,7,8,8,7,
169,7,5,8,7,
170,8,5,8,8,
171,8,9,9,8,
172,8,5,9,7,
173,8,4,8,8,
174,7,8,8,8,
175,9,8,9,9,
176,8,3,9,8,
177,7,8,8,7,
178,8,6,8,8,
179,8,3,8,8,
180,5,6,6,4,
181,7,6,8,7,
182,9,3,9,9,
183,8,9,8,8,
184,8,8,8,8,
185,9,4,9,9,
186,4,6,5,6,
187,7,6,7,6,
188,9,3,9,8,
189,8,9,8,7,
190,9,10,10,10,
191,9,6,10,9,
192,13,14,12,12,
193,10,11,10,10,
194,8,3,8,8,
195,7,9,8,8,
196,5,5,6,6,
197,8,3,8,8,
198,7,7,7,7,
199,5,4,5,4,
