step,mic0,mic1,mic2,mic3,
0,6,7,7,6,
1,6,2,7,6,
2,6,8,8,6,
3,7,8,8,7,
4,7,2,7,7,
5,6,6,6,5,
6,7,7,7,6,
7,7,2,8,7,
8,7,8,8,6,
9,6,6,6,6,
10,8,4,8,8,
11,7,7,7,7,
12,7,8,7,6,
13,7,3,8,7,
14,6,7,7,6,
15,6,7,6,6,
16,7,2,8,8,
17,7,7,7,6,
18,5,6,6,5,
19,7,2,8,7,
20,6,6,7,6,
21,6,7,6,6,
22,7,2,8,8,
23,6,6,7,7,
24,6,7,7,5,
25,7,2,8,7,
26,6,7,7,6,
27,7,7,8,7,
28,6,5,6,6,
29,7,8,7,6,
30,7,3,8,8,
31,7,6,8,7,
32,8,9,9,8,
33,7,2,7,7,
34,6,4,6,6,
35,7,8,8,6,
36,8,2,8,7,
37,7,4,7,6,
38,6,6,7,6,
39,7,3,7,7,
40,6,5,7,6,
41,7,8,7,7,
42,6,2,7,6,
43,231,338,201,175,
44,220,314,188,168,
45,226,317,177,162,
46,228,316,177,167,
47,229,318,180,168,
48,231,321,181,169,
49,230,321,179,169,
50,232,322,180,169,
51,236,327,184,173,
52,241,335,189,178,
53,236,331,183,174,
54,238,327,183,174,
55,236,327,184,174,
56,231,324,180,169,
57,233,324,181,170,
58,234,325,183,172,
59,232,324,180,170,
60,235,326,185,173,
61,238,330,188,176,
62,245,336,191,181,
63,234,331,182,172,
64,237,330,185,176,
65,236,326,185,174,
66,232,325,179,169,
67,237,334,185,177,
68,237,331,186,176,
69,231,323,180,169,
70,239,333,188,177,
71,235,327,184,174,
72,232,325,180,170,
73,236,328,183,174,
74,233,326,181,171,
75,234,328,183,173,
76,233,325,182,171,
77,232,323,180,170,
78,232,324,182,173,
79,233,324,181,172,
80,230,323,178,168,
81,234,326,182,172,
82,233,325,181,171,
83,232,323,179,170,
84,234,326,181,172,
85,233,327,180,171,
86,230,322,178,168,
87,234,327,183,171,
88,232,324,181,170,
89,229,321,177,167,
90,231,324,180,170,
91,235,326,183,172,
92,231,321,178,169,
93,232,327,181,171,
94,22,26,13,14,
95,14,13,10,11,
96,11,19,9,10,
97,8,14,7,7,
98,7,9,7,8,
99,6,10,6,7,
100,7,10,7,7,
101,6,3,6,7,
102,4,7,5,5,
103,6,8,6,5,
104,6,4,6,6,
105,4,5,4,4,
106,4,5,4,4,
107,6,1,6,5,
108,4,3,4,4,
109,5,6,5,5,
110,5,2,6,5,
111,4,5,5,4,
112,5,6,6,5,
113,6,3,7,6,
114,4,3,4,4,
115,6,7,6,6,
116,6,1,6,5,
117,5,3,5,4,
118,4,5,5,4,
119,5,0,5,5,
120,4,4,5,4,
121,4,5,5,5,
122,5,1,6,5,
123,6,6,6,5,
124,5,6,5,5,
125,5,3,5,4,
126,4,4,5,4,
127,4,5,4,4,
128,5,1,6,5,
129,4,4,5,4,
130,4,5,4,5,
131,4,2,5,4,
132,5,4,6,5,
133,4,4,4,4,
134,5,2,6,5,
135,5,5,5,5,
136,5,6,5,4,
137,5,3,6,5,
138,5,4,5,5,
139,4,5,4,5,
140,4,2,4,4,
141,5,3,5,5,
142,4,5,4,4,
143,5,2,5,5,
144,4,2,4,4,
145,4,5,5,4,
146,4,2,5,4,
147,5,4,5,5,
148,3,4,3,4,
149,5,3,5,4,
150,3,3,4,4,
151,3,4,4,3,
152,5,5,5,5,
153,5,4,6,5,
154,5,6,6,6,
155,5,3,5,4,
156,6,5,5,5,
157,3,4,4,4,
158,5,3,5,4,
159,6,4,6,6,
160,5,6,5,5,
161,4,3,4,4,
162,5,4,7,6,
163,6,6,6,5,
164,6,7,7,6,
165,5,3,5,5,
166,6,7,7,5,
167,5,6,6,5,
168,5,4,5,5,
169,4,5,5,5,
170,5,5,5,4,
171,6,5,6,6,
172,4,5,5,4,
173,4,5,5,4,
174,5,4,5,5,
175,7,9,7,7,
176,6,6,6,6,
177,5,7,7,6,
178,7,7,7,6,
179,6,6,6,5,
180,5,4,5,5,
181,4,5,5,4,
182,6,7,8,6,
183,5,4,5,4,
184,5,5,5,5,
185,4,5,5,4,
186,4,3,5,5,
187,4,7,5,5,
188,5,5,5,4,
189,4,4,5,5,
190,6,8,8,6,
191,6,6,6,5,
192,5,3,5,5,
193,4,5,5,4,
194,4,5,4,4,
195,4,2,4,4,
196,3,4,4,3,
197,3,3,2,4,
198,4,2,4,4,
199,3,4,4,3,
