step,mic0,mic1,mic2,mic3,
0,0,1,1,1,
1,1,1,1,1,
2,1,1,1,1,
3,0,1,1,1,
4,1,1,1,0,
5,0,0,0,0,
6,1,1,1,1,
7,1,1,1,1,
8,0,1,0,1,
9,1,1,1,1,
10,0,0,0,0,
11,0,0,1,0,
12,0,1,0,0,
13,0,1,0,1,
14,0,0,1,0,
15,0,0,0,0,
16,1,0,1,1,
17,1,1,1,0,
18,0,1,1,1,
19,1,1,1,1,
20,2,3,2,2,
21,2,2,2,2,
22,1,2,2,1,
23,1,1,1,1,
24,1,1,1,1,
25,1,1,1,0,
26,1,1,1,0,
27,1,1,1,1,
28,0,1,0,1,
29,0,0,0,0,
30,0,1,0,0,
31,1,1,1,1,
32,0,1,0,0,
33,1,1,1,1,
34,0,0,1,0,
35,0,1,1,0,
36,1,1,0,0,
37,0,1,1,1,
38,1,0,1,1,
39,0,0,1,0,
40,1,1,1,1,
41,1,1,1,1,
42,0,0,1,0,
43,115,129,150,148,
44,110,127,145,136,
45,107,120,145,138,
46,106,119,146,138,
47,106,120,149,139,
48,102,116,147,136,
49,103,117,148,137,
50,104,119,147,136,
51,104,119,147,135,
52,104,119,147,135,
53,104,118,148,136,
54,104,118,148,135,
55,104,117,146,135,
56,104,117,146,135,
57,103,118,147,135,
58,103,116,146,135,
59,103,116,146,135,
60,103,117,146,134,
61,103,116,146,134,
62,103,116,146,135,
63,104,116,146,135,
64,104,116,146,135,
65,104,117,147,135,
66,103,116,146,135,
67,103,116,146,134,
68,103,116,145,134,
69,103,116,145,135,
70,103,116,146,135,
71,103,116,145,135,
72,103,115,145,134,
73,104,116,146,135,
74,104,116,146,134,
75,104,115,145,134,
76,103,116,146,135,
77,104,116,145,134,
78,104,116,145,134,
79,104,116,145,135,
80,103,115,146,134,
81,104,115,146,135,
82,103,116,146,134,
83,103,116,145,134,
84,103,115,145,134,
85,104,116,145,135,
86,104,116,145,134,
87,103,115,145,134,
88,104,116,146,134,
89,103,115,144,135,
90,103,115,144,134,
91,103,115,145,134,
92,104,115,145,135,
93,103,116,145,135,
94,10,15,17,15,
95,3,8,9,8,
96,5,3,10,8,
97,4,5,7,6,
98,1,2,5,4,
99,2,1,4,4,
100,2,4,5,3,
101,2,4,5,3,
102,2,3,4,3,
103,2,3,3,2,
104,1,2,2,2,
105,1,2,3,2,
106,1,2,2,1,
107,1,1,1,1,
108,1,1,1,1,
109,1,1,1,0,
110,1,1,0,1,
111,0,1,0,0,
112,1,1,1,1,
113,1,1,1,0,
114,0,1,0,0,
115,0,1,1,1,
116,1,0,1,0,
117,0,0,0,1,
118,0,1,0,0,
119,0,0,0,0,
120,1,1,0,0,
121,0,1,0,0,
122,0,0,0,0,
123,0,0,0,0,
124,0,0,0,1,
125,0,0,1,1,
126,1,1,1,0,
127,0,0,1,0,
128,0,0,0,0,
129,0,0,0,0,
130,0,0,0,0,
131,0,0,0,0,
132,0,1,1,0,
133,0,1,0,1,
134,0,0,0,0,
135,0,0,0,0,
136,0,0,0,0,
137,0,0,0,0,
138,1,0,0,0,
139,0,0,1,0,
140,0,0,0,0,
141,1,0,0,0,
142,1,1,1,1,
143,1,1,0,0,
144,0,1,0,0,
145,0,0,0,0,
146,0,0,0,0,
147,0,0,0,1,
148,0,0,0,0,
149,0,0,0,0,
150,0,0,0,1,
151,0,0,0,0,
152,0,0,0,0,
153,0,0,0,0,
154,0,0,1,0,
155,0,0,0,0,
156,0,0,0,0,
157,0,0,0,0,
158,0,0,0,0,
159,0,0,0,1,
160,0,1,0,0,
161,0,0,0,0,
162,0,1,1,1,
163,0,0,0,0,
164,0,0,0,0,
165,0,0,0,1,
166,1,1,0,0,
167,0,0,0,0,
168,0,0,0,0,
169,0,1,1,1,
170,0,0,0,0,
171,0,1,0,0,
172,0,0,0,0,
173,0,0,0,0,
174,0,0,1,1,
175,0,0,0,0,
176,0,0,0,0,
177,0,0,0,0,
178,0,0,0,0,
179,0,0,0,0,
180,0,0,0,0,
181,0,0,0,1,
182,0,0,0,0,
183,0,0,0,0,
184,0,0,1,0,
185,0,0,0,1,
186,0,0,0,0,
187,0,0,0,0,
188,0,0,0,0,
189,0,0,0,0,
190,0,1,1,1,
191,1,1,1,1,
192,0,0,0,0,
193,0,0,0,0,
194,0,0,0,0,
195,0,0,0,0,
196,0,0,0,0,
197,0,0,0,0,
198,0,0,0,1,
199,0,0,0,0,
