step,mic0,mic1,mic2,mic3,
0,0,1,1,0,
1,1,1,1,1,
2,1,1,1,1,
3,2,2,2,2,
4,3,3,3,3,
5,1,2,2,1,
6,1,1,1,1,
7,1,1,1,1,
8,0,1,1,1,
9,1,1,1,1,
10,0,0,0,0,
11,1,1,1,1,
12,1,1,1,0,
13,2,2,2,1,
14,2,2,2,3,
15,3,4,3,4,
16,3,3,3,3,
17,5,6,5,4,
18,3,4,4,3,
19,1,2,1,1,
20,1,1,1,1,
21,2,3,2,2,
22,2,2,2,2,
23,1,1,1,0,
24,1,1,1,1,
25,1,0,1,1,
26,0,0,1,1,
27,0,1,0,0,
28,1,1,1,0,
29,1,1,1,1,
30,1,1,1,1,
31,1,1,1,1,
32,1,1,1,0,
33,1,1,1,1,
34,0,0,1,0,
35,1,0,0,1,
36,0,1,0,1,
37,1,1,1,0,
38,0,0,0,0,
39,0,1,0,0,
40,0,0,0,1,
41,1,1,1,0,
42,0,1,0,1,
43,111,128,157,138,
44,109,127,150,129,
45,104,125,151,133,
46,104,126,150,132,
47,108,130,153,133,
48,108,133,155,134,
49,107,131,160,138,
50,108,132,161,139,
51,110,135,162,138,
52,110,136,163,139,
53,110,135,164,138,
54,108,133,164,139,
55,107,133,164,138,
56,107,132,163,137,
57,107,132,162,137,
58,108,133,162,137,
59,108,132,162,137,
60,107,131,163,138,
61,107,130,162,137,
62,107,131,163,137,
63,107,131,163,138,
64,107,131,162,138,
65,108,131,164,138,
66,108,132,164,139,
67,107,131,163,137,
68,109,132,164,138,
69,111,132,165,140,
70,109,132,165,139,
71,108,132,165,138,
72,109,130,164,140,
73,108,130,163,138,
74,107,130,162,136,
75,107,130,163,137,
76,107,129,162,136,
77,108,130,162,137,
78,106,129,162,136,
79,107,131,162,137,
80,108,130,162,136,
81,107,129,162,136,
82,107,130,162,137,
83,107,130,162,136,
84,107,131,162,136,
85,107,131,162,137,
86,107,131,162,137,
87,107,130,162,138,
88,107,132,162,137,
89,108,132,163,139,
90,107,132,162,137,
91,108,133,164,138,
92,108,132,163,139,
93,108,131,164,138,
94,18,21,22,21,
95,10,18,17,10,
96,5,12,16,8,
97,5,10,13,9,
98,6,9,11,8,
99,4,3,5,3,
100,3,3,5,4,
101,3,5,6,4,
102,3,6,5,4,
103,3,4,4,3,
104,1,2,2,2,
105,2,3,2,2,
106,2,3,3,2,
107,5,6,5,5,
108,3,3,3,2,
109,1,2,2,3,
110,2,2,2,2,
111,5,6,5,5,
112,4,7,5,3,
113,2,3,3,3,
114,4,5,3,3,
115,4,4,5,4,
116,6,7,6,6,
117,7,7,5,5,
118,6,7,6,5,
119,6,6,4,5,
120,4,4,4,5,
121,4,4,3,5,
122,3,4,3,3,
123,3,5,4,2,
124,4,4,5,4,
125,4,6,5,5,
126,3,4,4,4,
127,5,5,5,5,
128,3,4,4,3,
129,3,4,3,3,
130,4,6,6,4,
131,5,6,5,4,
132,6,7,7,7,
133,5,7,7,6,
134,9,9,9,10,
135,7,8,7,8,
136,4,6,6,4,
137,4,5,5,4,
138,6,7,6,6,
139,7,9,8,7,
140,5,6,6,5,
141,4,5,4,5,
142,3,3,3,3,
143,3,4,3,3,
144,2,2,2,2,
145,2,2,2,2,
146,2,2,2,1,
147,2,2,2,2,
148,1,1,1,1,
149,1,1,1,1,
150,1,1,1,1,
151,1,3,2,2,
152,1,1,1,1,
153,2,2,2,2,
154,1,1,2,1,
155,1,1,2,1,
156,1,1,1,1,
157,1,0,1,0,
158,1,1,1,1,
159,0,0,0,0,
160,2,2,2,2,
161,2,2,2,2,
162,4,3,4,3,
163,2,2,2,2,
164,1,1,1,1,
165,1,1,2,1,
166,7,7,7,7,
167,13,16,14,13,
168,18,20,23,18,
169,12,10,12,9,
170,15,12,14,11,
171,10,12,13,12,
172,13,11,10,13,
173,9,12,9,9,
174,9,7,9,6,
175,8,9,7,6,
176,8,7,7,7,
177,5,4,5,5,
178,4,5,5,5,
179,6,7,5,5,
180,7,7,8,5,
181,6,7,7,6,
182,4,5,5,4,
183,5,5,5,4,
184,3,4,4,3,
185,2,3,3,3,
186,2,3,3,3,
187,2,3,3,3,
188,4,4,4,3,
189,3,3,2,2,
190,2,3,3,2,
191,2,2,2,1,
192,2,2,2,2,
193,1,1,1,1,
194,1,2,1,2,
195,1,1,1,0,
196,2,2,2,2,
197,2,3,2,2,
198,1,1,1,1,
199,1,2,2,1,
