step,mic0,mic1,mic2,mic3,
0,0,0,0,1,
1,0,0,0,0,
2,0,1,1,1,
3,0,0,0,0,
4,1,1,0,0,
5,1,1,1,1,
6,0,1,0,1,
7,0,1,1,0,
8,0,0,0,0,
9,0,1,1,0,
10,0,0,0,0,
11,0,1,0,0,
12,0,1,0,1,
13,0,1,0,1,
14,0,1,0,1,
15,1,1,0,0,
16,1,1,1,1,
17,1,1,0,0,
18,1,0,1,0,
19,0,1,1,0,
20,1,0,0,0,
21,0,1,0,0,
22,0,0,0,0,
23,1,1,1,1,
24,1,1,0,1,
25,0,1,1,1,
26,0,1,0,0,
27,1,1,1,0,
28,0,1,1,0,
29,1,1,1,1,
30,0,0,0,0,
31,1,1,1,1,
32,0,1,1,1,
33,1,1,0,0,
34,0,1,1,0,
35,0,1,1,1,
36,1,0,0,0,
37,1,1,0,0,
38,1,0,1,1,
39,1,1,1,1,
40,1,1,1,1,
41,1,1,1,1,
42,1,1,1,1,
43,1,1,1,1,
44,81,87,92,100,
45,80,87,86,98,
46,80,87,86,98,
47,79,85,87,99,
48,79,87,88,101,
49,78,90,89,99,
50,80,95,90,100,
51,81,95,90,99,
52,80,96,89,99,
53,79,96,88,98,
54,79,95,89,97,
55,77,95,88,96,
56,77,95,87,95,
57,79,97,89,96,
58,79,96,89,97,
59,79,96,90,96,
60,79,97,90,97,
61,80,97,90,97,
62,79,97,90,97,
63,79,97,89,97,
64,79,97,90,97,
65,81,97,91,98,
66,81,98,92,98,
67,81,98,92,98,
68,80,96,90,97,
69,80,96,91,98,
70,81,98,92,98,
71,81,98,91,98,
72,80,97,91,97,
73,79,96,90,97,
74,79,96,90,96,
75,79,97,90,96,
76,80,96,89,96,
77,80,96,89,96,
78,79,95,89,96,
79,79,95,89,96,
80,79,95,89,96,
81,79,95,89,97,
82,79,95,89,96,
83,80,96,90,97,
84,79,95,90,96,
85,80,95,89,97,
86,79,94,89,96,
87,79,94,89,96,
88,79,94,89,95,
89,78,94,88,95,
90,80,96,89,96,
91,79,96,89,96,
92,79,97,89,96,
93,79,96,88,96,
94,79,96,87,95,
95,7,17,13,5,
96,7,15,8,5,
97,8,15,10,7,
98,9,15,10,8,
99,7,8,6,6,
100,5,5,6,6,
101,4,3,2,4,
102,4,4,4,4,
103,2,3,2,1,
104,1,2,2,1,
105,1,1,2,1,
106,1,2,1,1,
107,1,2,1,1,
108,2,2,1,1,
109,1,2,2,2,
110,1,2,2,2,
111,1,1,1,1,
112,1,1,1,1,
113,1,2,1,1,
114,1,2,2,1,
115,1,1,1,1,
116,1,1,1,1,
117,0,1,1,0,
118,0,1,2,1,
119,1,1,1,1,
120,0,1,1,0,
121,1,0,0,0,
122,0,0,0,1,
123,1,1,1,1,
124,2,2,2,1,
125,2,2,2,1,
126,1,1,1,1,
127,1,2,1,1,
128,1,1,1,1,
129,1,1,1,1,
130,2,1,2,1,
131,1,1,1,1,
132,1,1,1,1,
133,2,2,2,1,
134,1,1,1,1,
135,2,3,2,2,
136,1,1,1,1,
137,1,1,1,1,
138,1,1,1,1,
139,1,2,1,1,
140,2,2,2,2,
141,1,1,1,1,
142,1,1,1,1,
143,0,1,1,1,
144,1,1,1,1,
145,1,1,1,1,
146,0,0,0,1,
147,1,1,1,1,
148,0,0,1,0,
149,1,2,1,2,
150,1,1,0,1,
151,1,2,1,1,
152,1,1,1,1,
153,1,1,1,1,
154,0,1,0,0,
155,0,1,1,0,
156,1,1,1,1,
157,1,1,1,0,
158,2,1,2,1,
159,1,2,1,1,
160,2,1,1,1,
161,2,2,2,2,
162,1,1,0,1,
163,1,1,1,1,
164,1,2,1,1,
165,1,1,1,0,
166,1,1,1,1,
167,1,1,1,1,
168,1,0,0,1,
169,0,1,1,1,
170,1,1,1,1,
171,0,0,0,0,
172,0,1,1,0,
173,1,0,0,1,
174,0,0,0,0,
175,0,1,1,1,
176,0,1,0,0,
177,0,0,0,0,
178,1,1,1,1,
179,0,1,1,1,
180,1,0,0,0,
181,0,0,1,0,
182,0,0,1,0,
183,1,0,1,0,
184,1,2,1,1,
185,1,1,1,1,
186,1,1,1,1,
187,0,1,0,1,
188,0,0,0,0,
189,0,1,0,0,
190,0,1,1,1,
191,0,0,0,1,
192,1,1,1,1,
193,0,1,0,1,
194,0,1,0,0,
195,0,1,1,1,
196,2,3,2,2,
197,1,1,1,1,
198,1,1,1,1,
199,1,1,1,1,
