step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,1,1,1,1,
2,1,1,1,1,
3,1,1,1,1,
4,1,2,1,1,
5,1,2,2,1,
6,0,1,0,1,
7,1,1,1,1,
8,1,2,1,1,
9,1,1,1,1,
10,1,2,2,1,
11,1,1,1,1,
12,1,1,1,1,
13,1,1,1,1,
14,2,2,2,1,
15,2,2,1,1,
16,1,1,1,1,
17,0,1,1,1,
18,1,1,1,1,
19,1,1,1,1,
20,1,2,1,2,
21,2,2,2,2,
22,3,3,3,3,
23,2,2,1,1,
24,2,2,1,2,
25,1,2,1,1,
26,1,1,1,0,
27,1,1,1,1,
28,1,1,1,1,
29,1,1,1,1,
30,1,1,1,1,
31,1,1,1,0,
32,1,1,1,0,
33,0,0,0,0,
34,1,0,0,1,
35,1,1,1,1,
36,0,1,1,0,
37,2,2,1,1,
38,2,2,2,2,
39,2,2,2,1,
40,1,1,1,1,
41,1,1,1,1,
42,1,1,1,1,
43,1,1,1,1,
44,0,0,0,1,
45,75,113,99,74,
46,80,123,112,71,
47,87,120,118,78,
48,84,115,111,78,
49,87,121,113,81,
50,86,122,114,77,
51,85,121,116,77,
52,85,122,116,76,
53,84,122,116,75,
54,85,122,116,77,
55,84,122,116,75,
56,83,120,115,74,
57,83,119,115,75,
58,83,120,115,75,
59,84,120,114,75,
60,84,120,114,75,
61,83,120,114,75,
62,84,120,115,75,
63,85,120,114,76,
64,84,119,115,75,
65,85,120,114,76,
66,84,120,115,76,
67,85,120,115,76,
68,85,120,116,76,
69,84,120,114,75,
70,84,119,114,75,
71,83,119,114,75,
72,84,120,114,76,
73,84,120,115,76,
74,87,122,116,78,
75,86,122,116,77,
76,84,119,114,76,
77,84,120,114,76,
78,84,119,114,76,
79,85,120,115,77,
80,85,120,115,76,
81,84,119,115,76,
82,84,120,115,76,
83,85,121,115,76,
84,85,121,116,77,
85,85,121,115,77,
86,84,119,114,76,
87,85,119,115,75,
88,84,119,114,75,
89,84,119,114,75,
90,84,119,114,76,
91,85,120,115,76,
92,83,119,114,76,
93,83,118,113,75,
94,84,118,113,75,
95,18,30,26,9,
96,18,17,14,18,
97,3,7,7,9,
98,4,5,4,6,
99,4,5,4,3,
100,4,3,3,3,
101,1,2,2,1,
102,4,6,4,4,
103,3,4,3,3,
104,3,4,4,2,
105,1,3,3,2,
106,1,1,2,1,
107,2,2,2,1,
108,1,1,1,1,
109,1,2,1,1,
110,1,1,1,1,
111,1,2,2,2,
112,1,2,2,2,
113,2,2,2,2,
114,1,1,1,1,
115,1,2,2,1,
116,1,2,1,1,
117,0,1,1,0,
118,1,1,1,1,
119,0,1,1,1,
120,1,1,2,2,
121,2,2,2,2,
122,0,1,1,0,
123,1,1,0,0,
124,0,1,1,0,
125,1,1,2,1,
126,1,1,1,1,
127,1,1,1,1,
128,0,1,0,1,
129,1,2,1,1,
130,1,1,1,1,
131,3,2,2,2,
132,1,2,2,1,
133,2,2,2,2,
134,2,3,2,2,
135,2,2,2,2,
136,2,2,2,1,
137,1,2,1,2,
138,3,3,3,2,
139,2,3,2,2,
140,1,1,1,1,
141,1,1,1,1,
142,1,1,2,2,
143,2,2,3,1,
144,1,2,2,1,
145,2,2,2,2,
146,1,3,2,2,
147,1,1,1,1,
148,0,1,0,0,
149,1,1,1,1,
150,1,1,1,0,
151,2,2,2,2,
152,1,2,1,1,
153,2,2,1,2,
154,2,2,2,2,
155,3,3,2,3,
156,3,4,3,2,
157,2,2,2,2,
158,3,3,2,3,
159,2,3,2,2,
160,4,5,5,4,
161,3,4,3,3,
162,3,4,4,3,
163,3,4,3,2,
164,4,5,4,4,
165,3,4,3,3,
166,2,3,3,2,
167,3,3,3,3,
168,2,3,3,2,
169,2,2,3,3,
170,3,4,4,3,
171,1,2,1,1,
172,2,2,1,1,
173,2,3,2,2,
174,2,3,2,2,
175,2,2,2,1,
176,3,3,3,2,
177,4,4,4,4,
178,3,4,3,3,
179,3,5,4,4,
180,3,3,4,2,
181,2,2,2,2,
182,2,2,2,2,
183,2,2,2,1,
184,1,1,1,1,
185,3,3,2,2,
186,1,1,1,1,
187,1,1,1,0,
188,2,3,2,1,
189,1,1,1,1,
190,2,2,2,1,
191,2,3,2,2,
192,2,2,2,2,
193,4,6,5,4,
194,3,4,5,5,
195,4,4,4,3,
196,3,3,2,2,
197,2,2,2,2,
198,2,2,2,2,
199,2,2,1,1,
