step,mic0,mic1,mic2,mic3,
0,2,2,2,2,
1,2,3,2,2,
2,2,1,1,1,
3,1,1,1,1,
4,2,2,2,2,
5,2,2,2,1,
6,1,1,2,1,
7,1,1,1,1,
8,1,2,1,1,
9,1,1,1,0,
10,1,2,1,1,
11,0,1,1,1,
12,1,1,1,1,
13,1,1,1,1,
14,0,1,0,0,
15,2,1,1,2,
16,1,2,1,1,
17,2,1,2,1,
18,1,2,2,2,
19,1,1,1,1,
20,1,1,1,2,
21,1,2,1,1,
22,1,1,1,1,
23,1,1,1,1,
24,1,1,1,1,
25,9,8,9,8,
26,6,6,6,6,
27,3,3,4,3,
28,3,5,4,4,
29,3,3,2,2,
30,3,3,3,3,
31,2,2,2,2,
32,2,3,2,2,
33,1,1,1,1,
34,1,1,1,1,
35,1,2,2,1,
36,2,2,2,2,
37,1,1,1,1,
38,2,2,2,2,
39,2,2,2,1,
40,2,3,1,1,
41,2,2,2,1,
42,1,2,1,2,
43,2,2,2,1,
44,2,2,2,2,
45,1,2,1,1,
46,2,3,3,2,
47,1,2,1,1,
48,2,2,2,1,
49,1,2,2,1,
50,104,133,161,116,
51,90,122,145,101,
52,86,118,139,99,
53,87,117,138,97,
54,87,116,140,100,
55,86,115,142,101,
56,83,113,143,100,
57,86,116,144,102,
58,85,113,142,100,
59,84,113,143,100,
60,85,114,145,101,
61,86,115,144,103,
62,86,115,147,104,
63,86,114,145,104,
64,85,114,145,103,
65,86,113,145,104,
66,85,112,144,103,
67,85,113,145,103,
68,85,114,145,103,
69,84,113,143,101,
70,84,113,144,101,
71,84,114,144,102,
72,83,114,143,100,
73,84,115,144,100,
74,84,115,144,100,
75,84,115,144,100,
76,85,115,144,100,
77,85,116,145,101,
78,85,116,144,100,
79,86,117,146,101,
80,87,118,146,102,
81,87,117,148,103,
82,88,117,148,104,
83,88,116,148,104,
84,89,116,148,106,
85,88,116,147,105,
86,87,115,146,105,
87,87,113,145,104,
88,87,113,145,106,
89,86,112,145,105,
90,87,112,145,105,
91,87,113,146,107,
92,86,111,143,105,
93,85,111,143,105,
94,85,110,142,104,
95,84,109,142,103,
96,84,109,140,102,
97,84,110,140,102,
98,83,110,140,101,
99,84,110,140,102,
100,24,24,23,18,
101,7,12,8,7,
102,7,9,6,4,
103,4,5,8,6,
104,6,5,5,3,
105,9,7,5,6,
106,5,6,6,5,
107,4,5,4,5,
108,2,3,2,2,
109,3,2,1,3,
110,2,2,1,3,
111,2,3,3,2,
112,1,2,2,1,
113,1,1,1,1,
114,2,2,2,2,
115,1,1,1,1,
116,1,1,1,1,
117,3,4,3,3,
118,2,3,2,2,
119,1,2,2,2,
120,2,2,2,2,
121,3,4,4,3,
122,6,6,7,5,
123,3,4,3,4,
124,2,3,2,2,
125,3,3,4,3,
126,4,5,4,4,
127,5,6,5,5,
128,7,8,7,6,
129,7,8,8,7,
130,8,9,8,8,
131,6,6,5,5,
132,5,5,5,5,
133,5,6,5,5,
134,4,5,5,4,
135,5,5,4,4,
136,4,5,4,3,
137,4,5,4,3,
138,4,4,4,4,
139,2,3,2,2,
140,1,1,2,2,
141,2,2,2,2,
142,2,2,1,1,
143,4,5,5,4,
144,5,6,6,5,
145,6,7,6,6,
146,6,6,7,6,
147,7,7,7,7,
148,6,7,6,6,
149,3,3,3,3,
150,3,5,4,3,
151,4,4,4,3,
152,6,7,6,5,
153,6,8,7,7,
154,8,7,6,7,
155,7,8,7,7,
156,5,6,6,5,
157,3,3,3,3,
158,2,2,3,2,
159,2,3,2,2,
160,2,3,3,2,
161,2,2,2,2,
162,4,4,3,3,
163,3,4,3,3,
164,4,5,4,3,
165,4,5,5,4,
166,4,5,5,4,
167,5,6,6,4,
168,4,6,5,4,
169,4,5,4,3,
170,3,3,3,3,
171,5,6,6,5,
172,5,7,7,5,
173,6,8,7,6,
174,5,6,6,5,
175,5,6,6,6,
176,3,3,3,3,
177,4,5,4,4,
178,3,3,3,3,
179,3,4,3,3,
180,3,3,2,2,
181,3,4,4,4,
182,2,3,3,3,
183,3,4,3,3,
184,3,4,4,4,
185,4,5,4,3,
186,3,4,3,3,
187,4,4,4,4,
188,5,5,4,5,
189,3,5,3,3,
190,4,6,5,5,
191,3,3,3,3,
192,2,3,2,3,
193,3,4,3,3,
194,2,3,3,3,
195,2,2,2,2,
196,2,2,2,2,
197,2,3,2,2,
198,1,1,1,1,
199,2,2,2,2,
