step,mic0,mic1,mic2,mic3,
0,1,1,1,1,
1,1,1,2,1,
2,1,1,1,1,
3,1,1,1,1,
4,1,2,2,2,
5,2,2,2,2,
6,5,5,5,5,
7,6,7,6,5,
8,2,3,2,2,
9,3,3,3,4,
10,4,3,3,4,
11,1,1,1,1,
12,1,1,2,2,
13,1,2,2,1,
14,1,1,1,1,
15,1,1,1,1,
16,1,1,1,1,
17,0,1,0,0,
18,1,1,1,1,
19,1,1,1,1,
20,1,1,0,1,
21,0,0,0,0,
22,0,0,0,1,
23,0,0,0,0,
24,0,0,0,0,
25,0,0,0,0,
26,0,1,1,1,
27,1,1,0,0,
28,0,0,0,0,
29,1,0,0,0,
30,0,0,0,0,
31,0,0,0,0,
32,0,0,0,0,
33,0,0,0,0,
34,0,0,0,0,
35,0,1,0,0,
36,0,1,0,0,
37,0,0,0,0,
38,0,0,0,0,
39,0,1,0,1,
40,0,1,0,0,
41,0,0,0,0,
42,0,0,0,0,
43,0,0,0,0,
44,1,0,0,1,
45,85,113,81,72,
46,90,106,80,82,
47,84,106,79,78,
48,82,104,75,76,
49,83,106,77,78,
50,83,107,79,78,
51,82,107,78,78,
52,82,109,77,76,
53,83,110,78,77,
54,83,110,79,78,
55,82,110,79,78,
56,83,110,80,78,
57,83,110,80,78,
58,83,111,81,78,
59,83,111,81,78,
60,84,111,81,79,
61,83,112,81,78,
62,83,111,81,79,
63,84,112,80,78,
64,83,112,80,78,
65,83,111,80,78,
66,83,112,80,78,
67,83,112,80,78,
68,83,112,80,78,
69,83,111,80,78,
70,84,111,80,78,
71,83,112,80,78,
72,84,112,80,78,
73,83,112,80,78,
74,83,112,80,78,
75,84,113,81,79,
76,84,112,81,80,
77,83,112,80,78,
78,83,111,80,78,
79,83,112,80,78,
80,84,112,80,79,
81,84,112,81,79,
82,84,112,81,79,
83,84,112,81,79,
84,84,113,82,80,
85,84,113,81,79,
86,85,114,82,80,
87,85,114,82,80,
88,84,113,81,79,
89,84,113,81,79,
90,85,113,82,79,
91,84,113,81,79,
92,84,113,81,79,
93,84,112,81,78,
94,84,114,83,78,
95,21,11,7,20,
96,10,10,11,12,
97,4,9,8,6,
98,6,11,12,5,
99,3,9,9,3,
100,4,8,7,3,
101,5,8,7,3,
102,4,7,7,4,
103,2,3,4,2,
104,2,4,4,3,
105,4,4,4,3,
106,2,3,3,2,
107,2,3,3,2,
108,3,3,2,2,
109,2,2,2,3,
110,2,2,1,2,
111,1,1,2,1,
112,1,2,1,1,
113,1,1,2,1,
114,1,2,2,2,
115,1,1,1,1,
116,1,1,1,1,
117,1,1,1,1,
118,1,1,1,1,
119,2,2,2,2,
120,1,2,1,2,
121,1,2,1,2,
122,2,2,2,1,
123,1,1,1,1,
124,1,2,2,2,
125,3,3,3,3,
126,2,3,3,2,
127,3,3,3,3,
128,3,3,3,3,
129,4,5,5,4,
130,5,6,5,5,
131,5,6,5,5,
132,6,7,7,6,
133,6,7,6,5,
134,2,3,3,2,
135,3,3,3,3,
136,3,3,2,2,
137,2,3,2,3,
138,2,1,1,2,
139,1,1,1,2,
140,2,2,2,2,
141,3,2,2,2,
142,2,2,2,2,
143,1,1,1,1,
144,1,1,1,1,
145,1,1,1,2,
146,1,1,1,1,
147,1,0,1,0,
148,0,1,0,0,
149,1,2,1,1,
150,3,3,3,2,
151,4,4,4,4,
152,4,5,4,4,
153,5,6,5,5,
154,4,4,4,4,
155,2,3,3,2,
156,2,2,2,2,
157,2,2,2,2,
158,1,2,1,1,
159,1,1,1,1,
160,1,1,1,1,
161,0,0,0,0,
162,1,0,0,0,
163,0,1,1,0,
164,0,1,0,0,
165,1,0,1,0,
166,0,0,0,0,
167,0,1,1,0,
168,1,0,1,1,
169,0,1,0,0,
170,0,1,1,1,
171,1,1,0,0,
172,1,1,1,0,
173,1,0,1,1,
174,1,1,1,0,
175,1,1,1,1,
176,2,2,1,1,
177,1,1,1,1,
178,1,2,1,1,
179,1,1,1,1,
180,1,1,1,1,
181,1,2,1,1,
182,2,1,1,1,
183,2,2,1,1,
184,1,1,1,1,
185,1,1,1,1,
186,1,1,1,1,
187,1,1,1,1,
188,0,0,1,0,
189,1,0,0,1,
190,1,2,1,1,
191,1,2,1,1,
192,1,1,1,1,
193,1,1,1,1,
194,1,2,2,1,
195,2,1,1,1,
196,2,2,2,2,
197,1,2,2,1,
198,2,2,2,1,
199,1,2,1,1,
