step,mic0,mic1,mic2,mic3,
0,3,3,3,3,
1,5,6,6,5,
2,4,4,4,3,
3,3,3,4,3,
4,3,2,2,3,
5,1,2,1,1,
6,1,2,1,1,
7,3,3,2,3,
8,1,1,1,1,
9,1,1,1,1,
10,1,1,1,1,
11,1,1,1,1,
12,1,1,1,1,
13,0,1,0,1,
14,1,1,1,1,
15,1,1,1,1,
16,3,3,3,3,
17,4,4,4,3,
18,4,5,4,3,
19,4,3,3,3,
20,4,5,4,3,
21,3,2,2,3,
22,2,3,3,3,
23,3,4,4,3,
24,3,4,4,3,
25,2,2,4,3,
26,2,2,3,2,
27,4,4,4,4,
28,3,3,2,3,
29,2,2,2,2,
30,2,2,2,2,
31,2,3,3,3,
32,2,3,3,2,
33,4,4,4,4,
34,2,3,2,2,
35,3,3,2,2,
36,2,2,2,2,
37,3,3,3,3,
38,2,2,1,2,
39,3,4,4,3,
40,3,3,3,2,
41,4,4,3,4,
42,58,72,105,64,
43,73,89,100,82,
44,73,88,101,83,
45,74,91,98,84,
46,76,93,99,84,
47,79,99,102,85,
48,77,98,103,85,
49,75,96,101,84,
50,73,95,101,81,
51,71,93,103,82,
52,72,94,104,83,
53,70,94,102,81,
54,71,94,103,81,
55,71,94,103,82,
56,72,94,103,82,
57,72,94,103,83,
58,73,96,103,82,
59,72,95,103,83,
60,72,94,103,82,
61,73,96,104,83,
62,72,95,104,82,
63,71,93,103,81,
64,71,93,103,81,
65,71,92,102,80,
66,71,93,104,82,
67,70,93,102,81,
68,71,93,103,81,
69,71,94,103,81,
70,71,93,102,81,
71,70,93,103,81,
72,70,92,102,81,
73,70,93,103,81,
74,71,93,102,82,
75,70,92,102,81,
76,70,93,103,81,
77,71,93,103,81,
78,71,93,103,82,
79,70,93,103,81,
80,71,93,103,81,
81,70,92,102,80,
82,71,93,104,82,
83,71,93,103,81,
84,71,93,103,82,
85,70,93,102,81,
86,70,93,103,81,
87,71,93,103,81,
88,70,93,103,81,
89,71,93,103,81,
90,71,93,103,81,
91,70,93,103,82,
92,69,86,92,74,
93,8,9,8,9,
94,6,8,9,3,
95,6,7,9,4,
96,5,5,9,4,
97,7,4,5,4,
98,4,3,5,2,
99,2,3,5,3,
100,4,4,5,4,
101,3,3,4,3,
102,1,2,2,2,
103,1,1,1,1,
104,2,2,2,2,
105,2,1,1,2,
106,2,2,2,2,
107,2,3,2,2,
108,2,2,2,2,
109,2,3,3,2,
110,1,2,2,2,
111,2,1,2,1,
112,3,3,2,2,
113,3,4,3,3,
114,3,3,2,3,
115,3,4,3,3,
116,2,2,2,3,
117,2,2,3,3,
118,2,2,2,2,
119,2,2,2,2,
120,1,1,1,1,
121,1,1,1,1,
122,1,1,1,1,
123,1,2,2,2,
124,3,3,3,2,
125,1,2,1,1,
126,2,3,2,2,
127,1,1,1,1,
128,2,2,2,2,
129,2,2,2,2,
130,2,2,2,2,
131,1,2,2,2,
132,1,1,1,1,
133,1,1,1,1,
134,2,2,2,2,
135,1,2,1,1,
136,1,1,1,1,
137,1,1,1,1,
138,1,1,1,1,
139,1,1,1,1,
140,2,1,1,2,
141,0,0,0,0,
142,1,1,0,0,
143,1,1,1,1,
144,1,1,0,1,
145,1,1,0,1,
146,0,1,1,1,
147,0,0,0,0,
148,1,1,1,0,
149,1,1,1,1,
150,1,1,1,1,
151,0,1,1,1,
152,0,0,0,1,
153,1,2,1,1,
154,1,1,1,1,
155,1,1,0,0,
156,1,2,2,1,
157,1,0,0,0,
158,0,0,0,0,
159,0,0,0,0,
160,1,1,1,1,
161,2,1,2,2,
162,3,2,2,3,
163,4,4,4,4,
164,3,5,4,4,
165,4,3,4,3,
166,4,3,3,3,
167,3,3,3,3,
168,2,2,2,2,
169,3,4,3,3,
170,1,1,1,1,
171,2,2,2,2,
172,2,3,2,2,
173,1,1,1,2,
174,0,1,1,1,
175,2,3,2,3,
176,2,3,3,2,
177,1,1,2,2,
178,1,1,1,0,
179,1,1,1,1,
180,0,1,1,1,
181,1,1,1,1,
182,1,2,1,1,
183,1,1,1,1,
184,1,0,0,0,
185,0,0,1,1,
186,0,1,1,0,
187,0,0,1,0,
188,0,0,1,0,
189,1,1,1,1,
190,1,0,1,1,
191,1,1,1,1,
192,0,0,0,0,
193,2,3,3,2,
194,2,2,3,3,
195,4,5,5,4,
196,3,4,3,3,
197,9,8,7,9,
198,8,8,7,7,
199,8,9,7,7,
