step,mic0,mic1,mic2,mic3,
0,1,0,0,1,
1,0,1,1,1,
2,0,0,0,0,
3,1,1,1,1,
4,1,0,0,0,
5,0,1,0,0,
6,0,1,1,1,
7,1,1,1,1,
8,1,1,1,0,
9,0,1,1,1,
10,1,1,0,1,
11,1,1,1,0,
12,1,1,1,1,
13,1,1,1,1,
14,1,1,1,1,
15,1,0,0,1,
16,1,1,1,1,
17,1,1,0,1,
18,0,0,0,0,
19,1,1,1,1,
20,1,1,1,1,
21,0,1,1,0,
22,1,1,0,1,
23,0,1,0,0,
24,0,1,1,0,
25,0,0,0,1,
26,1,1,1,1,
27,1,1,1,1,
28,1,1,1,1,
29,1,1,1,1,
30,1,1,1,1,
31,1,1,1,1,
32,1,1,1,1,
33,1,1,1,1,
34,1,1,1,1,
35,0,1,1,1,
36,2,2,2,2,
37,2,1,1,2,
38,1,1,1,1,
39,1,2,1,2,
40,1,2,1,1,
41,1,2,2,2,
42,1,1,0,1,
43,1,1,1,0,
44,1,1,1,1,
45,107,133,141,107,
46,106,121,135,104,
47,110,125,139,106,
48,110,123,137,103,
49,116,123,133,106,
50,115,123,133,106,
51,115,124,134,108,
52,115,124,134,108,
53,116,122,132,108,
54,116,122,132,108,
55,117,122,133,109,
56,117,122,133,108,
57,117,123,133,109,
58,119,123,134,110,
59,118,123,134,110,
60,118,124,133,110,
61,118,123,133,110,
62,118,124,133,109,
63,119,125,135,111,
64,119,124,133,110,
65,119,124,134,110,
66,118,124,133,111,
67,118,124,134,110,
68,118,124,133,110,
69,118,124,134,110,
70,119,124,134,110,
71,118,124,133,111,
72,118,123,133,109,
73,119,124,135,111,
74,118,124,133,109,
75,118,123,134,110,
76,119,124,134,111,
77,118,123,133,110,
78,118,123,133,109,
79,118,123,134,110,
80,118,123,134,110,
81,118,123,133,109,
82,118,123,133,109,
83,118,123,133,109,
84,119,124,134,110,
85,118,123,133,110,
86,119,123,134,111,
87,119,123,133,110,
88,118,123,133,110,
89,118,123,133,109,
90,119,123,134,110,
91,118,123,133,110,
92,118,123,133,109,
93,118,123,133,110,
94,119,123,134,109,
95,17,9,5,9,
96,12,9,4,7,
97,11,8,6,9,
98,9,4,5,8,
99,4,1,3,6,
100,4,2,3,5,
101,5,3,2,4,
102,4,1,2,2,
103,4,3,2,3,
104,3,2,1,2,
105,2,2,1,1,
106,3,2,1,2,
107,1,1,1,1,
108,1,1,1,1,
109,1,1,1,1,
110,1,1,1,1,
111,1,1,1,1,
112,1,1,1,1,
113,1,1,1,1,
114,0,0,1,0,
115,1,1,1,1,
116,0,0,0,0,
117,0,0,0,0,
118,1,1,0,0,
119,1,0,0,0,
120,0,1,1,0,
121,0,0,0,0,
122,0,0,0,0,
123,0,1,0,1,
124,0,0,0,0,
125,1,0,0,1,
126,1,1,0,0,
127,0,0,0,0,
128,0,0,0,1,
129,0,0,0,0,
130,0,0,0,0,
131,0,0,0,0,
132,0,0,0,0,
133,1,0,0,0,
134,0,0,0,0,
135,0,1,0,0,
136,0,0,0,1,
137,1,0,0,1,
138,0,0,0,0,
139,0,1,0,1,
140,0,0,0,0,
141,0,0,0,0,
142,0,0,0,0,
143,1,0,0,0,
144,0,0,0,0,
145,0,0,0,0,
146,0,0,0,0,
147,0,0,0,0,
148,0,0,0,0,
149,0,0,0,0,
150,0,1,1,1,
151,0,0,0,1,
152,1,0,0,0,
153,0,0,0,0,
154,1,0,0,0,
155,1,0,0,1,
156,0,1,0,0,
157,1,1,0,0,
158,0,0,0,1,
159,0,0,0,0,
160,0,1,0,1,
161,1,1,0,1,
162,0,1,1,1,
163,0,0,1,0,
164,1,0,0,0,
165,0,0,0,0,
166,0,1,0,0,
167,0,1,0,0,
168,0,0,0,0,
169,1,1,1,1,
170,0,0,0,1,
171,0,1,0,0,
172,0,0,0,0,
173,1,1,1,0,
174,1,0,0,0,
175,0,1,1,1,
176,0,0,1,0,
177,0,0,1,1,
178,0,0,1,0,
179,0,1,1,1,
180,1,1,1,0,
181,1,1,1,1,
182,1,1,1,1,
183,1,1,1,1,
184,6,6,6,6,
185,2,2,1,1,
186,2,2,2,2,
187,1,2,1,2,
188,1,1,1,1,
189,1,1,1,1,
190,1,1,0,0,
191,1,1,1,1,
192,1,1,1,1,
193,1,1,1,1,
194,1,1,1,1,
195,1,1,1,1,
196,2,1,1,1,
197,1,1,0,1,
198,0,0,0,0,
199,1,1,0,1,
