step,mic0,mic1,mic2,mic3,
0,0,0,0,0,
1,0,0,0,0,
2,0,0,0,0,
3,0,0,0,0,
4,0,0,0,0,
5,0,0,0,0,
6,0,0,0,0,
7,0,0,0,0,
8,0,0,0,0,
9,0,0,1,1,
10,0,0,0,0,
11,0,0,1,0,
12,0,0,1,1,
13,0,0,0,0,
14,0,0,0,0,
15,0,0,0,0,
16,0,0,1,0,
17,0,0,0,0,
18,0,0,0,0,
19,0,0,0,0,
20,0,0,0,0,
21,0,0,0,0,
22,0,0,0,0,
23,0,0,0,0,
24,0,0,0,0,
25,0,0,0,0,
26,0,0,1,0,
27,0,0,0,0,
28,0,0,1,0,
29,0,0,0,0,
30,0,0,0,0,
31,0,0,1,0,
32,0,0,0,0,
33,0,0,0,0,
34,0,0,0,0,
35,0,0,0,0,
36,0,0,0,0,
37,0,0,0,0,
38,0,0,0,0,
39,0,0,0,0,
40,0,0,0,0,
41,0,0,0,0,
42,0,0,0,0,
43,0,0,0,0,
44,0,0,0,0,
45,244,190,190,270,
46,239,199,198,259,
47,243,202,203,258,
48,244,203,203,261,
49,243,203,202,260,
50,244,200,202,261,
51,245,201,203,262,
52,248,201,204,264,
53,246,199,202,263,
54,246,199,202,263,
55,245,199,202,262,
56,244,199,201,262,
57,244,198,200,261,
58,243,198,200,261,
59,244,197,200,261,
60,244,198,201,260,
61,243,199,201,261,
62,245,199,202,262,
63,245,199,202,262,
64,244,199,200,261,
65,245,199,201,262,
66,245,199,202,262,
67,244,199,201,260,
68,244,199,201,261,
69,244,198,201,261,
70,244,199,201,261,
71,244,198,200,261,
72,244,198,201,261,
73,244,198,201,261,
74,244,198,200,260,
75,244,198,200,261,
76,244,200,201,262,
77,244,198,200,261,
78,244,198,200,260,
79,244,198,200,260,
80,243,198,200,261,
81,243,198,201,260,
82,244,198,200,260,
83,244,199,201,261,
84,244,198,200,260,
85,243,199,201,260,
86,244,199,201,261,
87,243,199,201,260,
88,244,199,201,260,
89,244,199,201,260,
90,243,198,201,260,
91,243,199,201,261,
92,244,199,201,261,
93,243,199,200,260,
94,244,199,201,261,
95,77,49,56,89,
96,13,17,17,13,
97,5,7,4,8,
98,3,7,6,4,
99,3,7,4,3,
100,3,4,3,3,
101,2,4,3,2,
102,4,4,3,3,
103,3,2,2,3,
104,4,2,2,2,
105,1,1,2,2,
106,2,1,1,1,
107,1,1,1,1,
108,1,1,1,1,
109,1,1,1,1,
110,1,1,1,1,
111,1,1,1,1,
112,1,1,0,0,
113,0,0,0,1,
114,1,1,1,0,
115,0,1,1,0,
116,1,0,1,0,
117,1,0,0,1,
118,0,0,0,0,
119,0,0,0,0,
120,1,1,1,1,
121,1,1,1,1,
122,1,1,1,1,
123,0,0,0,0,
124,1,1,1,1,
125,1,1,1,1,
126,1,0,0,1,
127,0,0,0,0,
128,1,0,0,0,
129,0,0,0,0,
130,0,0,0,0,
131,0,0,0,0,
132,1,1,1,0,
133,0,0,0,1,
134,0,1,1,0,
135,0,0,1,0,
136,1,0,0,0,
137,1,0,0,0,
138,0,1,1,1,
139,0,1,0,0,
140,0,0,0,0,
141,1,0,1,0,
142,1,0,1,1,
143,1,0,0,0,
144,0,0,0,0,
145,0,0,0,0,
146,0,0,1,0,
147,0,0,0,0,
148,0,1,0,0,
149,0,0,0,0,
150,0,0,0,0,
151,0,0,0,0,
152,0,0,0,0,
153,1,1,1,0,
154,0,0,0,0,
155,0,0,0,0,
156,0,0,0,0,
157,0,0,0,0,
158,1,1,1,0,
159,0,0,0,0,
160,1,1,0,0,
161,1,0,0,0,
162,0,0,0,0,
163,0,1,0,0,
164,0,0,0,0,
165,0,0,0,0,
166,0,0,0,0,
167,0,0,0,0,
168,1,0,0,0,
169,1,1,0,1,
170,0,1,0,1,
171,0,0,0,0,
172,0,0,1,0,
173,1,1,1,0,
174,0,1,0,0,
175,0,0,0,0,
176,1,0,0,0,
177,1,0,0,0,
178,1,1,0,0,
179,1,0,1,1,
180,1,1,1,0,
181,1,1,1,0,
182,1,1,1,1,
183,0,0,1,1,
184,2,1,1,1,
185,1,1,1,1,
186,1,1,1,1,
187,1,1,1,1,
188,1,1,1,1,
189,1,1,1,1,
190,1,1,1,1,
191,1,1,1,1,
192,1,2,2,1,
193,1,1,1,1,
194,1,1,1,1,
195,1,1,1,1,
196,1,1,1,1,
197,1,1,1,1,
198,1,0,1,1,
199,1,0,1,1,
