step,state,x_center,y_center,width,height,conf,label,ground_left,ground_middle,ground_right,ds_pid,ps0,ps1,ps2,ps3,ps4,ps5,ps6,ps7
0, DETECTION, 146.1963348388672, 87.46592712402344, 27.531342, 62.391006, 0.8860745429992676, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 146.1963348388672, 87.46592712402344, 27.531342, 62.391006, 0.8860745429992676, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 150.6712646484375, 86.03936767578125, 18.668121, 71.19684, 0.7704818844795227, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 150.6712646484375, 86.03936767578125, 18.668121, 71.19684, 0.7704818844795227, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 7.264060974121094, 81.12637329101562, 14.313072, 61.71837, 0.8846124410629272, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 18.832077026367188, 20.044448852539062, 38.017822, 38.763535, 0.6464726328849792, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 7.264060974121094, 81.12637329101562, 14.313072, 61.71837, 0.8846124410629272, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 18.832077026367188, 20.044448852539062, 38.017822, 38.763535, 0.6464726328849792, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 15.083072662353516, 78.52302551269531, 30.111359, 49.294937, 0.9645723104476929, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 21.841812133789062, 25.488304138183594, 43.129402, 50.175903, 0.5896068811416626, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 15.083072662353516, 78.52302551269531, 30.111359, 49.294937, 0.9645723104476929, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 21.841812133789062, 25.488304138183594, 43.129402, 50.175903, 0.5896068811416626, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 19.80883026123047, 83.14659881591797, 39.70613, 60.99214, 0.9692836403846741, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 28.708663940429688, 20.459888458251953, 53.40468, 41.23182, 0.5861572027206421, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 19.80883026123047, 83.14659881591797, 39.70613, 60.99214, 0.9692836403846741, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 28.708663940429688, 20.459888458251953, 53.40468, 41.23182, 0.5861572027206421, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 23.25485610961914, 85.90579986572266, 46.91059, 52.024094, 0.9602380990982056, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 33.097862243652344, 26.003192901611328, 62.449615, 52.41439, 0.6858558058738708, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 30.746109008789062, 25.97222900390625, 61.498108, 51.762466, 0.6670623421669006, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 23.25485610961914, 85.90579986572266, 46.91059, 52.024094, 0.9602380990982056, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 33.097862243652344, 26.003192901611328, 62.449615, 52.41439, 0.6858558058738708, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 30.746109008789062, 25.97222900390625, 61.498108, 51.762466, 0.6670623421669006, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 29.52690887451172, 83.92713928222656, 57.781586, 59.155716, 0.9741857051849365, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 39.990806579589844, 14.149335861206055, 80.74356, 28.42677, 0.8597655296325684, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 106.56646728515625, 14.115140914916992, 107.8132, 28.303268, 0.3590536117553711, Epuck, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 29.52690887451172, 83.92713928222656, 57.781586, 59.155716, 0.9741857051849365, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 39.990806579589844, 14.149335861206055, 80.74356, 28.42677, 0.8597655296325684, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 106.56646728515625, 14.115140914916992, 107.8132, 28.303268, 0.3590536117553711, Epuck, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 39.936424255371094, 83.32738494873047, 80.37097, 58.89853, 0.9686185717582703, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 39.936424255371094, 83.32738494873047, 80.37097, 58.89853, 0.9686185717582703, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 64.85832977294922, 84.5907974243164, 98.32567, 57.817413, 0.9723095893859863, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 64.85832977294922, 84.5907974243164, 98.32567, 57.817413, 0.9723095893859863, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 88.8995590209961, 85.37600708007812, 101.10109, 58.12631, 0.9771759510040283, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 88.8995590209961, 85.37600708007812, 101.10109, 58.12631, 0.9771759510040283, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 103.40743255615234, 87.00212097167969, 102.607834, 57.91458, 0.9667838215827942, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 98.53814697265625, 28.666160583496094, 91.4361, 57.805267, 0.6720722317695618, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 97.39825439453125, 28.46350860595703, 89.49768, 57.09474, 0.45226484537124634, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 132.58094787597656, 28.420269012451172, 36.10504, 56.40818, 0.2512202560901642, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 103.40743255615234, 87.00212097167969, 102.607834, 57.91458, 0.9667838215827942, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 98.53814697265625, 28.666160583496094, 91.4361, 57.805267, 0.6720722317695618, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 97.39825439453125, 28.46350860595703, 89.49768, 57.09474, 0.45226484537124634, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 132.58094787597656, 28.420269012451172, 36.10504, 56.40818, 0.2512202560901642, Black Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 110.76653289794922, 88.54118347167969, 98.5847, 59.287598, 0.9459678530693054, Blue Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 107.94500732421875, 29.233383178710938, 90.98709, 59.589844, 0.7558011412620544, Black Ball, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
0, DETECTION, 106.47358703613281, 29.107891082763672, 88.69531, 58.52385, 0.6886194944381714, Green Block, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
