297.0,279.0,188.0,209.0,287.46,268.32,165.42,196.62
295.0,276.0,181.0,209.0,285.04,265.2,166.36,198.72
295.0,277.0,186.0,207.0,289.1041666666667,269.0625,170.22916666666666,203.27083333333334
296.0,278.0,188.0,208.0,288.04,269.42,171.2,203.68
296.0,277.0,186.0,207.0,288.45098039215685,270.1372549019608,172.37254901960785,204.19607843137254
293.0,274.0,181.0,209.0,289.36,269.72,172.86,205.4
293.0,273.0,178.0,209.0,283.6666666666667,268.22,172.28,204.98
297.0,279.0,187.0,215.0,289.94117647058823,269.7647058823529,173.9607843137255,207.35294117647058
318.0,295.0,201.0,233.0,290.88461538461536,271.75,177.6078431372549,211.2941176470588
300.0,282.0,184.0,221.0,289.27450980392155,265.98039215686276,168.26923076923077,205.90196078431373
299.0,279.0,189.0,214.0,287.0192307692308,271.3137254901961,176.07843137254903,209.50980392156862
290.0,273.0,178.0,209.0,286.66,266.98,172.86,203.7
298.0,279.0,187.0,214.0,287.7647058823529,269.05882352941177,177.72,204.23529411764707
299.0,285.0,190.0,217.0,283.8076923076923,273.3921568627451,181.0,205.94117647058823
300.0,303.0,205.0,220.0,286.6666666666667,268.80392156862746,175.1764705882353,202.8235294117647
298.0,278.0,188.0,213.0,291.4901960784314,270.52941176470586,173.19607843137254,207.01960784313727
301.0,283.0,185.0,214.0,287.62745098039215,270.37254901960785,176.4,204.01960784313727
295.0,277.0,186.0,211.0,285.2549019607843,266.52941176470586,174.12,202.45098039215685
292.0,278.0,179.0,209.0,288.02,271.0,174.14,204.44
297.0,277.0,188.0,210.0,282.01960784313724,270.56,170.78,203.36
296.0,281.0,179.0,212.0,285.5098039215686,270.2352941176471,171.6078431372549,203.1764705882353
296.0,278.0,186.0,210.0,283.5576923076923,271.2352941176471,172.92156862745097,204.90196078431373
292.0,274.0,178.0,209.0,281.4117647058824,269.32,172.26,204.64
298.0,277.0,186.0,210.0,284.2156862745098,270.72,172.04,203.8
288.0,272.0,178.0,204.0,284.58,266.84,171.06,201.04
297.0,281.0,181.0,214.0,284.3076923076923,271.52941176470586,173.52941176470588,207.47058823529412
293.0,274.0,186.0,205.0,283.96078431372547,267.94117647058823,176.19607843137254,200.15686274509804
286.0,270.0,180.0,204.0,277.5098039215686,260.9019607843137,174.32,198.3
289.0,270.0,178.0,204.0,285.58,265.18,167.92,200.32
296.0,280.0,188.0,209.0,289.6862745098039,271.01960784313724,172.11764705882354,204.84313725490196
296.0,276.0,179.0,210.0,285.6862745098039,268.38,169.38,203.82
297.0,275.0,179.0,208.0,291.05882352941177,269.7843137254902,167.90196078431373,203.8235294117647
292.0,275.0,180.0,207.0,287.04,266.34,169.44,201.2
292.0,272.0,177.0,206.0,283.15686274509807,263.2352941176471,171.68,201.8
298.0,273.0,178.0,209.0,287.5098039215686,269.28,168.04,205.48
296.0,278.0,187.0,208.0,280.62745098039215,267.0,171.56,201.3
286.0,313.0,195.0,198.0,272.3529411764706,287.01960784313724,168.6078431372549,180.8235294117647
278.0,294.0,180.0,188.0,265.8235294117647,282.2549019607843,173.22,182.9
278.0,293.0,178.0,188.0,272.34,286.48,170.04,182.66
282.0,306.0,192.0,195.0,275.16,288.18,163.23529411764707,185.86
277.0,295.0,182.0,191.0,267.42,283.1,167.64,184.04
281.0,307.0,188.0,191.0,269.62,285.84,169.52,186.62
277.0,297.0,184.0,192.0,267.9,284.64,168.5,185.98
278.0,304.0,189.0,193.0,272.04,288.78,169.2941176470588,189.82
276.0,293.0,181.0,194.0,266.3333333333333,283.2549019607843,169.37254901960785,186.2549019607843
281.0,307.0,191.0,195.0,264.8269230769231,281.63461538461536,167.8653846153846,184.71153846153845
279.0,305.0,188.0,196.0,273.03921568627453,289.6666666666667,172.07843137254903,190.31372549019608
281.0,305.0,189.0,197.0,271.8235294117647,288.5098039215686,169.46153846153845,189.86274509803923
276.0,292.0,185.0,193.0,266.01960784313724,281.37254901960785,171.14,185.4313725490196
280.0,305.0,190.0,195.0,273.24,289.34,172.74,190.56
276.0,293.0,181.0,194.0,262.61538461538464,283.37254901960785,170.92156862745097,187.09803921568627
276.0,300.0,188.0,194.0,270.4,286.12,172.56,188.74
282.0,308.0,192.0,195.0,270.52941176470586,286.6078431372549,171.01960784313727,188.41176470588235
277.0,293.0,181.0,196.0,267.4313725490196,283.3333333333333,169.64705882352942,189.92
280.0,306.0,189.0,197.0,270.52941176470586,289.92,169.50980392156862,189.6078431372549
282.0,306.0,190.0,200.0,267.5098039215686,290.0,173.56,191.52
280.0,305.0,188.0,193.0,268.52941176470586,285.2549019607843,171.62745098039215,187.31372549019608
278.0,302.0,188.0,198.0,271.05882352941177,286.94117647058823,173.2156862745098,189.76470588235293
278.0,294.0,181.0,194.0,273.44,288.58,167.92156862745097,190.42
281.0,306.0,191.0,194.0,271.0,286.4313725490196,165.32692307692307,187.4313725490196
277.0,292.0,182.0,197.0,271.84,287.18,171.42,190.08
282.0,306.0,189.0,197.0,274.14,289.64,173.78,189.11764705882354
281.0,306.0,190.0,197.0,273.11764705882354,289.9019607843137,171.32692307692307,191.8235294117647
277.0,305.0,188.0,193.0,272.6470588235294,289.078431372549,169.84313725490196,189.88235294117646
278.0,296.0,181.0,194.0,266.94117647058823,282.2352941176471,169.01960784313727,185.8235294117647
279.0,304.0,188.0,195.0,274.4117647058824,287.8627450980392,164.8846153846154,190.1764705882353
281.0,305.0,188.0,197.0,270.8627450980392,291.16,171.62,192.26
275.0,291.0,179.0,191.0,271.72,288.04,170.7,189.48
279.0,306.0,189.0,192.0,270.62,286.12,170.22,188.04
278.0,298.0,184.0,195.0,272.86,286.06,170.62,190.78
281.0,306.0,189.0,197.0,273.72549019607845,290.5098039215686,177.01960784313727,192.90196078431373
277.0,293.0,180.0,197.0,266.921568627451,286.66,169.54901960784315,187.98039215686273
279.0,298.0,180.0,198.0,271.2,286.06,168.1764705882353,189.66
281.0,297.0,184.0,198.0,270.52941176470586,283.2156862745098,166.35294117647058,188.86274509803923
282.0,297.0,185.0,202.0,266.8076923076923,284.15686274509807,168.01923076923077,188.1153846153846
255.0,310.0,180.0,172.0,245.1764705882353,300.80392156862746,166.73076923076923,162.3653846153846
251.0,312.0,186.0,177.0,244.5686274509804,297.9019607843137,171.13725490196077,165.7058823529412
260.0,328.0,193.0,183.0,250.68627450980392,303.45098039215685,171.7058823529412,170.0
262.0,318.0,186.0,182.0,251.14,305.16,172.18,173.54
263.0,315.0,183.0,181.0,249.80392156862746,304.38,170.06,175.5
264.0,318.0,185.0,184.0,252.58823529411765,309.26,170.7,176.9
264.0,318.0,188.0,185.0,251.72,303.24,170.38,175.46
263.0,332.0,198.0,186.0,247.28846153846155,310.32,175.42,172.96153846153845
266.0,332.0,198.0,189.0,248.26923076923077,304.72549019607845,174.98039215686273,178.01960784313727
264.0,315.0,183.0,188.0,252.13725490196077,302.05882352941177,171.94117647058823,177.7450980392157
260.0,328.0,195.0,185.0,251.3653846153846,310.70588235294116,176.2941176470588,181.50980392156862
263.0,316.0,183.0,189.0,252.4313725490196,310.32,177.1,179.7843137254902
260.0,330.0,194.0,185.0,251.94230769230768,310.98039215686276,175.7843137254902,181.7843137254902
258.0,328.0,194.0,182.0,254.48,303.5098039215686,172.2,179.46
256.0,310.0,187.0,180.0,248.13725490196077,305.88,171.56,177.68
260.0,315.0,182.0,186.0,252.0392156862745,305.01960784313724,172.23529411764707,178.3921568627451
263.0,318.0,183.0,187.0,257.7,312.16,175.52,181.98
260.0,315.0,183.0,185.0,250.86274509803923,305.15686274509807,176.4,181.06
255.0,310.0,181.0,180.0,248.0392156862745,307.42,172.18,177.36
259.0,329.0,194.0,184.0,249.88235294117646,306.2352941176471,176.2,179.72
261.0,328.0,192.0,187.0,252.2549019607843,308.52941176470586,176.47058823529412,179.41176470588235
262.0,317.0,186.0,186.0,251.45098039215685,306.5882352941176,174.31372549019608,178.01960784313727
259.0,329.0,194.0,183.0,251.15686274509804,305.0980392156863,175.42,177.13725490196077
261.0,317.0,183.0,184.0,250.72549019607843,309.18,173.38,179.16
265.0,329.0,194.0,191.0,257.6470588235294,311.47058823529414,177.35294117647058,182.8235294117647
260.0,313.0,180.0,184.0,250.5,301.3269230769231,173.27450980392157,176.19230769230768
257.0,323.0,187.0,182.0,244.67307692307693,305.5,172.42,175.88235294117646
262.0,327.0,189.0,188.0,251.46153846153845,304.1730769230769,175.7843137254902,178.57692307692307
262.0,315.0,183.0,189.0,251.4313725490196,303.01960784313724,174.82,179.0
262.0,331.0,195.0,187.0,251.8653846153846,304.5576923076923,175.23529411764707,179.19230769230768
261.0,328.0,195.0,188.0,251.15384615384616,303.5192307692308,174.80392156862746,182.07843137254903
257.0,325.0,184.0,183.0,250.1153846153846,307.9019607843137,172.76470588235293,179.98039215686273
261.0,326.0,195.0,186.0,247.48076923076923,304.1372549019608,171.84313725490196,178.88235294117646
261.0,315.0,186.0,186.0,251.8235294117647,304.47058823529414,175.28,182.36
257.0,313.0,181.0,183.0,249.98039215686273,302.84313725490193,172.98,180.3
262.0,316.0,183.0,188.0,250.76470588235293,309.3,173.86,181.38
261.0,316.0,181.0,187.0,252.62745098039215,301.0576923076923,168.19230769230768,178.49019607843138
262.0,318.0,185.0,187.0,250.34615384615384,309.4313725490196,173.4313725490196,180.7843137254902
260.0,327.0,193.0,185.0,250.78846153846155,310.52941176470586,175.76470588235293,181.31372549019608
258.0,328.0,195.0,184.0,247.5686274509804,300.4313725490196,172.06,177.88
234.0,330.0,189.0,170.0,224.09803921568627,316.45098039215685,180.76470588235293,161.58823529411765
234.0,336.0,202.0,176.0,227.50980392156862,316.6078431372549,185.3921568627451,165.54901960784315
233.0,338.0,202.0,176.0,226.54901960784315,313.7843137254902,181.52941176470588,164.6078431372549
241.0,330.0,194.0,176.0,224.58,310.4,180.6734693877551,165.85714285714286
237.0,338.0,201.0,176.0,226.2156862745098,311.7843137254902,174.34615384615384,165.9607843137255
247.0,346.0,199.0,187.0,229.33333333333334,323.45098039215685,182.42,170.88
235.0,339.0,202.0,176.0,225.80392156862746,313.96078431372547,170.45098039215685,164.12
234.0,327.0,188.0,172.0,228.04,313.3137254901961,179.1,167.34
233.0,329.0,193.0,172.0,230.22,314.96078431372547,178.76,169.14
238.0,329.0,189.0,174.0,228.27450980392157,317.5686274509804,180.06,169.46
236.0,329.0,187.0,172.0,227.01960784313727,315.80392156862746,178.44,168.78
233.0,327.0,187.0,171.0,226.66666666666666,317.11764705882354,179.34,168.82
234.0,337.0,202.0,176.0,227.11764705882354,317.45098039215685,179.88,169.88
237.0,330.0,185.0,175.0,224.44230769230768,313.25,181.12,171.14
245.0,338.0,201.0,181.0,229.17307692307693,319.88461538461536,182.3921568627451,171.58823529411765
235.0,328.0,191.0,173.0,226.49019607843138,315.6470588235294,176.90196078431373,169.12
238.0,329.0,192.0,177.0,227.66666666666666,316.84313725490193,181.46,170.88
241.0,333.0,189.0,179.0,225.23076923076923,313.4230769230769,183.04,172.62
245.0,337.0,194.0,183.0,234.96,326.78,183.8,173.94
235.0,327.0,184.0,174.0,224.78846153846155,313.9807692307692,177.94117647058823,168.2941176470588
237.0,328.0,193.0,176.0,230.13725490196077,320.6078431372549,179.90196078431373,170.23529411764707
237.0,336.0,202.0,177.0,224.05769230769232,319.2549019607843,181.92,171.48
235.0,327.0,188.0,175.0,227.50980392156862,317.3137254901961,180.48,170.68
235.0,337.0,202.0,175.0,230.66666666666666,321.4901960784314,179.2941176470588,169.62745098039215
237.0,327.0,187.0,175.0,228.62745098039215,316.9019607843137,180.68,171.38
238.0,338.0,201.0,177.0,230.05882352941177,318.96078431372547,182.32,173.08
257.0,343.0,196.0,195.0,229.15686274509804,317.5882352941176,177.58823529411765,168.88235294117646
233.0,338.0,201.0,176.0,230.01960784313727,318.078431372549,178.45098039215685,169.62745098039215
237.0,329.0,188.0,177.0,229.05882352941177,323.64,182.86,172.46
239.0,332.0,191.0,177.0,230.05882352941177,319.98039215686276,183.02,173.24
238.0,337.0,202.0,178.0,228.90196078431373,318.45098039215685,181.66,172.36
235.0,338.0,201.0,175.0,227.88235294117646,317.1764705882353,180.2,170.82
241.0,336.0,201.0,178.0,234.58823529411765,325.70588235294116,183.64705882352942,173.9607843137255
237.0,329.0,192.0,176.0,229.0,318.1372549019608,181.5,171.86
237.0,336.0,200.0,175.0,228.98039215686273,318.8627450980392,181.64,171.56
237.0,337.0,202.0,175.0,231.13725490196077,321.2352941176471,179.4313725490196,169.49019607843138
237.0,329.0,187.0,175.0,228.7450980392157,317.6862745098039,180.26,170.92
237.0,338.0,202.0,176.0,233.2,323.96,181.6,171.66
235.0,326.0,192.0,173.0,231.5,315.3333333333333,179.68,169.52
233.0,324.0,188.0,171.0,230.23529411764707,320.5098039215686,178.98039215686273,168.4313725490196
213.0,338.0,220.0,172.0,204.66666666666666,323.11764705882354,208.92156862745097,165.80392156862746
214.0,341.0,220.0,176.0,208.34615384615384,321.3269230769231,204.03846153846155,164.96153846153845
216.0,327.0,212.0,172.0,210.04,322.16,205.1,168.3
216.0,342.0,221.0,177.0,206.2,318.02,201.92,165.88
209.0,328.0,210.0,170.0,201.24,310.66,195.78,163.48
225.0,340.0,221.0,188.0,207.52,318.8,200.22,167.42
211.0,333.0,214.0,174.0,206.66,317.84,200.66,167.22
211.0,340.0,218.0,172.0,204.78,315.58,198.92,165.4
210.0,328.0,212.0,174.0,207.22,318.24,200.0,167.22
215.0,342.0,220.0,175.0,207.1,319.38,200.96,168.66
217.0,343.0,222.0,179.0,208.1,313.54901960784315,201.36,168.98
208.0,326.0,208.0,170.0,204.62,314.16,197.3,166.08
210.0,326.0,209.0,170.0,206.22448979591837,311.26,198.20408163265307,166.6326530612245
211.0,328.0,207.0,171.0,207.16,313.96078431372547,198.62,166.84
215.0,332.0,215.0,176.0,207.42,319.92,199.68,167.76
215.0,344.0,221.0,177.0,205.19607843137254,317.8235294117647,198.86274509803923,165.68627450980392
215.0,343.0,220.0,177.0,206.36,313.078431372549,199.9,167.08
215.0,343.0,221.0,177.0,207.42,314.47058823529414,200.64,168.54
212.0,330.0,210.0,172.0,207.66,313.72549019607845,196.1764705882353,167.22
215.0,342.0,221.0,176.0,204.58,311.2156862745098,197.24,164.32
213.0,335.0,216.0,172.0,203.11764705882354,313.4313725490196,195.64705882352942,163.5686274509804
211.0,330.0,215.0,170.0,206.14,318.26,199.76,166.34
209.0,329.0,211.0,170.0,205.44,311.98039215686276,198.9,165.82
207.0,327.0,210.0,167.0,203.74,309.7647058823529,197.0,164.38
215.0,329.0,213.0,175.0,204.6078431372549,305.1132075471698,198.15686274509804,164.84313725490196
214.0,337.0,218.0,173.0,204.4313725490196,315.1764705882353,198.6078431372549,165.58823529411765
215.0,341.0,220.0,176.0,204.6078431372549,318.05882352941177,198.7450980392157,164.84313725490196
207.0,330.0,210.0,168.0,204.78,318.1,198.54,164.84
214.0,343.0,220.0,176.0,206.28,313.6078431372549,199.9,166.7
216.0,344.0,222.0,178.0,206.90196078431373,320.1764705882353,200.11764705882354,167.31372549019608
209.0,329.0,207.0,168.0,202.35294117647058,314.03921568627453,195.50980392156862,163.62745098039215
214.0,341.0,219.0,174.0,203.84313725490196,315.7647058823529,196.07843137254903,163.64705882352942
211.0,328.0,209.0,170.0,205.08,310.5098039215686,194.52941176470588,165.28
216.0,344.0,221.0,178.0,207.2549019607843,318.8627450980392,195.75,167.27450980392157
211.0,327.0,210.0,172.0,205.9591836734694,312.54,198.0408163265306,165.81632653061226
207.0,323.0,208.0,170.0,204.26,316.2,197.66,165.0
216.0,341.0,221.0,177.0,207.48,313.84313725490193,200.26,167.66
214.0,340.0,220.0,175.0,204.52941176470588,316.3921568627451,197.98039215686273,165.80392156862746
217.0,341.0,219.0,176.0,208.38,316.72549019607845,195.52941176470588,166.4
199.0,324.0,245.0,180.0,192.23529411764707,311.27450980392155,231.15686274509804,170.68627450980392
198.0,326.0,235.0,169.0,186.3921568627451,302.7450980392157,218.7843137254902,160.0392156862745
195.0,324.0,233.0,170.0,190.88,294.21153846153845,221.0,163.4
201.0,320.0,230.0,174.0,190.72,275.8545454545455,212.34615384615384,168.77551020408163
195.0,323.0,235.0,170.0,190.12244897959184,292.15686274509807,222.0408163265306,166.3469387755102
208.0,338.0,244.0,181.0,188.52,299.6078431372549,221.66,164.82
201.0,328.0,239.0,172.0,185.68,296.921568627451,219.22,165.6326530612245
208.0,338.0,243.0,182.0,191.94,308.01960784313724,227.4,170.36
208.0,340.0,244.0,182.0,191.26,304.03921568627453,223.46,168.48
209.0,340.0,245.0,181.0,188.62745098039215,301.71153846153845,220.05882352941177,164.0
208.0,339.0,245.0,180.0,190.35294117647058,304.03846153846155,224.8235294117647,167.37254901960785
198.0,326.0,234.0,173.0,191.84,311.08,224.48,167.42
195.0,320.0,233.0,169.0,188.33333333333334,306.6078431372549,220.7450980392157,162.86274509803923
207.0,337.0,243.0,178.0,190.52941176470588,303.90384615384613,222.72549019607843,164.72549019607843
200.0,326.0,236.0,171.0,193.24489795918367,301.84313725490193,221.0,166.9387755102041
200.0,324.0,234.0,176.0,194.46,316.36,227.52,169.54
197.0,324.0,234.0,171.0,191.44,305.7647058823529,223.66,167.38
209.0,341.0,245.0,182.0,192.84,307.3137254901961,224.84,168.24
201.0,329.0,236.0,178.0,192.7058823529412,309.0,223.2156862745098,167.27450980392157
198.0,327.0,237.0,172.0,189.7,304.0,223.04,166.0
207.0,338.0,245.0,182.0,187.0,299.9807692307692,218.54901960784315,163.13725490196077
196.0,323.0,234.0,169.0,188.28,293.9230769230769,220.1,164.46
208.0,339.0,244.0,181.0,189.48,301.4313725490196,221.74,165.76
197.0,322.0,233.0,171.0,186.48,296.921568627451,217.98,161.76
206.0,336.0,241.0,178.0,186.3653846153846,295.4339622641509,217.75,162.5
206.0,331.0,239.0,184.0,192.33333333333334,301.88461538461536,222.35294117647058,169.76470588235293
205.0,336.0,242.0,180.0,192.86274509803923,297.8301886792453,223.52941176470588,169.50980392156862
197.0,325.0,236.0,173.0,190.04,299.7843137254902,221.66,166.04
195.0,322.0,234.0,168.0,189.28,301.80392156862746,221.04,165.42
208.0,339.0,246.0,182.0,189.88,296.09615384615387,218.72549019607843,166.14
208.0,339.0,244.0,181.0,191.86274509803923,302.86538461538464,221.5686274509804,168.54901960784315
205.0,334.0,242.0,180.0,190.84,302.19607843137254,220.6,167.34
208.0,338.0,244.0,181.0,190.33333333333334,306.7843137254902,219.66666666666666,166.98039215686273
198.0,324.0,233.0,171.0,191.74,301.6078431372549,220.44,168.16
208.0,339.0,244.0,182.0,192.23529411764707,301.09615384615387,222.45098039215685,167.84313725490196
208.0,338.0,244.0,180.0,192.3,304.1372549019608,224.94,169.26
209.0,339.0,245.0,182.0,192.44,305.7843137254902,224.36,169.14
204.0,333.0,241.0,177.0,194.36,306.19607843137254,226.22,170.3
199.0,323.0,234.0,174.0,193.7843137254902,303.8076923076923,223.92156862745097,168.35294117647058
203.0,332.0,236.0,176.0,189.2,295.98039215686276,218.18,165.16
182.0,291.0,253.0,167.0,172.98039215686273,284.3529411764706,247.84313725490196,161.54901960784315
180.0,300.0,251.0,165.0,170.12,274.11764705882354,239.92,156.76
198.0,318.0,266.0,183.0,170.15686274509804,271.84313725490193,234.19607843137254,157.09803921568627
196.0,314.0,267.0,181.0,182.74,284.88235294117646,250.66,170.62
200.0,322.0,270.0,185.0,184.04,286.5686274509804,249.22,172.28
186.0,307.0,254.0,173.0,181.0204081632653,284.84,247.24489795918367,169.20408163265307
186.0,307.0,255.0,172.0,182.20408163265307,285.86,246.6326530612245,169.3877551020408
199.0,316.0,266.0,183.0,183.94,292.94,249.26,171.48
191.0,310.0,259.0,180.0,184.62,290.03921568627453,252.24,172.44
199.0,318.0,266.0,184.0,181.0,287.15686274509807,249.74,169.04
207.0,317.0,277.0,195.0,182.01960784313727,292.4901960784314,250.90196078431373,170.45098039215685
200.0,318.0,265.0,183.0,182.2549019607843,288.09615384615387,249.31372549019608,170.0
190.0,307.0,260.0,177.0,184.04,287.4313725490196,250.1,172.24
199.0,320.0,268.0,185.0,181.3,284.3333333333333,247.88,170.0
199.0,318.0,268.0,183.0,180.09803921568627,282.2307692307692,246.41176470588235,168.9607843137255
198.0,317.0,266.0,183.0,183.45098039215685,287.40384615384613,250.86274509803923,172.49019607843138
188.0,306.0,257.0,178.0,179.5686274509804,282.6730769230769,247.19607843137254,168.92156862745097
198.0,317.0,267.0,182.0,181.33333333333334,287.4807692307692,249.7058823529412,169.88235294117646
189.0,306.0,258.0,177.0,180.92,285.88235294117646,244.47058823529412,166.7058823529412
199.0,318.0,266.0,183.0,182.76470588235293,286.46153846153845,253.05882352941177,173.7843137254902
187.0,309.0,259.0,176.0,178.64,284.3333333333333,252.04,171.44
198.0,316.0,267.0,184.0,184.72549019607843,288.03846153846155,252.2549019607843,173.31372549019608
191.0,311.0,259.0,177.0,178.8235294117647,285.88235294117646,246.9607843137255,169.37254901960785
198.0,317.0,265.0,183.0,181.56,290.1,251.3,170.86
198.0,317.0,267.0,183.0,179.31372549019608,280.9423076923077,247.0,168.7843137254902
186.0,307.0,255.0,169.0,179.14,282.45098039215685,245.96,166.94
202.0,322.0,272.0,188.0,182.26,285.3529411764706,250.54,170.76
188.0,302.0,258.0,177.0,182.92,280.4230769230769,247.47058823529412,171.42
196.0,317.0,264.0,183.0,183.82,287.5098039215686,252.18,172.88
193.0,309.0,258.0,178.0,183.24,287.6470588235294,251.16,171.82
198.0,318.0,268.0,183.0,185.32,289.7647058823529,254.6,174.64
195.0,310.0,265.0,184.0,183.64705882352942,287.65384615384613,251.8235294117647,172.13725490196077
187.0,307.0,256.0,176.0,183.8,286.27450980392155,251.84,172.4
186.0,307.0,256.0,173.0,182.71428571428572,287.12,249.83673469387756,170.26530612244898
194.0,313.0,265.0,180.0,184.5686274509804,296.70588235294116,253.41176470588235,172.09803921568627
199.0,319.0,267.0,184.0,185.2549019607843,292.25,253.68627450980392,171.86274509803923
190.0,308.0,260.0,177.0,180.1764705882353,290.54901960784315,248.45098039215685,167.7450980392157
199.0,318.0,266.0,183.0,179.94117647058823,285.09615384615387,248.2941176470588,167.31372549019608
199.0,318.0,268.0,184.0,184.01960784313727,288.25,251.37254901960785,170.4313725490196
200.0,315.0,270.0,183.0,185.04,289.15686274509807,252.24,171.08
174.0,271.0,278.0,172.0,165.90384615384616,262.8269230769231,269.09615384615387,161.78846153846155
193.0,293.0,292.0,188.0,165.92156862745097,261.36538461538464,268.54901960784315,162.05882352941177
192.0,291.0,293.0,189.0,168.47058823529412,266.37254901960785,270.1372549019608,164.33333333333334
186.0,287.0,285.0,183.0,170.24,262.1372549019608,271.68,167.4
187.0,283.0,289.0,185.0,174.57142857142858,265.3,276.57142857142856,173.53061224489795
179.0,282.0,280.0,175.0,171.71428571428572,262.84,275.734693877551,170.73469387755102
177.0,283.0,278.0,176.0,171.6122448979592,266.81632653061223,273.0204081632653,169.89795918367346
186.0,285.0,277.0,177.0,168.36,262.86,273.0408163265306,168.94
195.0,293.0,293.0,191.0,172.7,258.8235294117647,268.22,168.38
179.0,281.0,284.0,178.0,174.86,272.04,278.44,173.9
192.0,291.0,292.0,188.0,171.01960784313727,269.4313725490196,277.84313725490193,170.31372549019608
182.0,290.0,291.0,177.0,176.15686274509804,272.19607843137254,271.11764705882354,172.66666666666666
180.0,286.0,283.0,179.0,174.9591836734694,266.36,277.16326530612247,173.46938775510205
193.0,292.0,292.0,189.0,170.64705882352942,264.96078431372547,270.5686274509804,169.52941176470588
178.0,285.0,277.0,172.0,170.46,266.96,273.24,169.42
181.0,277.0,282.0,181.0,172.12,267.32,275.12,172.88
193.0,296.0,294.0,190.0,174.07843137254903,271.2156862745098,275.98039215686276,173.13725490196077
191.0,290.0,290.0,188.0,171.31372549019608,265.8235294117647,271.54901960784315,170.98039215686273
192.0,290.0,291.0,187.0,173.19607843137254,269.3333333333333,274.8235294117647,172.88235294117646
192.0,292.0,293.0,188.0,172.44,268.14,274.22,172.3
181.0,282.0,279.0,177.0,172.86,269.12,275.02,172.52
